intervencion_id,meeting_id,texto,etiqueta_v3,relevancia_v3,origen,miembros
RPM-2012-03-15:4720:2,RPM-2012-03-15,"Siendo las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 183.",neutral,0,anotacion_300_a,1|2|3|4|5
RPM-2014-11-18:6486:1,RPM-2014-11-18,"BANCO CENTRAL DE CHILE ACTA DE LA SESIÓN DE POLÍTICA MONETARIA Nº 216 celebrada el día martes 18 de noviembre de 2014 En Santiago de Chile, a 18 de noviembre de 2014, siendo las 11:30 horas, se reúne el Consejo del Banco Central de Chile bajo la presidencia del titular don Rodrigo Vergara Montes y con la asistencia del Vicepresidente señor Enrique Marshall Rivera y de los Consejeros don Sebastián Claro Edwards, don Joaquín Vial Ruiz-Tagle y don Pablo García Silva. Asiste a esta Sesión el Subsecretario de Hacienda, señor Alejandro Micco Aguayo. Asisten también: Gerente General, don Alejandro Zurbuchen Silva; Fiscal y Ministro de Fe, don Juan Pablo Araya Marco; Gerente de División Estudios, don Alberto Naudon Dell’Oro; Gerente de División Operaciones Financieras, don Beltrán de Ramón Acevedo; Gerente de División Estadísticas Subrogante, don Francisco Ruiz Aburto; Gerente de Análisis Macroeconómico, don Miguel Fuentes Díaz; Gerente de Investigación Económica, don Diego Saravia Tamayo; Gerente de Mercados Nacionales, don Matías Bernier Bórquez; Gerente de Estabilidad Financiera, don Rodrigo Alfare Arancibia; Gerente de Comunicaciones, don Luis Álvarez Vallejos; Asesor del Ministro de Hacienda, don Claudio Soto Gamboa; Economista Senior, don Alfredo Pistelli Munizaga; Economista Senior, doña Tatiana Vargas Manzo; Asesora de la Presidencia, doña Natalia Gallardo Schnettler; y la Secretario General, doña Marlys Pabst Cortés.",neutral,0,anotacion_300_a,1|2|3|4|5
RPM-2014-05-15:6226:1,RPM-2014-05-15,"El Consejero señor Pablo García inicia su intervención agradeciendo el análisis de los personeros de la Gerencia de División Estudios y del staff de la Institución, los antecedentes proporcionados para esta Reunión, así como también los análisis recibidos en las reuniones de Pre Consejo y de preparación del IEF, que complementan las discusiones del día de hoy. En primer lugar, indica que en términos de crecimiento y su composición, lo más relevante es la evaluación de que, a pesar que el ritmo agregado de expansión del PIB es similar al previsto en el IPoM, el consumo privado y los sectores de oferta ligados a servicios están mostrando una desaceleración más pronunciada. En efecto, estos últimos están creciendo un punto y medio menos de lo previsto y el consumo, en torno a un punto menos, lo que motiva a revisar en medio punto a la baja las perspectivas de crecimiento para el tercer trimestre de este año. Congruente con lo expresado es lo que se observa en el mercado laboral, donde se está manifestando la situación cíclica de desaceleración en las cifras de desocupación, el empleo asalariado —que lleva tres trimestres móviles contrayéndose en términos desestacionalizados— y las vacantes. A ello se suma la situación desmedrada de la inversión y las caídas adicionales de los indicadores de expectativas. Hace notar que ello también está teniendo incidencia en el encuadre de ahorro e inversión, como se puede advertir en las cifras de cuentas externas, que al analizarlas en términos de su magnitud y el hecho de que no están vinculadas al precio del cobre, debiesen ser equivalentes en el orden de un punto más de saldo en cuenta corriente para el año respecto de lo previsto en el IPoM. Añade que la evolución de los mercados financieros también sugiere que lo anterior responde a una debilidad persistente de la demanda. A su juicio, esta es la forma como se puede compatibilizar el hecho que los agregados crediticios se desaceleren, las primas por riesgo bajen, y se advierten caídas sustanciales de las tasas de los bonos de largo plazo del Banco Central y de la Tesorería General de la República. Acota que el comportamiento alicaído de la demanda también es congruente con la depreciación real del peso. En cuanto a la forma como ello se puede encuadrar con las noticias de inflación, considera que sería errado deducir conclusiones estructurales de la mayor inflación de algunos meses. En este sentido, los antecedentes presentados por la Gerencia de División Estudios indican que las mayores sorpresas se han materializado en ítems que habrían respondido más que lo esperado a la depreciación del tipo de cambio. En todo caso, señala que siempre se puede hacer una evaluación de tipo más bien holística, donde esto es producto de un entorno cíclico más estrecho. No obstante, para considerar hipótesis alternativas de menores holguras, no basta con observar más inflación, sino que es necesario descartar una o dos situaciones. En primer lugar, que el ciclo del mercado laboral está de cierta forma atrasado respecto de patrones normales, pero sigue operando normalmente y, por lo tanto, reaccionará en los próximos trimestres; o que el coeficiente de traspaso está siendo mayor que lo previsto. En su opinión, no hay evidencia por ahora que permita descartar esas dos alternativas. y En este contexto, donde las condiciones financieras son más holgadas, con primas, tasas y agregados respondiendo más lentamente debido a la evolución del ciclo de demanda, estima que el Consejo no debiese exagerar el impacto expansivo que la estructura de tasas de interés de mercado puede estar induciendo. Por el contrario, esta estructura de tasas, junto con expectativas de inflación en el horizonte de política en la meta, sugiere que se precisa un impulso monetario adicional. En estas circunstancias, cree que sigue siendo necesario implementar la estrategia de política monetaria prevista en el IPoM y no sobre reaccionar a noticias coyunturales que muy bien pueden ser transitorias, como de hecho lo indican las expectativas privadas de inflación, que sugieren que la inflación debería volver al centro del rango meta hacia el próximo año. No obstante, estima que en esta ocasión se deben considerar factores tácticos vinculados al cambio en las expectativas privadas, tanto respecto de la TPM como de la inflación en el corto plazo, luego del dato más reciente de IPC. En este sentido, y como lo consigna la Gerencia de División Estudios en la Minuta de Opciones, reducir la TPM en esta oportunidad no es esperado por la gran mayoría de los agentes y los observadores, razón por la que una acción de este tipo puede llevar a confusión y ser difícil de comunicar. En su opinión, una alternativa sería reducir la tasa en 25 puntos base y eliminar el sesgo, de manera de complementar el mensaje de política monetaria. Sin embargo, dada la evolución que se observa en el ciclo económico y la persistencia probable de la debilidad en el consumo de los sectores vinculados a los servicios, rebajar la TPM a 3,75% podría ser insuficiente, ya que una vez que se disipen los efectos de una sola vez de los registros inflacionarios podría ser necesario continuar reduciendo la tasa. En razón de lo expresado precedentemente, el Consejero señor Pablo García manifiesta que su voto es por mantener la TPM en esta ocasión, pero conservando el sesgo asociado que refleje la posibilidad de recortes adicionales en el futuro.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2007-02-08:1090:7,RPM-2007-02-08,"El Gerente de División Política Financiera, señala que en el escenario base del reciente IPoM se contemplaba una ampliación del impulso monetario mayor que la de 25 puntos base determinada en enero. Agrega, que sin embargo a diferencia de otras ocasiones, la evaluación fue que no parecía urgente realizar este ajuste de una vez, lo que se aprecia en la ausencia de opciones de reducción más agresivas para la Reunión de Política Monetaria de enero. Hace presente el señor García que la información acumulada desde la última reunión lleva a considerar que en su opinión realizar una reducción adicional, en la línea con el escenario base del IPoM, no parece ser urgente en esta ocasión. Ello, principalmente debido a que diversas variables han mostrado algunos quiebres, tales como la inflación IPCX1, el desempleo, las expectativas de inflación y la evaluación de la economía norteamericana. Indica el Gerente de División Política Financiera que el conjunto de estos antecedentes a su entender no apuntan en una dirección evidente para modificar el escenario base, van marginalmente en la dirección de escenarios de mayor inflación.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2010-10-14:3481:2,RPM-2010-10-14,"El señor Gerente de División Operaciones Financieras señala que la Minuta de Opciones de la Gerencia de División Estudios, indica que las alternativas disponibles para la presente Reunión son un alza de 25 o de 50 puntos base en la TPM, y plantea que los antecedentes más relevantes acumulados desde la Reunión de Política Monetaria anterior se resumen en tres elementos. El primero de ellos dice relación con las brechas disponibles de capacidad, las que continúan cerrándose y, más importante aún, indica que no se observa un debilitamiento en Chile en el año 2010 ni en el 2011, a pesar de que el mundo está creciendo algo más lento. El segundo elemento se refiere al presupuesto fiscal, ya anunciado, que modera su velocidad, pero sigue teniendo un crecimiento superior al potencial. Por último, agrega que el tercer elemento se relaciona con el tipo de cambio, que se ha apreciado significativamente desde la Reunión pasada.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2010-01-14:2882:1,RPM-2010-01-14,"El Consejero señor Rodrigo Vergara agradece el trabajo preparado por el staff del Banco, y señala concordar, en términos generales, con el análisis sobre la economía nacional e internacional, en particular, con respecto a la evolución del entorno externo, donde las perspectivas de un mayor crecimiento se han mantenido, aunque con señales mixtas que aún llaman a la cautela. En lo nacional, y más allá de cambios menores, menciona que la actividad sigue su curso en el rango de lo estimado, con una demanda interna acelerándose y que hace presagiar que no habrá, por el momento, mayores cambios en las proyecciones de actividad. El señor Rodrigo Vergara hace presente que las proyecciones de inflación también se mantienen, aunque existe una revisión hacia abajo de la inflación subyacente sobre la base de los últimos antecedentes. En su opinión, la volatilidad exhibida por los precios en el último tiempo y la todavía demasiado incipiente evidencia de que habría un mayor coeficiente de traspaso, hacen prematuro considerar, en esta oportunidad, un cambio en las señales dadas hasta ahora con relación a este tema. Por cierto, manifiesta que de persistir la tendencia, cabría considerarlo en próximas Reuniones. Dados los antecedentes presentados, a juicio del señor Vergara lo que cabe es mantener la TPM en los niveles actuales y continuar con la trayectoria preestablecida de retiro de la FLAP. A este respecto, considera necesario seguir de cerca los eventuales efectos que este retiro podría tener en las condiciones de mercado. Con respecto al mensaje sobre hasta cuándo se mantendría la TPM, estima que no es oportuno innovar en este momento por las razones señaladas. En lo que se refiere a la trayectoria de la TPM, manifiesta inclinarse por sostener que es similar a la esperada por el mercado. Finalmente, expresa que tampoco cree necesario innovar en lo referente a las condiciones crediticias y a lo cambiario. En razón de lo expuesto, el Consejero señor Rodrigo Vergara vota por mantener la TPM en su nivel actual. A continuación,",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2009-07-09:2627:1,RPM-2009-07-09,"El Consejero señor Manuel Marfán señala que es conocido que las tasas de interés de mercado disminuyen ante una reducción de la Tasa de Política Monetaria, pero que lo importante es si esta logra o no influirlas en una magnitud que sea relevante, Al respecto y excluyendo las tasas de los créditos de consumo, señala tener la inquietud acerca de si las tasas de interés de los préstamos bancarios están también disminuyendo a un ritmo similar. Para conocer ese antecedente, a su juicio, no basta con el promedio, porque probablemente se considera un sudden stop a una categoría de clientes importante y con ello bajan las tasas promedio. Por ese motivo, solicita contar con un diagnóstico más preciso para poder determinar si realmente las condiciones monetarias a las que propende el Banco Central de Chile, se han traducido o no en condiciones de crédito que sean más ventajosas en materia de tasas de interés, al menos, porque puede ser que el problema principal no se encuentre en la magnitud de la baja de tasa por parte del Banco Central, sino que en cuánto mejoran las condiciones de crédito para aquellos agentes que podrían generar un mayor gasto. Añade, que el mecanismo de transmisión de la política monetaria expansiva hacia demanda agregada y, por su intermedio a inflación en precios pasa por el comportamiento del sistema bancario, ya que no hay contacto por otras vías que no sea a través de dicho sistema. Reitera, que por ello se requiere información, para determinar si se acepta o rechaza la hipótesis de que puede no haberse producido un traspaso suficientemente expansivo, de manera de explicitar en mejor forma la política establecida por el Banco Central a los clientes del sistema financiero.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2009-07-09:2631:1,RPM-2009-07-09,"El Ministro de Hacienda manifiesta no compartir lo planteado por el Gerente de División Estudios en cuanto a que en episodios previos de crisis en Chile y en América Latina la tasa de interés real estaba dada por la necesidad de defender una paridad cambiaria y de evitar mayores salidas de capitales, por lo que no era la tasa de interés deseada por razones de demanda agregada, ya que constituía una tasa defensiva, por cuanto era la única que se podía tener para que la economía no se derrumbara. Hoy, afirma, Chile se encuentra en una etapa superior, por lo que debe sujetarse a otro estándar. Luego, la pregunta que debe formularse no es si nuestra tasa real de interés es tal que no provocará una situación anómala que motive a retirar divisas del país, sino que si ésta es la tasa real de interés que se quiere, dado los objetivos de política monetaria y el output gap. Manifiesta que la duda que le surge al respecto es el segundo aspecto, por cuanto si ya Chile se encuentra sujeto a otros estándares, la tasa de interés real debe corresponder a aquélla que se requiere para cumplir con los objetivos de política monetaria y dado el output gap, su convicción es que más allá de que el plazo sea muy corto, no se encuentra donde debería estar, reiterando que, en su opinión, nuestro país no debe ceñirse actualmente al estándar que tenía en la crisis de los ochenta.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2008-04-10:1747:1,RPM-2008-04-10,"El Gerente de Análisis Internacional, don Sergio Lehmann informa que el escenario internacional continúa deteriorándose de manera significativa, existiendo una alta probabilidad que Estados Unidos de América enfrente una recesión este año. Sobre este mismo punto, agrega que la recuperación será más lenta de lo estimado en los meses previos. Destaca el señor Gerente que producto de esto mismo, se reducen las perspectivas de actividad para el resto del mundo, llevando a una corrección a la baja en tres décimas para la proyección del año 2008. Señala además, que la persistencia de las tensiones en los mercados financieros ha ido más allá de lo previsto, ello pese a que los principales Bancos Centrales de economías desarrolladas han efectuado una nueva acción para proveer liquidez al mercado. Menciona asimismo, que los precios de los commodities tanto del cobre como del petróleo, han aumentado hasta cerca de sus máximos históricos. Señala el expositor que referente al precio del petróleo, se incrementa la incertidumbre ante la renovada participación de agentes no comerciales. Esta situación también ha afectado al precio del cobre, particularmente hoy en día. Hace presente el señor Lehmann que dentro del mercado del cobre destaca, principalmente, la mantención de una alta demanda de las economías emergentes. Asimismo,señala que ante la reducción en las proyecciones de oferta del precio del cobre, este se ha ubicado cerca de los US$ 4 la Iibra,con una proyección al alza. Por otro lado, el Gerente señor Lehmann destaca que las buenas perspectivas de siembra han recuperado el precio del trigo a niveles similares a los que se observaban a principios de año. Indica el Gerente de Análisis Internacional que se observa una nueva proyección en relación a las perspectivas de crecimiento mundial de 3,7% para este año y para el próximo de 4,1%. Destaca que la menor proyección para Estados Unidos de América es de 0,5%, para el próximo año. Agrega el señor Lehmann que este escenario podría ser de 1,5%, pero que podría corregirse a la baja hacia 0,6%, en línea con lo que está planteando el WEO. Señala el señor Lehmann que en los Estados Unidos de América, los indicadores muestran una tendencia más débil. Menciona que los indicadores asociados al consumo muestran una tendencia a la baja. Agrega, que el mercado laboral también muestra una tendencia a la baja con una tasa de desempleo alta. Por otra parte, respecto a los precios de las viviendas, menciona el señor Gerente que las noticias son claramente negativas, ya que todo indica una fuerte caída en la inversión residencial y un menor dinamismo que ha impactado los precios de las viviendas. Comenta que se puede destacar que el indicador Case-Shiller da cuenta del debilitado dinamismo en el sector inmobiliario. Comenta que otros indicadores señalan que el saldo en la cuenta corriente ha sido más favorable. Desde el punto de vista del sector manufacturero, si bien se tienen algunas noticias por sobre lo anticipado, de todas maneras dan cuenta de una desaceleración y de un menor crecimiento en esta economía. El señor Lehmann comenta que la confianza de los consumidores sigue mostrando señales negativas. Agrega que el Conference Board y la Universidad de Michigan están en línea con la desaceleración del consumo personal real y que si bien siguen creciendo a tasas anuales en torno a 2%, muestran una clara tendencia hacia un menor crecimiento en el futuro. Con relación al mercado laboral, el Gerente comenta que está explicando parte de la desaceleración del consumo. Señala que las solicitudes de desempleo han ido creciendo en línea con el mayor desempleo, y hoy, si bien el dato fue algo mejor de lo anticipado, en ter~ln os de tendencia la solicitud de desempleo está mostrando noticias más bien negativas. Indica que las solicitudes de empleo se mantienen en niveles relativamente elevados. También hay un indicador de “Dificultad para encontrar empleo” que ha crecido, lo que está en línea con un menor dinamismo en este mercado. Señala el señor Gerente que para la Zona Euro las noticias han sido mixtas, pero que últimamente han sido más bien negativas. El crecimiento del empleo trimestre a trimestre fue más bajo de lo anticipado. Respecto al sector manufacturero, también se muestra un menor dinamismo, si bien estuvo más o menos en línea con lo anticipado en las informaciones. En Alemania las noticias han sido positivas, pero de todas modos dan cuenta de una desaceleración, lo que de hecho se observa mucho más claro en el Euro Goin, que es un indicador que anticipa de manera bastante adecuada la evolución del PIB, el cual tuvo en el último mes una caída bastante importante, lo que daría cuenta de una desaceleración significativa en la Zona Euro. Destaca particularmente que en el caso de Europa la balanza comercial, si bien está mostrando exportaciones que crecieron algo más de lo anticipado en el último registro, da cuenta también que el déficit ha ido aumentando en relación a lo que se mostró en meses anteriores. Esa situación muestra que si bien las exportaciones han aumentado en el margen, de todas formas se está observando una desaceleración de tendencia por menor exportación de la Zona Euro a Estados Unidos de América, en línea con su desaceleración. Respecto a Japón, señala que se tuvo indicadores mixtos durante este mes, desde el punto de vista de la balanza comercial. Las exportaciones continúan creciendo más allá de lo anticipado, sin embargo, si se descompone cuáles son los destinos de estas exportaciones, éste es fundamentalmente Asia. Por el lado manufacturero se tienen también indicadores mixtos, pero al observar en el Indice Tankan, se ve una desaceleración en la actividad, recogida por las expectativas de las empresas grandes y pequeñas, que muestran una aceleración, un enfoque respecto de las ventas hacia delante más débil que en trimestres anteriores, lo que da cuenta de expectativas más debilitadas en el sector empresarial japonés. Menciona el señor Lehmann que los indicadores de precios, IPC en el margen en Estados Unidos de América, presentaron una leve reversión en lo que son las tendencias inflacionarias. Sin embargo, el IPC se mantiene en tasas relativamente elevadas, sobre 4%. Los indicadores de tendencia inflacionaria mostraron una ligera reversión en el último mes, pero se mantienen en términos de tendencia en niveles bastante elevados, lo que probablemente es producto de una desaceleración importante de actividad en Estados Unidos de América. Indica el señor Gerente que el deflactor del PCE tiene una ligera reversión en el margen, pero de todas maneras se mantiene sobre o en torno de los niveles de confort definidos por la Reserva Federal. No obstante, se registra un aumento generalizado de la inflación en el resto del mundo. Indica que a lo mejor habría que agregar China, que también está en niveles de inflación cercanos al 8%, siendo la tendencia general en todas las regiones, claramente al alza en términos de inflación. El Gerente señor Lehmann manifiesta que las expectativas de cambio de Tasa de Política Monetaria en Estados Unidos de América están ligeramente por debajo de lo que se preveía en la Reunión del mes de marzo, la que aún no recogía la decisión de recorte por parte de la Reserva Federal. Lo anterior ya está contemplado en la actual trayectoria y se espera para la próxima reunión un recorte de 25 ó 50 puntos base, y están más o menos balanceadas las probabilidades para uno u otro caso, pero de todos modos se espera que la Tasa de Política Monetaria en Estados Unidos de América se mantendrá o se estabilizará en 1,75%. Señala que en el caso de Europa se observa un movimiento en sentido contrario. Respecto a la Reunión de Política Monetaria de marzo, se aprecia una trayectoria de futuros algo más elevada, lo que está asociado al hecho que el Banco Central Europeo ha manifestado su especial preocupación respecto a la inflación, manteniendo su Tasa de Política Monetaria. Indica el Gerente señor Lehmann que el Banco Central Europeo reconoce que puede haber problemas asociados a las turbulencias financieras y estrechez de las condiciones crediticias, pero en su Comunicado da cuenta de una preocupación mayor y eso es lo que predomina en su mantención de la Tasa de Política Monetaria, reflejado o asociado a la inflación. Agrega que con respecto a Japón no hay mayores novedades. Las tasas largas en Estados Unidos de América se han ajustado levemente, es decir, están en situaciones muy parecidas a las observadas hace un mes, pero la volatilidad ha sido importante. En el caso de Japón se observa cierta estabilidad. En la Zona Euro se aprecia un aumento en la tasa de interés a largo plazo, nuevamente asociado a preocupaciones por inflación y movimiento en general de la trayectoria esperada de la Tasa de Política Monetaria hacia el futuro. Comenta el Gerente de Análisis Internacional que respecto a la compensación inflacionaria en Estados Unidos de América, se observa que ha tendido a caer, en línea con un menor nivel de actividad en esta economía, pero también por el hecho que la tendencia inflacionaria en el margen ha tendido a reducirse. Lo anterior se refleja también en la compensación inflacionaria que calcula la Reserva Federal de Cleveland. El Gerente señor Lehmann señala que se han mantenido los problemas de liquidez en los mercados internacionales. Los premios que se observaron en marzo y los que se presentan hoy están claramente por encima de lo que se apreció, casi 30 - 40 puntos más arriba, lo que da cuenta que los problemas de liquidez del mercado monetario se han mantenido. Por su parte, los premios Libor versus Fedfund se han mantenido elevados y de hecho lo están más aún de lo observado hace un mes. El soft spread, que también es una medida alternativa para medir liquidez, tuvo una ligera caída, pero ha mostrado de todas maneras niveles relativamente altos en relación a lo que son sus niveles históricos. Señala el Gerente señor Lehmann que la decisión de la Reserva Federal de inyectar recursos y el compromiso leído por los mercados para proveer liquidez y evitar una situación más compleja en los mercados financieros ha traído cierta tranquilidad, lo que se refleja en que probablemente estos indicadores no encuentran mayor liquidez en los instrumentos que se están observando, básicamente bonos con empresas de clasificación A, los que se han mantenido relativamente estables, pero los bonos globales han tenido una caída en su spread. En el caso de Europa ha ocurrido algo similar. El dólar, el dólar multilateral, la libra esterlina y lo mismo que el resto de las monedas de las economías desarrolladas, se mantienen relativamente estables. En el caso de las monedas de economías emergentes se observa una situación relativamente mixta. El peso mexicano ha tendido a apreciarse y el shekel israelí muestra una depreciación a pesar de la acción del Banco Central de Israel. Señala por último que se observa cierta estabilidad en el resto de las monedas. Asimismo señala que ha disminuido la percepción de riesgo en los mercados financieros, que se recoge a partir de la volatilidad fundamentalmente de las Bolsas. Tanto en las economías emergentes como en las desarrolladas, se observa una caída importante de la volatilidad, a propósito de una suerte de mayor tranquilidad en los mercados financieros. Las primas para economías emergentes {credit default swap) han mostrado una reducción y en otros casos estabilidad, en particular en aquellas economías de mayor riesgo. Indica que se tiene una reducción en CDS en el caso de Brasil, y en México y en Chile una relativa estabilidad. Las Bolsas mundiales muestran también algo de tranquilidad en los mercados financieros. Se aprecian aumentos importantes en las Bolsas de América Latina y también en las Bolsas de mercados desarrollados y de Asia emergente. En cuanto a los commodities, se observan movimientos mixtos durante el último mes. Destaca especialmente la caída en el precio del trigo, a propósito de informaciones de mayores plantaciones o intenciones de plantación en Estados Unidos de América, lo que se ha reflejado en el CRB de granos, el que cae de manera importante en un 10%. Por otra parte el cobre en el margen ha tendido a aumentar. Indica que si se agregara el dato de hoy, se tendría un aumento del precio en torno a 5% durante el último mes. La gasolina ha aumentado y también el maíz, producto de la sustitución de suelos desde este último hacia el trigo. Indica el Gerente señor Lehmann que si se observa qué existe detrás de un aumento del precio del petróleo o de la gasolina, se ve que ha habido una demanda excepcional, legítima en relación a lo que se observaba. Los inventarios sobre demanda caen de manera importante, asociados a condiciones climáticas que durante el último mes han sido algo más negativas de lo habitual, bajas temperaturas en la zona este de Estados Unidos de América y en Europa. En el caso de la gasolina, se ha observado también una caída importante en los inventarios, producto fundamentalmente de un factor de estacionalidad, trayectoria que se observó en años anteriores, pero que tal vez ha sido algo más importante hoy, derivada de mantenciones de algunas refinerías que han debido suspender sus procesos. Indica el señor Lehmann que para entender la evolución del precio del trigo, se tienen las expectativas de siembra en el caso de Estados Unidos de América, donde se observa un aumento el año 2008 respecto al año 2007, por sobre lo que se anticipaba versus el maíz, respecto del que se observa una menor intención de plantación. En el caso de la soya también se ve un aumento de plantaciones y por lo tanto, potenciales siembras en la próxima temporada. Señala que resumiendo, lo que se aprecia en materia de commodities es una revisión al alza del precio del cobre en la proyección para este año y para el próximo, de 20 y 30 centavos, respectivamente. Indica el señor Gerente que el precio del petróleo se mantiene relativamente estable en torno a US$ 100 para este año, marginalmente por debajo del promedio proyectado para el año 2009. La gasolina se mueve más menos en línea y en el caso del precio del trigo, se advierte una caída en las expectativas de siembra para la próxima temporada, tanto para el año 2008 como para el año 2009, que es en cierto modo compensada y se refleja un aumento en el precio del maíz como consecuencia de la sustitución de suelo. Por último, en el caso de la leche se observa una relativa estabilidad en los precios proyectados para los años 2008 y 2009.",neutral,1,anotacion_300_a,1|2|3|4|5
RPM-2007-02-08:1098:1,RPM-2007-02-08,"El Consejero señor Jorge Desormeaux agradece el valioso apoyo que se ha recibido del staff del Banco para esta reunión. Señala el Consejero señor Jorge Desormeaux que respecto de la Reunión de Politica Monetaria anterior, el principal cambio ha sido una acumulación de antecedentes que apuntan en dirección de un mayor riesgo de que la inflación esté por encima de lo proyectado en nuestro escenario central. Agrega el señor Consejero que ello se origina en desarrollos tanto en el plano externo como interno. Así, en el plano externo ha aumentado la probabilidad de un aterrizaje suave en la economía de los Estados Unidos de América, mientras la Zona Euro y el Asia emergente muestran un dinamismo superior al esperado y a ello se suma además un aumento en el precio del petróleo originado por el fin de condiciones climáticas favorables en el hemisferio norte. Sin embargo, señala el Consejero señor Desormeaux que en la actividad interna se observó una aceleración importante en el cuarto trimestre, tal como se esperaba. Agrega, que este comportamiento debiera extenderse al primer trimestre de 2007, pese a una mayor debilidad en las importaciones de bienes de capital, en tanto, el consumo sigue mostrando fortaleza y el sector inmobiliario muestra señales de recuperación. Manifiesta el Consejero señor Desormeaux, que nuestros antecedentes sugieren que el probable menor dinamismo de la demanda interna durante el primer semestre sería compensado por mayores exportaciones netas, a raíz de menores niveles de importaciones. En su opinión, señala el señor Consejero que hasta aquí, con pequeños matices, este cuadro se enmarca dentro de nuestro escenario central de proyecciones, sin embargo, varios desarrollos paralelos apuntan a un escenario en que la inflación futura podría encontrarse por encima de lo previsto en el escenario central. Indica el señor Consejero, que la principal evidencia en esta dirección proviene, como se ha dicho anteriormente, de los antecedentes que trajo consigo la inflación de enero. Agrega el señor Consejero que si bien la inflación total estuvo dentro de lo previsto, las medidas de inflación subyacente fueron más altas de lo esperado. Algo similar ocurrió con las medias podadas y el IPCX2. Si bien es posible asociar este incremento del IPCX1 a algunos productos específicos, resulta difícil pensar que ellos tengan un efecto meramente transitorio sobre el nivel de precios. Manifiesta el Consejero señor Desormeaux que ello sugiere que el incremento anual del IPCX1 podría ser 0,3 puntos porcentuales superior a lo proyectado el mes pasado. Finalmente, el Consejero señor Desormeaux señala que un segundo antecedente proviene del mercado laboral; los datos más recientes de la Universidad de Chile corroboran la señal que entrega la encuesta del INE, en el sentido de que el mercado laboral continúa mostrando un panorama de holguras acotadas o estrechas. Agrega el Consejero señor Desormeaux que coherente con este diagnóstico los salarios nominales muestran una aceleración en diciembre, aún cuando los costos laborales unitarios siguen creciendo a tasas acotadas. Por último, manifiesta el Consejero señor Desormeaux que el propio mercado ha revaluado sus expectativas de tasas de interés a la luz de estos antecedentes, después de la decisión de enero el mercado proyectó un nuevo recorte de tasas de interés en el curso de este año: esta expectativa se diluyó después de conocido el IPC de enero. Sin embargo, señala el Consejero señor Desormeaux que tanto las tasas forward como las encuestas de expectativas económicas que elabora el Banco Central de Chile prevén la mantención de la tasa de política monetaria en 5% por todo el año 2007 y un aumento de 25 puntos base en diciembre de 2008 en el caso de esta última medición. Menciona el Consejero señor Desormeaux que no cabe duda que estos antecedentes corresponden a los desarrollos de sólo un mes y por lo tanto es muy temprano para pensar en escenarios alternativos. Agrega, que si en el mes de enero existían algunos antecedentes para pensar que la inflación podría ser superior a la prevista en nuestro escenario central, cree que a la luz de estos desarrollos la probabilidad de que ello se materialice ha aumentado. En vista de estos antecedentes, el Consejero señor Desormeaux cree que el argumento de esperar para acumular más información que permita evaluar la validez del escenario central sigue siendo la mejor alternativa. Por todo lo anterior, el Consejero señor Jorge Desormeaux vota por la mantención de la tasa de política monetaria en su nivel actual, de 5%.",neutral,1,anotacion_300_a,1|2|3|4|5
