intervencion_id,meeting_id,fold,etiqueta_ia,relevancia_ia,pred_a,pred_b_sin_mascara,pred,acierto,confusion_hd,texto,texto_identico_en_train
RPM-2012-02-14:4584:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El señor Miguel Ricaurte responde que ellas representan las mayores variaciones de precio registradas en el mes en relación con la variación anotada al cierre estadístico, y que en este caso particular correspondió al día anterior. A título ejemplar, señala que en el último mes, el maíz llegó a bajar alrededor de 7,5% con respecto a la RPM anterior, mientras que al cierre, esa caída alcanzó solo a 0,2% respecto de igual fecha. Añade que este gráfico tiene por objeto mostrar la volatilidad de los precios de los commodities, pero que a partir de la próxima Reunión se exhibirán las mayores alzas y caídas, a fin de entregar una noción de volatilidad, no solo de las máximas variaciones. En relación con los índices agregados, comenta que los correspondientes a metales, granos y cereales, así como el de energía, aumentaron respecto de la Reunión pasada. Añade que el índice FAO de enero, que está atrasado un mes respecto de los índices restantes, también experimentó un aumento de 2%, empujado por todos sus componentes, con excepción de la carne, cuya alza fue inferior a 2%, y el maíz, que en enero pasado registró un aumento en torno a 6% por la sequía que ha afectado a América Latina. En cuanto a los perfiles futuros del índice FAO total, señala que se han ajustado al alza respecto al citado IPoM de diciembre, aparentemente por el aumento del precio de la carne y los lácteos, ya que el índice FAO de cereales no ha registrado variación. Hace presente que el precio de los metales aumentó de manera generalizada, no destacándose el oro en esta ocasión, pero sí el cobre, que no solo exhibe un alza significativa, sino que su perfil de precios futuros es más elevado. Añade que el perfil de futuros del petróleo Brent, en cambio, que es el considerado para efectos del precio de la gasolina en Chile, se ha mantenido, porque no hay expectativas de alzas futuras. Al concluir su presentación, el Gerente de Análisis Internacional Subrogante señor Miguel Ricaurte exhibe un gráfico de la volatilidad del WTI y el VIX, que se contiene en la lámina N°34, para reflejar el impacto que podría tener un eventual conflicto en Medio Oriente. Al respecto, hace notar que la volatilidad de las opciones de WTI han venido cayendo, a pesar del primer anuncio de Francia de un embargo a las importaciones de petróleo desde Irán y de su posterior aprobación por parte de la Unión Europea, lo que significa que el mercado le estaría asignando poca probabilidad de ocurrencia a un shock adverso para la oferta de petróleo de Medio Oriente. No obstante, hace presente que en caso de una disminución de la oferta de petróleo, en particular de una contracción del 80% del proveniente del Golfo, el efecto sobre el precio de este producto sería muy significativo, estimándose un alza del orden de un 55%, en promedio, en doce meses. Por último, reitera que el mercado le está asignando poca probabilidad a ese evento, pero que en esta ocasión ha sido cuantificado para tener una noción de cuál sería su posible efecto.",False
RPM-2012-02-14:4586:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El Consejero señor Sebastián Claro señala que lo más notorio del escenario internacional es la estabilidad de las cifras de las últimas semanas, que dan cuenta de un mejor panorama en Estados Unidos de América y uno más negativo en Europa, y que se ha reflejado en los precios de los activos en las demás regiones del mundo, en las distintas bolsas, en los bonos, en la preferencia por riesgo y el tipo de cambio, entre otros. Dado lo anterior, considera que la pregunta que surge naturalmente es cómo poder distinguir si la debilidad del escenario europeo, que se circunscribiría únicamente a la grave situación en Grecia y Portugal, más el hecho que Italia y España hayan recibido protección de las autoridades europeas para que no se profundice la crisis de ese continente, han llevado a una modificación del escenario de carácter más permanente o si corresponde a uno de los tantos episodios de volatilidades que se han generado.",False
RPM-2012-02-14:4611:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El Vicepresidente señor Manuel Marfán comenta algunos aspectos que tienen implicancia sobre la política monetaria. En primer término, señala que le preocupa la corrección al alza de la proyección del sector construcción, desde 6,2 a 8,9%, en razón de que podría llevar a recalentamientos en esa actividad y burbujas inmobiliarias, como la que se observó en Brasil el año pasado y que exhibe Colombia actualmente. Asimismo, indica que el sector comercio también se corrige al alza de manera importante. Destaca que ambos sectores están muy ligados a la demanda agregada y a las tasas de interés y que, por lo tanto, más allá de otras consideraciones, como las del mercado laboral, ameritaría tener una medida de PIB potencial sectorial, porque, al parecer, estos sectores estarían superando sus respectivos PIB potenciales.",False
RPM-2012-02-14:4620:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El señor Claudio Soto responde que dicha situación no se ha analizado a fondo y que si bien se conoce que el dato correspondiente a gasto fiscal de diciembre último fue muy alto, no se puede afirmar que dicho antecedente explique el crecimiento del PIB del cuarto trimestre de 2011, dado que resulta difícil establecer el perfil del gasto fiscal. Agrega que en el mundo hubo un cierto Soft Patch en el tercer trimestre del año pasado y una recuperación en el cuarto, de carácter más generalizado. Por último, hace presente que los movimientos sociales del tercer trimestre del 2011 llevaron a ajustar a la baja algunos componentes del PIB, como es el caso de aquellos relacionados con la administración pública y servicios públicos, lo que explica, en parte, la desaceleración de ese período.",False
RPM-2012-02-14:4628:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El señor Claudio Soto precisa que los niveles de precios podrían caer levemente en el mes de febrero y que a partir de entonces se mantendrían sin mayores variaciones. A título de resumen, el señor Claudio Soto indica que la proyección de la parte del IPC alimentos total se corrige levemente al alza por el tema de las frutas y verduras, que compensa en parte la sorpresa a la baja de los últimos registros, asociada a la estabilidad de los precios internacionales de los alimentos no perecibles. Destaca que los precios de la energía favorecerían la evolución de la inflación, debido a reducciones adicionales de las tarifas eléctricas que deberían materializarse alrededor de los meses de abril o mayo próximo. Indica que con respecto al precio de la gasolina, se espera cierta estabilidad en términos interanuales, ya que si bien se han registrado alzas en los precios internacionales, la apreciación del tipo de cambio ha tendido a compensarlas.",False
RPM-2012-02-14:4633:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El Gerente de División Operaciones Financieras señor Beltrán de Ramón, señala que, de acuerdo con el informe que prepara la Gerencia de Mercados Nacionales, el mercado espera una inflación de 3,8% en doce meses para el mes de mayo próximo. Consulta, en consecuencia, si la menor inflación proyectada por la Gerencia de División Estudios obedece solo al efecto de las expectativas.",False
RPM-2012-02-14:4648:1,RPM-2012-02-14,4,neutral,1,1,neutral,neutral,True,False,"El Consejero señor Sebastián Claro indica que en las últimas semanas, los datos de actividad y empleo han dado cuenta de cierta estabilización, tanto en las economías desarrolladas como de aquellas en desarrollo. Al respecto, precisa que existen datos mixtos, ya que en Estados Unidos de América, los datos de empleo han sido mejores; en Europa, se consolida un escenario de una recesión hasta ahora acotada; y en China, las cifras han dado cuenta de una desaceleración similar a la esperada, con cifras de crecimiento todavía bastante positivas. Hace presente que los mercados financieros han recogido esta situación de estabilidad y que nuevamente la preferencia por riesgo ha aumentado de manera generalizada y en un período relativamente prolongado en las últimas semanas, lo que constituye su interpretación sobre la evolución de las bolsas, los tipos de cambio y otros activos financieros en las distintas regiones. En su opinión, ello no necesariamente debe ser interpretado en orden a que los problemas en Europa están solucionados; por el contrario, quedan cada vez más en evidencia las dificultades de los países de la periferia para ajustar sus economías, por lo que enfatiza que el panorama para ellas es muy grave. Sin embargo, indica que, por ahora, las cifras en los mercados financieros parecerían estar dando cuenta de que estos problemas lograrían quedar acotados en países de menor impacto agregado y que las autoridades europeas habrían logrado promover acciones para mitigar o limitar el contagio hacia las economías problemáticas, pero de mayor envergadura, como España e Italia. Señala que es probable que la abundante provisión de liquidez a tres años por parte del Banco Central Europeo haya contribuido significativamente a esta calma. En todo caso, estima que esta situación debe ser seguida con extremada cautela, toda vez que, a diferente escala, los problemas estructurales y de endeudamiento de los países más grandes de la periferia europea y sus sistemas bancarios son importantes. En este punto, manifiesta compartir el análisis efectuado precedentemente por el Gerente de División Política Financiera señor Kevin Cowan respecto de la situación del sistema financiero y bancario en Europa. Por ello, considera que no se puede descartar que esta mayor tranquilidad que recogen los datos en los precios financieros pueda ser interrumpida más adelante. Destaca que en línea con estas noticias de mayor tranquilidad, los precios de los commodities se han mantenido elevados y que en algunos casos se han incrementado. Agrega que el panorama externo ha consolidado su debilidad, pero que no ha seguido deteriorándose, lo que está, en general, de acuerdo con las expectativas contempladas en el IPoM respecto de la debilidad externa, en el sentido de que se iba a mantener un escenario de crecimiento bajo en algunos países, en particular en Europa con recesión, aunque los datos, en ese caso, han sido un algo más negativos que lo esperado, con alta volatilidad en los mercados financieros, pero sin la materialización de eventos extremos. En el ámbito interno, menciona que la actividad, y especialmente la demanda interna, continúan mostrando cierto dinamismo. En este sentido, precisa que la tasa de desempleo ha sorprendido a la baja y que los salarios continúan incrementándose, aunque la masa salarial medida en términos reales ha disminuido su crecimiento y se expande a tasas del orden de 5%, coherente con el panorama económico en general. Por otra parte, comenta que las condiciones de crédito, aunque se han estrechado algo respecto de las vigentes hace algunos trimestres, dan cuenta de una situación de relativa normalidad. Asimismo, señala que después de la sorpresa de inflación en el mes de diciembre pasado, la última cifra estuvo en línea con lo esperado y que, en general, los registros subyacentes dan cuenta de una normalización en la dinámica inflacionaria. El Consejero señor Sebastián Claro recalca que en este escenario continúa siendo válida la proyección de desaceleración de la inflación hacia cifras cercanas al 3% a fines de año. Estima que, en términos amplios, esa perspectiva también es coherente con lo que muestran las distintas expectativas privadas o precios de mercado respecto de la trayectoria de la inflación. En todo caso, expresa que, a su juicio, sigue siendo válido lo mencionado en anteriores Reuniones de Política Monetaria y lo que los datos han corroborado en cierta medida, esto es, que la volatilidad de algunos componentes del IPC, así como la del tipo de cambio, podrían afectar la trayectoria de la inflación en el corto plazo, en distintas direcciones. En su opinión, el panorama recoge, en general, lo planteado en el IPoM del mes de diciembre pasado, con algunas diferencias que justifican en esta ocasión mantener la TPM. Plantea que, aun cuando las turbulencias externas continúan vigentes, más allá de las últimas cifras y los riesgos de escenarios muy negativos, el panorama internacional no ha seguido deteriorándose; los precios de los activos dan cuenta de un sutil cambio de escenario, más favorable hacia los países en desarrollo, lo que en todo caso se debe seguir evaluando, pero que por ahora tales cifras sugieren cierta tendencia en esa dirección, y por lo demás así lo sugieren las correspondientes a costos y a financiamiento externo para la banca doméstica. En cuanto al ámbito interno, hace presente que las cifras reales dan cuenta del impacto del deterioro externo de manera acotada y que las restricciones financieras que pudieron observarse hacia fines del año pasado han tendido a disminuir. Con todo, considera que se dan las condiciones que favorecen una mantención de la TPM en una zona de normalidad y por esta razón, su voto es por mantenerla en el nivel actual. A su juicio, es la decisión más prudente y deja mayor espacios hacia adelante. Por último, indica que no se pueden descartar bajas futuras de la tasa rectora, aunque las condiciones actuales no permiten observar con claridad su oportunidad y la magnitud de ellas.",False
RPM-2012-06-14:4863:1,RPM-2012-06-14,4,neutral,0,0,neutral,neutral,True,False,"El Presidente señor Rodrigo Vergara agradece la presentación del Gerente de Análisis Internacional señor Sergio Lehmann y, a continuación, ofrece la palabra para consultas o comentarios.",False
RPM-2012-06-14:4890:1,RPM-2012-06-14,4,neutral,0,0,neutral,neutral,True,False,"El Presidente señor Rodrigo Vergara agradece la intervención del Ministro de Hacienda señor Felipe Larraín. Al proseguir con la Sesión, el Presidente señor Rodrigo Vergara inicia el proceso de votación de la Opción planteada por el Gerente de División Estudios y, en primer lugar, ofrece la palabra al Consejero señor Joaquín Vial.",False
RPM-2012-06-14:4897:1,RPM-2012-06-14,4,neutral,1,1,neutral,neutral,True,False,"El Vicepresidente señor Manuel Marfán inicia su intervención agradeciendo el análisis del staff, que en esta oportunidad se ha beneficiado con la cercanía del próximo IPoM, e indica que también hace suya la lista de antecedentes nuevos respecto de la Reunión de Política Monetaria anterior, contenidos al inicio de la Minuta de Opciones, a lo cual agrega los siguientes comentarios. Respecto de la economía internacional, señala que lo más preocupante es que ha aumentado la probabilidad de una salida desordenada a la crisis del euro. En este sentido, recalca que el riesgo soberano de España ha llegado a su máximo en días recientes y que el paquete de ayuda para la banca no da cuenta de los riesgos fiscales que todavía están presentes. Asimismo, plantea que Italia, que es un país que no tiene grados de libertad fiscales para poder enfrentar problemas en su banca, ha estado siguiendo a España y que la correlación es hoy día cercana a uno con esa economía. Enfatiza que el problema radica en que Italia es el país que tiene la deuda pública más alta de la Zona Euro y que uno de sus principales acreedores son los bancos franceses, con lo cual un eventual contagio a Italia necesariamente llevará consigo el contagio de Francia si es que no son detenidos antes. En este contexto, manifiesta que si se diera este escenario, existe la duda en cuanto a que las economías más fuertes de la Zona podrían sostener la estabilidad de su sistema de pagos. Agrega que la evidencia reciente muestra que el spread soberano de Alemania ha estado exhibiendo mayor volatilidad y que esa volatilidad se encuentra también altamente correlacionada con la de sus socios de la periferia y con la de Francia. En su opinión, ello apunta a que está latente un problema sistémico, que podría desencadenarse. Reitera que el expuesto es un escenario cuya probabilidad ha aumentado y que si bien no es el más probable, resulta lo suficientemente catastrófico como para tener repercusiones más allá de la Zona Euro. Hace notar que así lo refleja, por lo demás, el comportamiento de una serie de otras economías fuera de esa región. En lo referente a la economía nacional, el Vicepresidente señor Manuel Marfán subraya que quizás como nunca se encuentra ubicada en lo que podría llamarse un equilibrio estacionario, con las brechas cerradas, pleno empleo, inflación en torno a la meta y la demanda creciendo en torno a su tendencia de largo plazo. Resalta que ello contrasta evidentemente con los riesgos que existen en el resto del mundo. Añade que la política fiscal ha mantenido su apego a la regla fiscal, lo cual le parece altamente conveniente. Sin embargo, a su juicio, el sector privado no aparece otorgando importancia o reaccionando frente a la gravedad de los acontecimientos que ocurren en Europa. Por otra parte, el señor Manuel Marfán destaca que la inflación reciente ha estado dando cuenta de sorpresas a la baja por el comportamiento de los precios de combustibles y alimentos principalmente. Al respecto, recalca que así como en otras oportunidades se ha comentado, cuando estas mismas sorpresas son en la otra dirección no necesariamente afectan la convergencia a la meta inflacionaria en el horizonte habitual de política, en tanto sean efectos que se producen por una sola vez. De este modo, manifiesta que la Encuesta de Expectativas Económicas, que constituye principalmente la opinión de los analistas, predice una mantención de la TPM durante los próximos meses. En su opinión, ello está reflejando, en mayor medida, lo que puede ser un escenario futuro más probable. Agrega a todo lo anterior, que se han disipado los riesgos al alza de la actividad interna, señalados en el IPoM del mes de marzo. En mérito de los fundamentos expuestos, el Vicepresidente señor Manuel Marfán declara compartir la opinión del staff en cuanto a que, en esta oportunidad, la decisión correcta es la de mantener la TPM en su nivel actual del 5% anual, con un sesgo neutral para las próximas decisiones.",False
RPM-2012-08-16:4976:1,RPM-2012-08-16,4,neutral,1,1,neutral,neutral,True,False,"El señor Sergio Lehmann inicia su intervención refiriéndose a los principales acontecimientos ocurridos desde la precedente Reunión de Política Monetaria, RPM. En primer término, alude a las señales políticas positivas desde Europa y, en particular, al hecho que el Banco Central Europeo ha determinado volver a adquirir bonos soberanos, condicionado a la solicitud de rescate por parte de la economía comprometida. En segundo término, consigna que la Reserva Federal ha mantenido la política monetaria, lo cual ha generado un sentimiento levemente más positivo en los mercados financieros, que se ha visto reflejado en aumentos bursátiles, caídas de spreads y monedas que se aprecian en relación al dólar estadounidense. Sin embargo, expresa que las cifras de PIB, particularmente al segundo trimestre, confirman una desaceleración de la actividad, por lo que los indicadores de actividad industrial se mantienen débiles, mostrando retrocesos en gran parte de las economías. Agrega que las tasas de desempleo continúan altas tanto en Europa como en Estados Unidos de América y que el mercado laboral de esta última economía se mantiene frágil, a pesar de que en el margen, las últimas noticias fueron algo más positivas. A título de último comentario relevante de esta parte de su informe, señala que en materia de commodities se han registrado aumentos en los precios de bienes agrícolas y combustibles, mientras que los correspondientes a los metales se han mostrado estables. El señor Sergio Lehmann prosigue con su exposición, mencionando las principales noticias del mes en Europa. En primer término, alude a las señales entregadas por sus autoridades, quienes han declarado que desplegarán todos los esfuerzos necesarios para mantener el euro, lo que tuvo alguna repercusión positiva en los mercados. En segundo lugar, informa que está en discusión la posibilidad de otorgar licencia bancaria al Fondo de Rescate Europeo, con el objeto de obtener mayores recursos financieros por la vía de obtener préstamos del Banco Central Europeo. Agrega que el gobierno español ha buscado intervenir las comunidades autónomas de Cataluña y Valencia, luego de que estas entidades recurrieron al Fondo de Rescate Regional Español, dado que se encuentran comprometidas financieramente, y que por su parte, Italia haría un recorte adicional en materia fiscal de aquí a fin de año, del orden de €4,5 billones, de lo que se infiere que las tensiones de la Zona Euro muestran signos de debilitamiento del bloque. En lo concerniente a Grecia, indica que las decisiones no han sido del todo positivas, por cuanto aún no se ha logrado acuerdo respecto de un recorte de €3,5 billones de los €11,5 que contempla el plan de ahorro, por lo que los acreedores internacionales coincidieron en la necesidad de fortalecer las medidas de apoyo. Añade que esa economía requeriría dos años adicionales para cumplir con su programa de austeridad conforme a las exigencias adoptadas por la Troika que comprende a las tres instituciones internacionales encargadas de la aplicación sistemática del programa de consolidación fiscal griego. A título de última noticia relevante del mes en Europa, alude a las rebajas en las clasificaciones de riesgo que afectaron a algunos gobiernos y bancos, particularmente italianos. Al continuar con su presentación, el señor Sergio Lehmann informa que en materia de mercados financieros, los CDS de algunos países, tales como Alemania y el Reino Unido, registraron caídas significativas, mientras que en Estados Unidos de América se han mantenido en un nivel relativamente alto desde una perspectiva histórica, debido a que se mantienen pendientes los problemas en materia fiscal. Sobre este aspecto, hace presente que esa economía debería alcanzar un límite máximo en materia de endeudamiento público entre los meses de septiembre y octubre próximos, lo cual generará cierto debate y discusión política acerca de los recortes de gastos que podría originar dicho límite. En cuanto a los CDS de otras regiones, indica que se observan retrocesos en Australia, Nueva Zelandia, como asimismo, en algunas economías emergentes y también en Europa, particularmente en España e Italia, sin perjuicio de resaltar que se mantienen en niveles excepcionalmente elevados en torno a 500 puntos base, lo cual hace claramente insostenible la deuda de estas dos economías específicas. Además, expresa que las reducciones antedichas se han reflejado también en las primas por riesgo de los bancos comerciales y, en este sentido, alude a la caída de los CDS del UniCredit de Italia y añade que los de Dexia se mantienen elevados. Por otra parte, se observan también algunos descensos en el caso de bancos americanos y muy marginales en el caso de la banca española, dando cuenta de que las ayudas financieras que se le han otorgado han sido insuficientes para tranquilizar su situación. En lo concerniente a la volatilidad de los mercados, menciona que los VIX han tendido a caer y con mayor fuerza en las economías emergentes. Señala, además, que las primas por riesgos corporativos también muestran reducciones, particularmente en el caso de los bonos con clasificación A, aunque continúan en niveles relativamente elevados respecto de los observados en gran parte de la década comprendida entre los años 2000 al 2010. En cuanto a los indicadores de liquidez en dólares, comenta que ellos presentan mejoras, lo que se refleja en los futuros de Libor y el Basis Swap durante la última semana. En materia de bolsas de valores, destaca los aumentos observados en Estados Unidos de América y en economías de Europa, que exhiben rendimientos positivos al igual que en los mercados bursátiles emergentes, donde han predominado las alzas, pero algo más tenues particularmente en China, que exhibió datos de actividad relativamente negativos. Agrega que el comportamiento de la bolsa chilena, medida en pesos, registra un descenso, no así en dólares estadounidenses, dada la apreciación experimentada por el peso. A continuación, el señor Sergio Lehmann se refiere a los flujos de capitales hacia economías refugio, particularmente Alemania y Estados Unidos de América. Sobre el particular, precisa que ellos se concentran básicamente en bonos en dólares, cuyo mercado es significativamente mayor que el de los bonos alemanes. Asimismo, hace presente que las tasas de largo plazo muestran ligeras alzas, aunque apenas superan los mínimos históricos, y precisa que estas alzas obedecen a una mayor asunción de riesgo por parte de los inversionistas. El señor Sergio Lehmann comenta que este mayor interés por riesgo observado en las últimas semanas se ha reflejado en aumentos en los flujos de capitales hacia economías emergentes de Europa, Asia y América Latina. Especifica que si bien estos flujos han estado asociados fundamentalmente a bonos, en el margen se advierte también una mayor posición en mercados accionarios, en concordancia a su vez, con los incrementos bursátiles registrados en algunas economías, especialmente de Brasil y Asia. Por último, hace referencia a la relación existente entre el VIX y la entrada de capitales a economías emergentes. Sobre este aspecto, plantea que, en general, menores VIX se asocian a mayores entradas de capitales a economías emergentes, por cuanto en períodos de menor incertidumbre aumenta el apetito por riesgo y, con ello, la llegada de capitales a estas economías. De hecho, comenta que este indicador ha mostrado un descenso en los últimos meses y que los flujos de capitales a las economías emergentes registran entradas netas.",False
RPM-2012-08-16:5012:1,RPM-2012-08-16,4,neutral,1,1,neutral,neutral,True,False,"El Vicepresidente señor Manuel Marfán señala que los sectores construcción y servicios han estado liderando la actividad. En su opinión, ambos sectores requerirían ser analizados cuidadosamente para efectos del próximo IPoM del mes de septiembre, ya que podrían conducir a un eventual recalentamiento de la economía. A continuación,",False
RPM-2012-08-16:5030:1,RPM-2012-08-16,4,neutral,0,0,neutral,neutral,True,False,"El Presidente señor Rodrigo Vergara agradece la intervención del Ministro de Hacienda señor Felipe Larraín. Al proseguir con la Sesión, el Presidente señor Rodrigo Vergara da inicio al proceso de votación de la Opción planteada por el Gerente de División Estudios y, en primer término, ofrece la palabra al Consejero señor Joaquín Vial.",False
RPM-2012-08-16:5039:2,RPM-2012-08-16,4,neutral,1,1,dovish,dovish,False,False,"En consecuencia, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual.",True
RPM-2013-03-14:5412:2,RPM-2013-03-14,4,neutral,1,1,neutral,neutral,True,False,"En opinión del Consejero señor Enrique Marshall, el escenario internacional no ha variado fundamentalmente. No obstante, plantea la conveniencia de seguir con atención varios elementos que podrían dar cuenta de mejores perspectivas, entre ellos, un cierto grado de rebalanceo en el portafolio de los inversionistas hacia renta variable; el aumento en el margen de las tasas largas; la apreciación del dólar estadounidense; la caída del VIX; y los reducidos efectos de la situación política reciente de Italia.",False
RPM-2013-03-14:5421:1,RPM-2013-03-14,4,neutral,1,1,neutral,neutral,True,False,"El Presidente señor Rodrigo Vergara hace referencia a la fuerte revisión al alza del PIB correspondiente al primer trimestre del año en curso, desde el 5,1% contemplado en el IPoM de diciembre último a 5,8%, y consulta por las razones que la explican.",False
RPM-2013-03-14:5430:1,RPM-2013-03-14,4,neutral,1,1,neutral,neutral,True,False,"el Consejero señor Joaquín Vial formula sus comentarios relativos al escenario interno expuesto precedentemente. Plantea que el cuadro general ha cambiado levemente, en el sentido que se detuvo la desaceleración de la demanda interna, quedando entre uno y dos puntos por sobre el crecimiento del PIB. En su opinión, ello genera una situación compleja para el Consejo, porque en términos de una cuenta corriente a precios constantes, significaría que nos encontramos en una trayectoria en que el déficit de cuenta corriente se deteriora entre uno y dos puntos al año de manera indefinida, lo que implica una situación de mayor vulnerabilidad y riesgo. Agrega que cuando el exceso de demanda se traslada al exterior, lo normal es que ello se vea reflejado parcialmente en mayores presiones de precios. No obstante, ello no habría ocurrido, en parte por la apreciación del peso, permitiendo la no materialización de presiones inflacionarias. Agrega que bajo el supuesto de que el peso seguirá apreciándose, se debería esperar que constituya un efecto por única vez y que luego, la inflación comience a manifestarse. Lo expresado deja a la economía interna en un escenario de mayor vulnerabilidad frente a un eventual deterioro externo y con un problema de decisión de política complejo, por cuanto si no se produce un ajuste entre demanda y PIB, será necesario adoptar medidas. Sostiene que en el mundo de las políticas óptimas, lo lógico sería que estas fueran adoptadas en el ámbito de la política fiscal, lo que no ocurriría este año, razón por la cual habría que plantearse con bastante más urgencia una política que la sustituya.",False
RPM-2013-06-13:5578:2,RPM-2013-06-13,4,neutral,1,1,neutral,neutral,True,False,"El señor Sergio Lehmann concuerda con el planteamiento expuesto por el Consejero señor Sebastián Claro y en todo caso, hace notar que al revisar las exportaciones por región, se observa que las distorsiones aludidas se dan fundamentalmente con las efectuadas a Hong Kong.",False
RPM-2013-06-13:5599:1,RPM-2013-06-13,4,neutral,1,1,neutral,neutral,True,False,"El señor Claudio Soto prosigue con su presentación señalando que el PIB del segundo trimestre se ha corregido en dos décimas a la baja respecto del mes de mayo y en una décima para el tercer trimestre, y, que de esta forma, la proyección para el presente año ha disminuido a una cifra en torno al 4,4%. En términos sectoriales y en lo referente a la proyección de la Reunión anterior, indica que el sector recursos naturales se ha revisado a la baja en cuatro décimas, por cuanto el dato de minería del mes de abril fue notoriamente bajo, aunque sería de índole transitorio, razón por la que se revierte en la proyección del tercer trimestre. Agrega que en los sectores Resto, la revisión a la baja obedece a algunos componentes más persistentes asociados principalmente a los servicios, vinculados tanto a la desaceleración de la inversión como también al consumo de servicios propiamente tal. En lo concerniente al comercio, destaca la corrección al alza de este sector como consecuencia del mayor dinamismo del consumo, así como también en el sector construcción, en este caso motivado por el fuerte aumento que exhibe el empleo en ese sector.",False
RPM-2013-06-13:5626:1,RPM-2013-06-13,4,neutral,1,1,neutral,neutral,True,False,"El Consejero señor Joaquín Vial inicia su intervención agradeciendo el excelente análisis de los personeros de la Gerencia de División Estudios, que como es habitual ha aportado antecedentes muy útiles para fines de la decisión de política monetaria. Expresa que del análisis presentado sobre la economía internacional se colige que se tiende a consolidar un escenario de recuperación lenta, pero sólida, en Estados Unidos de América, junto con un crecimiento más moderado de China y el resto de los países emergentes. Agrega que la actividad económica en Japón parece estar respondiendo a los nuevos estímulos, aunque llama la atención la rapidez con que han comenzado a revertirse los primeros impactos de los anuncios sobre los mercados de activos financieros. En su opinión, este escenario global representa un progreso hacia la normalidad, por lo que es bienvenido, sin perjuicio que está impulsando a la baja los precios de las materias primas en el corto plazo y poniendo presión al alza en lo concerniente a las primas de riesgo de los países emergentes. Hace notar que los capitales parecen estar retornando a sus países de origen, lo que se traduce en salidas netas desde países emergentes, tendencia que de continuar, podría complicar el manejo macro-financiero de aquellos países más dependientes del financiamiento externo. A su juicio, es muy importante vigilar de cerca la evolución de los flujos de capitales y de los mercados financieros, porque la permanencia e intensidad de esta reversión de flujos de capitales serán claves para definir el escenario financiero que enfrentan países como Chile. En lo referente al ámbito local, se afianza la esperada desaceleración, aunque todavía la demanda interna sigue creciendo más rápido que el PIB. Asimismo, persisten algunas dudas acerca de la evolución del consumo de bienes, especialmente durables, que aún no da señales claras de ajuste. Si bien la inversión total se desacelera, su ajuste es dispar, ya que es muy intenso en las compras de maquinaria y equipos y muy inferior en construcción. Por otra parte, los últimos datos fiscales muestran una aceleración en la ejecución del presupuesto de inversión del gobierno. Menciona que la inflación sigue baja y que las expectativas para la inflación a fin de año siguen centradas en la parte baja del rango. Con todo, preocupa que la brecha entre el aumento de los salarios efectivos y los calculados de acuerdo a los patrones de indexación siga aumentando persistentemente, lo que plantea desafíos crecientes a mediano plazo. En momentos en que el aumento del empleo converge a tasas sostenibles, esta aceleración de los salarios reales es un factor de dinamización del consumo que, a su juicio, debe ser observado con atención. Conforme a lo expuesto, y dado que el nivel actual de la TPM se ubica en niveles aproximadamente neutrales, el Consejero señor Joaquín Vial manifiesta concordar con la recomendación de la Gerencia de División Estudios en orden a mantener la TPM en 5% anual.",False
