fold,etapa,termino,df_train,reuniones_train,coef_contraste,contraste
4,B,consumo,168,74,0.3996046189376692,neutral_vs_resto
4,B,de analisis,96,52,0.4854914483572864,neutral_vs_resto
4,B,de analisis macroeconomico,65,41,0.3797791202365404,neutral_vs_resto
4,B,de division estudios senor,53,39,0.3540088768169578,neutral_vs_resto
4,B,division estudios senor,55,41,0.36336792610511676,neutral_vs_resto
4,B,efecto de,43,31,0.32870500605651665,neutral_vs_resto
4,B,el gerente,236,78,0.43933772417207717,neutral_vs_resto
4,B,el gerente de,214,75,0.3614615019173697,neutral_vs_resto
4,B,el gerente de analisis,79,45,0.41965404256983607,neutral_vs_resto
4,B,el gerente de division,114,60,0.2986162426043175,neutral_vs_resto
4,B,el senor claudio,47,28,0.37229416309717833,neutral_vs_resto
4,B,el senor claudio soto,47,28,0.37229416309717833,neutral_vs_resto
4,B,empresas,70,44,0.34410620251731816,neutral_vs_resto
4,B,en anual,28,25,0.5453670598477408,neutral_vs_resto
4,B,estudios senor,56,42,0.36970978364545937,neutral_vs_resto
4,B,gerente,278,82,0.594559485324835,neutral_vs_resto
4,B,gerente de,246,80,0.4520082904994731,neutral_vs_resto
4,B,gerente de analisis,92,51,0.4860944737713384,neutral_vs_resto
4,B,gerente de division,132,64,0.37092932953356994,neutral_vs_resto
4,B,gerente de division estudios,81,52,0.49290164306539,neutral_vs_resto
4,B,lehmann,63,45,0.5038138518143964,neutral_vs_resto
4,B,monetaria en anual,20,18,0.5184641836033629,neutral_vs_resto
4,B,pib,94,51,0.30602043178730315,neutral_vs_resto
4,B,politica monetaria en anual,20,18,0.5184641836033629,neutral_vs_resto
4,B,promedio,80,47,0.3842193048623722,neutral_vs_resto
4,B,relacion,134,61,0.3354502092497075,neutral_vs_resto
4,B,senor,863,113,0.4735559371022001,neutral_vs_resto
4,B,senor claudio,58,33,0.4358338865075147,neutral_vs_resto
4,B,senor claudio soto,58,33,0.4358338865075147,neutral_vs_resto
4,B,soto,62,35,0.4960342809724376,neutral_vs_resto
5,B,analisis macroeconomico,59,36,0.3725040864378014,neutral_vs_resto
5,B,anos,144,64,0.4528022057056753,neutral_vs_resto
5,B,bancos,57,40,0.4043517583645422,neutral_vs_resto
5,B,caida,155,79,0.23627789972379176,neutral_vs_resto
5,B,china,76,44,0.3829468843825769,neutral_vs_resto
5,B,claudio,51,29,0.421676838311172,neutral_vs_resto
5,B,claudio soto,50,28,0.41698800487460863,neutral_vs_resto
5,B,consejeros mantener,5,5,0.3754081111808706,neutral_vs_resto
5,B,consejeros mantener la,5,5,0.3754081111808706,neutral_vs_resto
5,B,consulta,88,52,0.7876517508713285,neutral_vs_resto
5,B,consulta si,34,26,0.4081437219548001,neutral_vs_resto
5,B,consumo,149,67,0.2963437237222864,neutral_vs_resto
5,B,de analisis,92,50,0.49777172190927943,neutral_vs_resto
5,B,de analisis macroeconomico,59,36,0.3725040864378014,neutral_vs_resto
5,B,de division estudios senor,53,37,0.3404686124517261,neutral_vs_resto
5,B,division estudios senor,54,38,0.3474268496960035,neutral_vs_resto
5,B,efecto de,41,30,0.341398639074628,neutral_vs_resto
5,B,el gerente,226,76,0.4428214442625365,neutral_vs_resto
5,B,el gerente de,206,72,0.3590651935909531,neutral_vs_resto
5,B,el gerente de analisis,76,42,0.4269013684423356,neutral_vs_resto
5,B,el gerente de division,110,59,0.27296602649165447,neutral_vs_resto
5,B,el senor claudio,39,23,0.3487815528195683,neutral_vs_resto
5,B,el senor claudio soto,39,23,0.3487815528195683,neutral_vs_resto
5,B,empresas,62,42,0.3917950163194174,neutral_vs_resto
5,B,en anual,28,24,0.6842525434769384,neutral_vs_resto
5,B,estudios senor,55,39,0.35370607340594123,neutral_vs_resto
5,B,gerente,269,81,0.5764097419994448,neutral_vs_resto
5,B,gerente de,238,77,0.4425454153554649,neutral_vs_resto
5,B,gerente de analisis,88,48,0.48709496629098387,neutral_vs_resto
5,B,gerente de division,129,63,0.35236043148393814,neutral_vs_resto
5,B,gerente de division estudios,78,49,0.5125174306404047,neutral_vs_resto
5,B,lehmann,65,47,0.5379427176767935,neutral_vs_resto
5,B,monetaria en anual,20,18,0.6726903549925589,neutral_vs_resto
5,B,pib,96,51,0.3123542128923383,neutral_vs_resto
5,B,politica monetaria en anual,20,18,0.6726903549925589,neutral_vs_resto
5,B,promedio,75,43,0.28843719738359075,neutral_vs_resto
5,B,relacion,130,60,0.36564298995112243,neutral_vs_resto
5,B,senor,861,113,0.500325204776833,neutral_vs_resto
5,B,senor claudio,51,29,0.421676838311172,neutral_vs_resto
5,B,senor claudio soto,50,28,0.41698800487460863,neutral_vs_resto
5,B,soto,55,31,0.4751792412018414,neutral_vs_resto
1,B,25,166,62,1.2305021831728606,hawkish_vs_dovish
1,B,25 puntos,125,47,1.8330705397750184,hawkish_vs_dovish
1,B,25 puntos base,124,46,1.8342480828062175,hawkish_vs_dovish
1,B,25 puntos base en,46,23,1.0914781457040634,hawkish_vs_dovish
1,B,alza,254,93,0.9368174000954963,hawkish_vs_dovish
1,B,alza de,97,50,0.766420511803185,hawkish_vs_dovish
1,B,alza de 25,20,13,0.8397854239409611,hawkish_vs_dovish
1,B,aumentar,78,41,1.1361840637599494,hawkish_vs_dovish
1,B,aumentar la,48,26,1.233381576030021,hawkish_vs_dovish
1,B,aumentar la tasa,41,21,1.22578384601287,hawkish_vs_dovish
1,B,aumentar la tasa de,38,20,1.3345230192241013,hawkish_vs_dovish
1,B,aumentos,79,49,0.996419953435209,hawkish_vs_dovish
1,B,base en,74,38,1.1552813228925296,hawkish_vs_dovish
1,B,de 25,78,37,1.2713669007368653,hawkish_vs_dovish
1,B,de 25 puntos,69,34,1.267261737198901,hawkish_vs_dovish
1,B,de 25 puntos base,68,33,1.2645850608772737,hawkish_vs_dovish
1,B,elevar,28,19,1.0573220132359338,hawkish_vs_dovish
1,B,elevar la,20,14,0.9963256530763565,hawkish_vs_dovish
1,B,elevar la tasa de,14,10,0.8900344101462996,hawkish_vs_dovish
1,B,en 25 puntos,84,38,1.2391139942732448,hawkish_vs_dovish
1,B,en 25 puntos base,84,38,1.2391139942732448,hawkish_vs_dovish
1,B,informe de politica,85,35,0.8711361683450987,hawkish_vs_dovish
1,B,neutral,59,31,0.8121880337692533,hawkish_vs_dovish
1,B,proceso,72,48,0.8196537883904056,hawkish_vs_dovish
1,B,puntos,205,78,0.9536045801357729,hawkish_vs_dovish
1,B,puntos base,178,70,1.0640883071285492,hawkish_vs_dovish
1,B,puntos base en,71,35,1.1231859575197498,hawkish_vs_dovish
1,B,subir,70,41,1.3956241212857363,hawkish_vs_dovish
1,B,subir la,48,32,1.355983677691033,hawkish_vs_dovish
1,B,subir la tasa,39,25,1.0917651050502286,hawkish_vs_dovish
1,B,subir la tasa de,26,19,1.1732666132575875,hawkish_vs_dovish
1,B,tasa neutral,20,11,0.737707251520634,hawkish_vs_dovish
1,B,un alza,87,52,0.6741197307206117,hawkish_vs_dovish
1,B,un alza de,50,27,0.8795986304396511,hawkish_vs_dovish
2,B,25,157,61,1.1506534875123735,hawkish_vs_dovish
2,B,25 puntos,118,45,1.8445797241947497,hawkish_vs_dovish
2,B,25 puntos base,117,44,1.8459847125568305,hawkish_vs_dovish
2,B,25 puntos base en,41,20,1.091005297568554,hawkish_vs_dovish
2,B,alza,250,94,1.0245231301631064,hawkish_vs_dovish
2,B,alza de,97,48,0.7879778090015299,hawkish_vs_dovish
2,B,alza de 25,18,12,0.7066006862883027,hawkish_vs_dovish
2,B,aumentar,69,37,1.0526393701376766,hawkish_vs_dovish
2,B,aumentar la,43,22,1.1020863490116948,hawkish_vs_dovish
2,B,aumentar la tasa,36,18,1.0991791504684243,hawkish_vs_dovish
2,B,aumentar la tasa de,33,17,1.2201329917382244,hawkish_vs_dovish
2,B,aumentos,81,48,1.1035264823234647,hawkish_vs_dovish
2,B,base en,70,38,1.14869369566847,hawkish_vs_dovish
2,B,de 25,77,36,1.2816810767398046,hawkish_vs_dovish
2,B,de 25 puntos,68,32,1.3512698574421176,hawkish_vs_dovish
2,B,de 25 puntos base,67,31,1.3488759717398993,hawkish_vs_dovish
2,B,elevar,27,19,1.0559500580412455,hawkish_vs_dovish
2,B,elevar la,19,14,0.9982707417974854,hawkish_vs_dovish
2,B,elevar la tasa de,13,10,0.8911208945152005,hawkish_vs_dovish
2,B,en 25 puntos,77,35,1.1562453060349909,hawkish_vs_dovish
2,B,en 25 puntos base,77,35,1.1562453060349909,hawkish_vs_dovish
2,B,informe de politica,77,31,0.8349785021189055,hawkish_vs_dovish
2,B,neutral,63,33,1.1085435832292743,hawkish_vs_dovish
2,B,proceso,75,49,0.8040468517566081,hawkish_vs_dovish
2,B,puntos,204,79,0.8021744171428344,hawkish_vs_dovish
2,B,puntos base,175,70,0.8493850727409248,hawkish_vs_dovish
2,B,puntos base en,65,33,1.08384130465581,hawkish_vs_dovish
2,B,subir,65,38,1.2653994170224594,hawkish_vs_dovish
2,B,subir la,43,29,1.254859512755278,hawkish_vs_dovish
2,B,subir la tasa,34,22,0.9707390137384463,hawkish_vs_dovish
2,B,subir la tasa de,22,16,1.1343466748875526,hawkish_vs_dovish
2,B,tasa neutral,23,12,0.9427099871457865,hawkish_vs_dovish
2,B,un alza,81,50,0.8016444244608376,hawkish_vs_dovish
2,B,un alza de,46,26,0.8783769494506661,hawkish_vs_dovish
3,B,25,151,60,1.3309359891905121,hawkish_vs_dovish
3,B,25 puntos,113,44,1.8676764364817307,hawkish_vs_dovish
3,B,25 puntos base,113,44,1.8627767886268816,hawkish_vs_dovish
3,B,25 puntos base en,38,20,0.8181132408229913,hawkish_vs_dovish
3,B,alza,254,93,1.017189475883799,hawkish_vs_dovish
3,B,alza de,99,49,0.8484513522251689,hawkish_vs_dovish
3,B,alza de 25,18,13,0.8182171285289819,hawkish_vs_dovish
3,B,aumentar,74,40,0.8358872754563671,hawkish_vs_dovish
3,B,aumentar la,45,25,0.9539293484806624,hawkish_vs_dovish
3,B,aumentar la tasa,38,20,0.9329154183354209,hawkish_vs_dovish
3,B,aumentar la tasa de,36,19,1.0350786427116283,hawkish_vs_dovish
3,B,aumentos,83,50,0.8708401609669094,hawkish_vs_dovish
3,B,base en,65,35,1.0995351412881371,hawkish_vs_dovish
3,B,de 25,70,32,1.2896497909559779,hawkish_vs_dovish
3,B,de 25 puntos,62,29,1.2763532521228522,hawkish_vs_dovish
3,B,de 25 puntos base,62,29,1.2671591214891125,hawkish_vs_dovish
3,B,elevar,26,19,1.0512348195779047,hawkish_vs_dovish
3,B,elevar la,18,13,1.0222434471469726,hawkish_vs_dovish
3,B,elevar la tasa de,12,9,0.9089819250239939,hawkish_vs_dovish
3,B,en 25 puntos,79,38,1.1679195980858559,hawkish_vs_dovish
3,B,en 25 puntos base,79,38,1.1679195980858559,hawkish_vs_dovish
3,B,informe de politica,79,31,0.9355027191692025,hawkish_vs_dovish
3,B,neutral,54,30,1.071928307478535,hawkish_vs_dovish
3,B,proceso,70,47,0.7555714896024293,hawkish_vs_dovish
3,B,puntos,199,78,1.0099267111124204,hawkish_vs_dovish
3,B,puntos base,168,68,1.0406244857275013,hawkish_vs_dovish
3,B,puntos base en,61,31,1.0140931346880713,hawkish_vs_dovish
3,B,subir,68,41,1.2672980968396421,hawkish_vs_dovish
3,B,subir la,45,30,1.3283784307122106,hawkish_vs_dovish
3,B,subir la tasa,37,24,1.0842425081544718,hawkish_vs_dovish
3,B,subir la tasa de,25,19,1.1373546038229543,hawkish_vs_dovish
3,B,tasa neutral,17,9,0.9179268813769912,hawkish_vs_dovish
3,B,un alza,81,49,0.7130739196277492,hawkish_vs_dovish
3,B,un alza de,50,29,0.9474167176166692,hawkish_vs_dovish
4,B,25,161,58,1.4073707108933484,hawkish_vs_dovish
4,B,25 puntos,121,43,1.7974425152099243,hawkish_vs_dovish
4,B,25 puntos base,120,42,1.798144557892668,hawkish_vs_dovish
4,B,25 puntos base en,43,19,1.1589112708622489,hawkish_vs_dovish
4,B,alza,245,90,1.1546158049778619,hawkish_vs_dovish
4,B,alza de,88,43,0.9937826877179834,hawkish_vs_dovish
4,B,alza de 25,18,11,0.980602949750871,hawkish_vs_dovish
4,B,aumentar,74,36,0.9696970644725538,hawkish_vs_dovish
4,B,aumentar la,44,22,1.0771007107340551,hawkish_vs_dovish
4,B,aumentar la tasa,37,18,1.1610478306630199,hawkish_vs_dovish
4,B,aumentar la tasa de,34,17,1.2862540683396273,hawkish_vs_dovish
4,B,aumentos,84,48,0.9992519794668456,hawkish_vs_dovish
4,B,base en,73,36,1.2872145043736458,hawkish_vs_dovish
4,B,de 25,79,35,1.3290521866201517,hawkish_vs_dovish
4,B,de 25 puntos,68,31,1.316419215457643,hawkish_vs_dovish
4,B,de 25 puntos base,67,30,1.3130628390027996,hawkish_vs_dovish
4,B,elevar,25,16,0.9745491429488471,hawkish_vs_dovish
4,B,elevar la,18,12,0.9046347835637449,hawkish_vs_dovish
4,B,elevar la tasa de,12,8,0.7748651907091657,hawkish_vs_dovish
4,B,en 25 puntos,78,36,1.139456758533352,hawkish_vs_dovish
4,B,en 25 puntos base,78,36,1.139456758533352,hawkish_vs_dovish
4,B,informe de politica,85,31,0.9064858043117765,hawkish_vs_dovish
4,B,neutral,59,30,0.9348406235300306,hawkish_vs_dovish
4,B,proceso,70,44,0.974005892323933,hawkish_vs_dovish
4,B,puntos,207,74,0.9191898042412942,hawkish_vs_dovish
4,B,puntos base,174,65,0.9745188870776385,hawkish_vs_dovish
4,B,puntos base en,68,31,1.205456861497809,hawkish_vs_dovish
4,B,subir,60,38,1.1325095328486086,hawkish_vs_dovish
4,B,subir la,41,27,1.1214498606609113,hawkish_vs_dovish
4,B,subir la tasa,33,21,0.8429148245527978,hawkish_vs_dovish
4,B,subir la tasa de,21,16,0.8582549163873183,hawkish_vs_dovish
4,B,tasa neutral,22,11,1.0330301017436876,hawkish_vs_dovish
4,B,un alza,79,49,1.0002045577095293,hawkish_vs_dovish
4,B,un alza de,45,25,0.9149124333100365,hawkish_vs_dovish
5,B,25,161,62,1.3888568587656138,hawkish_vs_dovish
5,B,25 puntos,121,46,1.6265600856209361,hawkish_vs_dovish
5,B,25 puntos base,120,45,1.6281513551212807,hawkish_vs_dovish
5,B,25 puntos base en,44,22,1.0685722333133982,hawkish_vs_dovish
5,B,alza,239,89,0.9465437952681004,hawkish_vs_dovish
5,B,alza de,91,45,0.8705085679988231,hawkish_vs_dovish
5,B,alza de 25,20,13,0.7984293886712428,hawkish_vs_dovish
5,B,aumentar,76,39,1.1343336381711198,hawkish_vs_dovish
5,B,aumentar la,45,23,1.2265016260969719,hawkish_vs_dovish
5,B,aumentar la tasa,38,19,1.1735450413233572,hawkish_vs_dovish
5,B,aumentar la tasa de,35,18,1.2940813332804968,hawkish_vs_dovish
5,B,aumentos,88,51,1.013479203239184,hawkish_vs_dovish
5,B,base en,73,38,1.1806223970821061,hawkish_vs_dovish
5,B,de 25,78,34,1.357588817234936,hawkish_vs_dovish
5,B,de 25 puntos,69,32,1.2994808263431925,hawkish_vs_dovish
5,B,de 25 puntos base,68,31,1.298074433569549,hawkish_vs_dovish
5,B,elevar,27,19,1.1580079275127644,hawkish_vs_dovish
5,B,elevar la,20,14,1.0786830847213278,hawkish_vs_dovish
5,B,elevar la tasa de,14,10,0.9725435369317471,hawkish_vs_dovish
5,B,en 25 puntos,80,38,0.9948647869751728,hawkish_vs_dovish
5,B,en 25 puntos base,80,38,0.9948647869751728,hawkish_vs_dovish
5,B,informe de politica,84,31,0.9540012435467938,hawkish_vs_dovish
5,B,neutral,57,29,1.0039060047393888,hawkish_vs_dovish
5,B,proceso,75,48,0.7933325722674198,hawkish_vs_dovish
5,B,puntos,213,80,0.8060284408228937,hawkish_vs_dovish
5,B,puntos base,182,71,0.8642146678005289,hawkish_vs_dovish
5,B,puntos base en,70,35,1.1278333214580463,hawkish_vs_dovish
5,B,subir,63,38,1.2635679296342617,hawkish_vs_dovish
5,B,subir la,39,27,1.2988421512772697,hawkish_vs_dovish
5,B,subir la tasa,31,21,1.015717589775893,hawkish_vs_dovish
5,B,subir la tasa de,22,17,1.0596235210644092,hawkish_vs_dovish
5,B,tasa neutral,21,11,0.9008149215451486,hawkish_vs_dovish
5,B,un alza,79,49,0.6815827665673476,hawkish_vs_dovish
5,B,un alza de,43,23,0.9505058390030101,hawkish_vs_dovish
1,B,25 anual,19,17,0.7565666283862182,dovish_vs_hawkish
1,B,baja,218,90,1.235806457377236,dovish_vs_hawkish
1,B,bajar,32,27,1.2708456454605654,dovish_vs_hawkish
1,B,bajar la,20,16,1.4031624845620618,dovish_vs_hawkish
1,B,bajar la tasa,18,14,1.2513511588812345,dovish_vs_hawkish
1,B,bajar la tasa de,10,8,0.7820920010693682,dovish_vs_hawkish
1,B,bajas,45,34,0.5923390855217334,dovish_vs_hawkish
1,B,condiciones,146,71,0.6083655788828388,dovish_vs_hawkish
1,B,cual,148,78,0.7987852554339618,dovish_vs_hawkish
1,B,de mantenerse,10,9,0.8006526685406659,dovish_vs_hawkish
1,B,el senor ministro,58,20,0.7599160996848163,dovish_vs_hawkish
1,B,en 25 anual,10,8,0.7530909194931055,dovish_vs_hawkish
1,B,en consecuencia,80,47,0.7221647209626754,dovish_vs_hawkish
1,B,en solo,3,3,0.7542074731424735,dovish_vs_hawkish
1,B,la baja,148,78,0.7029370836224706,dovish_vs_hawkish
1,B,las tasas,163,74,0.7025389070988901,dovish_vs_hawkish
1,B,mantener,165,83,1.2080125142119398,dovish_vs_hawkish
1,B,mantener la,133,73,0.9901927672333856,dovish_vs_hawkish
1,B,mantener la tasa,102,61,1.1333792637599394,dovish_vs_hawkish
1,B,mantener la tasa de,88,56,0.8581298056379004,dovish_vs_hawkish
1,B,mantenerse,19,18,0.8267094893031984,dovish_vs_hawkish
1,B,monetaria en 50,16,10,0.6291284826656065,dovish_vs_hawkish
1,B,politica monetaria en 50,16,10,0.6291284826656065,dovish_vs_hawkish
1,B,por mantener,43,33,0.6630330195081624,dovish_vs_hawkish
1,B,por mantener la,40,31,0.5689967615310655,dovish_vs_hawkish
1,B,presidente senor rodrigo,41,29,0.6918643468542318,dovish_vs_hawkish
1,B,presidente senor rodrigo vergara,41,29,0.6918643468542318,dovish_vs_hawkish
1,B,rebajar,3,3,0.8984541738509704,dovish_vs_hawkish
1,B,rebajar la,3,3,0.8984541738509704,dovish_vs_hawkish
1,B,rebajar la tasa,3,3,0.8365650727989151,dovish_vs_hawkish
1,B,rebajar la tasa de,3,3,0.8365650727989151,dovish_vs_hawkish
1,B,recorte,22,19,0.9464112598394747,dovish_vs_hawkish
1,B,reduccion de,47,35,0.8559702254935859,dovish_vs_hawkish
1,B,reducir,44,38,0.652416849291351,dovish_vs_hawkish
1,B,reducir la tasa,9,9,1.0075361152755127,dovish_vs_hawkish
1,B,reducir la tasa de,9,9,1.0075361152755127,dovish_vs_hawkish
1,B,sesgo,69,42,0.5607143305619511,dovish_vs_hawkish
1,B,su decision,5,5,0.7259739330982162,dovish_vs_hawkish
1,B,tasas,278,97,0.9365388034709992,dovish_vs_hawkish
1,B,un recorte,19,17,0.7360040327861395,dovish_vs_hawkish
1,B,votacion,19,16,0.5585809362700919,dovish_vs_hawkish
2,B,200 puntos,3,3,0.6366736981976461,dovish_vs_hawkish
2,B,200 puntos base,3,3,0.6366736981976461,dovish_vs_hawkish
2,B,25 anual,19,17,0.7981484316102219,dovish_vs_hawkish
2,B,baja,218,89,1.0595268094010628,dovish_vs_hawkish
2,B,bajar,33,28,1.1876772284437545,dovish_vs_hawkish
2,B,bajar la,18,14,1.3425132174553316,dovish_vs_hawkish
2,B,bajar la tasa,16,12,1.1735185555230143,dovish_vs_hawkish
2,B,bajar la tasa de,9,7,0.7995389304354587,dovish_vs_hawkish
2,B,bajas,41,31,0.95190271430921,dovish_vs_hawkish
2,B,condiciones,151,69,0.7990195152543329,dovish_vs_hawkish
2,B,cual,145,79,0.580220252549071,dovish_vs_hawkish
2,B,de mantenerse,10,9,0.70657228020421,dovish_vs_hawkish
2,B,el senor ministro,73,23,0.533388250845825,dovish_vs_hawkish
2,B,en 25 anual,11,9,0.7445076010903416,dovish_vs_hawkish
2,B,en consecuencia,82,51,0.7973001309749582,dovish_vs_hawkish
2,B,en solo,3,3,0.7142589520565971,dovish_vs_hawkish
2,B,la baja,147,75,0.7810608773354142,dovish_vs_hawkish
2,B,las tasas,163,69,0.7105550938977107,dovish_vs_hawkish
2,B,mantener,175,83,1.0082928777450215,dovish_vs_hawkish
2,B,mantener la,142,74,0.9223824260584887,dovish_vs_hawkish
2,B,mantener la tasa,111,64,1.0464336130703973,dovish_vs_hawkish
2,B,mantener la tasa de,98,58,0.6900522787459643,dovish_vs_hawkish
2,B,mantenerse,21,19,0.6358472285361246,dovish_vs_hawkish
2,B,monetaria en 50,12,10,0.8289770966400507,dovish_vs_hawkish
2,B,politica monetaria en 50,12,10,0.8289770966400507,dovish_vs_hawkish
2,B,por mantener,50,38,0.7860612642749039,dovish_vs_hawkish
2,B,por mantener la,47,36,0.6923228414793214,dovish_vs_hawkish
2,B,presidente senor rodrigo,43,31,0.7374153533903713,dovish_vs_hawkish
2,B,presidente senor rodrigo vergara,43,31,0.7374153533903713,dovish_vs_hawkish
2,B,rebajar,3,3,0.843254463163977,dovish_vs_hawkish
2,B,rebajar la,3,3,0.843254463163977,dovish_vs_hawkish
2,B,rebajar la tasa,3,3,0.7806479709639036,dovish_vs_hawkish
2,B,rebajar la tasa de,3,3,0.7806479709639036,dovish_vs_hawkish
2,B,recorte,23,19,0.9730385014945633,dovish_vs_hawkish
2,B,reduccion de,45,36,0.7611942091591789,dovish_vs_hawkish
2,B,reducir,40,35,0.6685911184493132,dovish_vs_hawkish
2,B,reducir la tasa,9,9,1.0005162612021687,dovish_vs_hawkish
2,B,reducir la tasa de,9,9,1.0005162612021687,dovish_vs_hawkish
2,B,sesgo,69,43,0.469979302612746,dovish_vs_hawkish
2,B,su decision,4,4,0.6900270275845717,dovish_vs_hawkish
2,B,tasas,279,95,0.8988614969868685,dovish_vs_hawkish
2,B,un recorte,18,16,0.774628241128616,dovish_vs_hawkish
2,B,votacion,22,19,0.5674701496658611,dovish_vs_hawkish
3,B,200 puntos,3,3,0.7048062280882753,dovish_vs_hawkish
3,B,200 puntos base,3,3,0.7048062280882753,dovish_vs_hawkish
3,B,25 anual,17,15,0.4751235397361594,dovish_vs_hawkish
3,B,baja,211,87,0.9303034026789032,dovish_vs_hawkish
3,B,bajar,31,27,1.2782640747123888,dovish_vs_hawkish
3,B,bajar la,18,14,1.50826513673869,dovish_vs_hawkish
3,B,bajar la tasa,17,13,1.3850784736036539,dovish_vs_hawkish
3,B,bajar la tasa de,9,7,0.9003113996558532,dovish_vs_hawkish
3,B,bajas,42,29,0.742684638428793,dovish_vs_hawkish
3,B,condiciones,147,67,0.6562617496377519,dovish_vs_hawkish
3,B,cual,146,77,0.8212000911853721,dovish_vs_hawkish
3,B,de mantenerse,11,10,0.7672144686302339,dovish_vs_hawkish
3,B,el senor ministro,59,20,0.5797124430220593,dovish_vs_hawkish
3,B,en 25 anual,9,7,0.5580563496874694,dovish_vs_hawkish
3,B,en consecuencia,80,49,0.7041619069118354,dovish_vs_hawkish
3,B,la baja,147,76,0.41452132266149955,dovish_vs_hawkish
3,B,las tasas,166,74,0.6541359759463784,dovish_vs_hawkish
3,B,mantener,170,83,1.1208159295799285,dovish_vs_hawkish
3,B,mantener la,137,74,0.989931617832926,dovish_vs_hawkish
3,B,mantener la tasa,107,62,0.985020885640179,dovish_vs_hawkish
3,B,mantener la tasa de,93,56,0.7686827810038928,dovish_vs_hawkish
3,B,mantenerse,21,19,0.8001768257015751,dovish_vs_hawkish
3,B,monetaria en 50,15,9,0.634793096952422,dovish_vs_hawkish
3,B,politica monetaria en 50,15,9,0.634793096952422,dovish_vs_hawkish
3,B,por mantener,49,38,0.8830865365170932,dovish_vs_hawkish
3,B,por mantener la,46,36,0.7892507326229207,dovish_vs_hawkish
3,B,presidente senor rodrigo,36,26,0.532996533373955,dovish_vs_hawkish
3,B,presidente senor rodrigo vergara,36,26,0.532996533373955,dovish_vs_hawkish
3,B,rebajar,3,3,0.9435259348170716,dovish_vs_hawkish
3,B,rebajar la,3,3,0.9435259348170716,dovish_vs_hawkish
3,B,rebajar la tasa,3,3,0.8817503995122924,dovish_vs_hawkish
3,B,rebajar la tasa de,3,3,0.8817503995122924,dovish_vs_hawkish
3,B,recorte,18,15,0.7285566867547913,dovish_vs_hawkish
3,B,reduccion de,47,35,0.9516912465136449,dovish_vs_hawkish
3,B,reducir,41,35,0.6329273772616972,dovish_vs_hawkish
3,B,reducir la tasa,5,5,0.8160399447392616,dovish_vs_hawkish
3,B,reducir la tasa de,5,5,0.8160399447392616,dovish_vs_hawkish
3,B,sesgo,69,41,0.4259369353433562,dovish_vs_hawkish
3,B,su decision,5,5,0.7322257582128501,dovish_vs_hawkish
3,B,tasas,276,97,0.7478577665718625,dovish_vs_hawkish
3,B,un recorte,14,12,0.6536449474379983,dovish_vs_hawkish
3,B,votacion,20,17,0.5648632151622673,dovish_vs_hawkish
4,B,200 puntos,3,3,0.7338591504431193,dovish_vs_hawkish
4,B,200 puntos base,3,3,0.7338591504431193,dovish_vs_hawkish
4,B,25 anual,17,15,0.5825773883684602,dovish_vs_hawkish
4,B,baja,211,85,1.2151508085585827,dovish_vs_hawkish
4,B,bajar,32,28,1.2817049859853928,dovish_vs_hawkish
4,B,bajar la,17,14,1.4188291893814702,dovish_vs_hawkish
4,B,bajar la tasa,16,13,1.3048903870520485,dovish_vs_hawkish
4,B,bajar la tasa de,11,9,0.8520212141296202,dovish_vs_hawkish
4,B,bajas,48,35,0.8306752955839483,dovish_vs_hawkish
4,B,condiciones,148,65,0.5970961873328737,dovish_vs_hawkish
4,B,cual,150,74,0.7189280000991762,dovish_vs_hawkish
4,B,de mantenerse,11,10,0.7730643896922766,dovish_vs_hawkish
4,B,el senor ministro,72,22,0.5479067905178912,dovish_vs_hawkish
4,B,en 25 anual,10,8,0.6816039372629106,dovish_vs_hawkish
4,B,en consecuencia,79,46,0.7741066347989277,dovish_vs_hawkish
4,B,la baja,139,71,0.6045773719389724,dovish_vs_hawkish
4,B,las tasas,169,72,0.7436598668717882,dovish_vs_hawkish
4,B,mantener,164,80,1.1106990396787269,dovish_vs_hawkish
4,B,mantener la,133,71,0.8271985524628901,dovish_vs_hawkish
4,B,mantener la tasa,105,62,0.8830653640061146,dovish_vs_hawkish
4,B,mantener la tasa de,92,57,0.5691323516888858,dovish_vs_hawkish
4,B,mantenerse,21,19,0.7570609159334039,dovish_vs_hawkish
4,B,monetaria en 50,15,9,0.5280148926149117,dovish_vs_hawkish
4,B,politica monetaria en 50,15,9,0.5280148926149117,dovish_vs_hawkish
4,B,por mantener,45,36,0.6919077110853331,dovish_vs_hawkish
4,B,por mantener la,42,34,0.6116102631784643,dovish_vs_hawkish
4,B,presidente senor rodrigo,37,26,0.7491382306863987,dovish_vs_hawkish
4,B,presidente senor rodrigo vergara,37,26,0.7491382306863987,dovish_vs_hawkish
4,B,recorte,20,16,0.863024903357348,dovish_vs_hawkish
4,B,reduccion de,48,35,0.8161777630465512,dovish_vs_hawkish
4,B,reducir,43,37,0.6125046931162792,dovish_vs_hawkish
4,B,reducir la tasa,8,8,0.9774851592460714,dovish_vs_hawkish
4,B,reducir la tasa de,8,8,0.9774851592460714,dovish_vs_hawkish
4,B,sesgo,61,39,0.7278441537910042,dovish_vs_hawkish
4,B,su decision,5,5,0.773774732500047,dovish_vs_hawkish
4,B,tasas,278,95,0.8699002215157376,dovish_vs_hawkish
4,B,un recorte,16,14,0.7119015599057339,dovish_vs_hawkish
