intervencion_id,meeting_id,fecha,actor,cargo,anio,flag_texto_danado,topico_humano,keywords_humano,orden_habla,subindice,pred_miembro_1,pred_miembro_2,pred_miembro_3,pred_miembro_4,pred_miembro_5,prediccion_v3,prob_h_no_calibrada,prob_d_no_calibrada,prob_n_no_calibrada,score_hd_continuo,pred_relevancia_v3,prob_relevancia_no_calibrada,acuerdo_relevancia_miembros,acuerdo_miembros,usado_en_entrenamiento,rol
RPM-2011-07-14:4151:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4151,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01816649429635763,0.009309900093435016,0.9725236056102073,0.008856594202922615,1,0.7784078883483346,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4152:1,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,escenario_internacional,escenario_internacional,4152,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009349951520806385,0.008390803636512796,0.9822592448426807,0.0009591478842935885,1,0.9878308770929456,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4153:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,acuerdo_comunicado,acuerdo_comunicado,4153,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02385181256977103,0.01660915175972668,0.9595390356705022,0.007242660810044349,1,0.8918457327371427,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4153:2,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,acuerdo_comunicado,acuerdo_comunicado,4153,2,neutral,neutral,neutral,neutral,neutral,neutral,0.014314132432971449,0.007772708231295086,0.9779131593357334,0.006541424201676363,1,0.8820003521978419,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4154:1,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,escenario_internacional,escenario_internacional,4154,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01894305874897392,0.017267036610384583,0.9637899046406415,0.0016760221385893372,1,0.9822831999124855,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4155:1,RPM-2011-07-14,2011-07-14,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,inflacion,inflacion,4155,1,neutral,neutral,neutral,neutral,neutral,neutral,0.028439502489115233,0.019974890198568858,0.9515856073123159,0.008464612290546375,1,0.9131374352413427,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4156:1,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,acuerdo_comunicado,acuerdo_comunicado,4156,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01894667982531053,0.012436770319030248,0.9686165498556593,0.006509909506280281,1,0.9600200507160676,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4157:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,escenario_internacional,escenario_internacional,4157,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0005219666312207729,0.0003459190565730187,0.999132114312206,0.00017604757464775422,0,0.036045265825708064,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4158:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,escenario_internacional,escenario_internacional,4158,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0634523737564627,0.035588181827585025,0.9009594444159521,0.02786419192887768,1,0.9376796886660521,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4159:1,RPM-2011-07-14,2011-07-14,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,2011,False,acuerdo_comunicado,acuerdo_comunicado,4159,1,neutral,neutral,neutral,neutral,neutral,neutral,0.025921565365488636,0.058822190907129444,0.9152562437273819,-0.032900625541640804,1,0.6950533364395682,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4160:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,debate,debate,4160,1,neutral,neutral,neutral,neutral,neutral,neutral,0.007660922152809691,0.004293201577370002,0.9880458762698204,0.003367720575439689,0,0.23081464540908767,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4161:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,escenario_internacional,escenario_internacional,4161,1,neutral,neutral,neutral,neutral,neutral,neutral,0.024932750382241787,0.01688210703305153,0.9581851425847067,0.008050643349190256,1,0.5777316744331318,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4162:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,escenario_internacional,escenario_internacional,4162,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02051297010886257,0.029153931486978285,0.9503330984041591,-0.008640961378115715,1,0.8711007770415007,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4163:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4163,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009181900924667561,0.005461690143916116,0.9853564089314164,0.003720210780751445,1,0.5540449837421947,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4164:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,actividad_interna,actividad_interna,4164,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02776285337801023,0.029534909212287287,0.9427022374097025,-0.0017720558342770552,1,0.8588952452074448,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4165:1,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,debate,debate,4165,1,neutral,neutral,neutral,neutral,neutral,neutral,0.006362616445561809,0.007651500917226779,0.9859858826372114,-0.0012888844716649698,1,0.7998419965775367,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4166:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4166,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00030158771479894364,0.0001283464065955496,0.9995700658786054,0.00017324130820339404,0,0.019181487184916628,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4167:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,mercado_laboral,mercado_laboral,4167,1,neutral,neutral,neutral,neutral,neutral,neutral,0.053270834570621185,0.03087240727247766,0.9158567581569012,0.022398427298143526,1,0.9861534128249712,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4168:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,actividad_interna,actividad_interna,4168,1,neutral,neutral,neutral,neutral,neutral,neutral,0.014250988523135055,0.03165190508246093,0.954097106394404,-0.017400916559325873,1,0.8342016124914183,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4169:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,actividad_interna,actividad_interna,4169,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01967674759657091,0.02006323107097375,0.9602600213324554,-0.0003864834744028399,1,0.9834103923168227,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4170:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,debate,debate,4170,1,neutral,neutral,neutral,neutral,neutral,neutral,0.007012389734450458,0.009289361071334528,0.983698249194215,-0.00227697133688407,1,0.5247935819366875,desacuerdo,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4171:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,debate,debate,4171,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009829955516903365,0.01777878664713418,0.9723912578359626,-0.007948831130230816,1,0.8935433166058713,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4172:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,debate,debate,4172,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009462634350672568,0.010889922312564854,0.9796474433367625,-0.0014272879618922856,1,0.5394178332086939,desacuerdo,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4173:1,RPM-2011-07-14,2011-07-14,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,debate,debate,4173,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01107573613712637,0.009267132231275305,0.9796571316315983,0.001808603905851065,1,0.5291144261960405,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4174:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,debate,debate,4174,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01901386122099457,0.03233859683214099,0.9486475419468643,-0.013324735611146422,1,0.98405675607309,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4175:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4175,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00958129733975763,0.008804879581971653,0.9816138230782707,0.0007764177577859778,1,0.5618970858110408,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4176:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,actividad_interna,actividad_interna,4176,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02281697581425802,0.01874637259893603,0.958436651586806,0.004070603215321988,1,0.9038795289550754,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4177:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,actividad_interna,actividad_interna,4177,1,neutral,neutral,neutral,neutral,neutral,neutral,0.016469239776165226,0.03556680621230264,0.9479639540115322,-0.019097566436137414,1,0.8142054494255669,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4178:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,debate,debate,4178,1,neutral,neutral,neutral,neutral,neutral,neutral,0.004141080004548018,0.0034843497943876736,0.9923745702010643,0.0006567302101603448,1,0.744729277946715,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4179:1,RPM-2011-07-14,2011-07-14,Enrique Orellana Cifuentes,Gerente de Estrategia y Comunicación de Política Monetaria,2011,False,actividad_interna,actividad_interna,4179,1,neutral,neutral,neutral,neutral,neutral,neutral,0.03250960440840156,0.04650582219709809,0.9209845733945003,-0.01399621778869653,1,0.519632365598028,desacuerdo,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4180:1,RPM-2011-07-14,2011-07-14,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,debate,debate,4180,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01576805656166131,0.008972951264058992,0.9752589921742798,0.006795105297602319,1,0.647098268980019,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4181:1,RPM-2011-07-14,2011-07-14,Rodrigo Vergara Montes,Consejero,2011,False,debate,debate,4181,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0071391197863644815,0.012054978356256223,0.9808059018573794,-0.004915858569891742,1,0.9137190662303176,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4182:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,actividad_interna,actividad_interna,4182,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01014046460028408,0.01278325115634606,0.9770762842433698,-0.0026427865560619806,1,0.5966394603744571,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4182:2,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,actividad_interna,actividad_interna,4182,2,neutral,neutral,neutral,neutral,neutral,neutral,0.003151820444758335,0.004153886953460757,0.9926942926017809,-0.0010020665087024224,0,0.2820229861902396,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4183:1,RPM-2011-07-14,2011-07-14,Enrique Marshall Rivera,Consejero,2011,False,debate,debate,4183,1,neutral,neutral,neutral,neutral,neutral,neutral,0.010737074852035386,0.0508169321672005,0.938445992980764,-0.04007985731516511,1,0.672109266136011,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4184:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,actividad_interna,actividad_interna,4184,1,neutral,neutral,neutral,neutral,neutral,neutral,0.012814752242473162,0.031342598236847985,0.9558426495206789,-0.018527845994374823,1,0.9291326080680016,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4185:1,RPM-2011-07-14,2011-07-14,Rodrigo Vergara Montes,Consejero,2011,False,debate,debate,4185,1,neutral,neutral,neutral,neutral,neutral,neutral,0.013471959212885316,0.023221449200555418,0.9633065915865592,-0.009749489987670102,1,0.8545061947764088,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4186:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,mercados_financieros,mercados_financieros,4186,1,neutral,neutral,neutral,neutral,neutral,neutral,0.028441930020913154,0.023488361995161113,0.9480697079839258,0.004953568025752041,1,0.9960286545086519,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4187:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,escenario_internacional,escenario_internacional,4187,1,neutral,neutral,neutral,neutral,neutral,neutral,0.017086087107639796,0.011798920191780898,0.9711149927005793,0.0052871669158588985,1,0.9076118373829116,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4188:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,debate,debate,4188,1,neutral,neutral,neutral,neutral,neutral,neutral,0.018926173361809465,0.015055105010214736,0.9660187216279758,0.003871068351594729,1,0.9535817135400816,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4189:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,mercados_financieros,mercados_financieros,4189,1,neutral,neutral,neutral,neutral,neutral,neutral,0.011352931229279472,0.007628929895416685,0.9810181388753039,0.0037240013338627875,1,0.9356251411046225,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4190:1,RPM-2011-07-14,2011-07-14,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,debate,debate,4190,1,neutral,neutral,neutral,neutral,neutral,neutral,0.007131220316818799,0.009561362905458158,0.983307416777723,-0.002430142588639359,1,0.854011805950919,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4191:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,escenario_internacional,escenario_internacional,4191,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01938849198818405,0.007395156395899706,0.9732163516159161,0.011993335592284344,1,0.9332835260372283,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4192:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,mercados_financieros,mercados_financieros,4192,1,neutral,neutral,neutral,neutral,neutral,neutral,0.021547666765632932,0.02256858261802962,0.9558837506163375,-0.0010209158523966887,1,0.9191830218253904,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4193:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,debate,debate,4193,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009899297899794221,0.008871411187201347,0.9812292909130045,0.001027886712592874,1,0.8321105852494245,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4194:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,escenario_internacional,escenario_internacional,4194,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01636182095939627,0.010226546486738458,0.9734116325538652,0.006135274472657812,1,0.9422227197953745,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4195:1,RPM-2011-07-14,2011-07-14,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,debate,debate,4195,1,neutral,neutral,neutral,neutral,neutral,neutral,0.008135444407385558,0.008420334128627536,0.9834442214639869,-0.0002848897212419776,1,0.8202145863858175,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4196:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,debate,debate,4196,1,neutral,neutral,neutral,neutral,neutral,neutral,0.017331129702165157,0.022044288487644937,0.9606245818101898,-0.0047131587854797805,1,0.7043583748368745,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4197:1,RPM-2011-07-14,2011-07-14,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,2011,False,acuerdo_comunicado,acuerdo_comunicado,4197,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0711087289413261,0.05697113918514034,0.8719201318735335,0.014137589756185759,1,0.9844920112793074,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4198:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,opciones_tpm,opciones_tpm,4198,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0006933923580777206,0.00036490632370602457,0.9989417013182162,0.00032848603437169604,0,0.04828965651275903,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4198:2,RPM-2011-07-14,2011-07-14,Consejo del Banco Central de Chile,Consejo,2011,False,opciones_tpm,opciones_tpm,4198,2,neutral,neutral,neutral,neutral,neutral,neutral,0.0013344779929357821,0.0013018911744569284,0.9973636308326072,3.258681847885373e-05,0,0.01640355086505097,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4198:3,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,opciones_tpm,opciones_tpm,4198,3,neutral,neutral,neutral,neutral,neutral,neutral,0.0028974519113357626,0.0016054576669996886,0.9954970904216646,0.001291994244336074,0,0.031220544283221918,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4199:1,RPM-2011-07-14,2011-07-14,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,acuerdo_comunicado,acuerdo_comunicado,4199,1,hawkish,hawkish,hawkish,hawkish,hawkish,hawkish,0.5367583039050489,0.14768491570634387,0.3155567803886072,0.38907338819870496,1,0.9971266651589918,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4200:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4200,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0007402372953045155,0.0003691749930197619,0.9988905877116758,0.00037106230228475356,0,0.0178306090693029,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4201:1,RPM-2011-07-14,2011-07-14,Matías Bernier Bórquez,Gerente de Mercados Nacionales,2011,False,escenario_internacional,escenario_internacional,4201,1,neutral,neutral,neutral,neutral,neutral,neutral,0.18817315617365135,0.07182325081325594,0.7400035930130928,0.11634990536039541,1,0.9819718735399914,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4202:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4202,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0011904612588839094,0.0008139648641199276,0.9979955738769963,0.00037649639476398185,0,0.0371588878763708,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4203:1,RPM-2011-07-14,2011-07-14,Felipe Larraín Bascuñán,Ministro de Hacienda,2011,False,acuerdo_comunicado,acuerdo_comunicado,4203,1,neutral,neutral,neutral,neutral,neutral,neutral,0.32053392446416507,0.20166506028256986,0.47780101525326507,0.1188688641815952,1,0.9932119879992125,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4204:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,decision_tpm,decision_tpm,4204,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00152158146856203,0.0010239360577520445,0.997454482473686,0.0004976454108099855,0,0.03220728783470565,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4205:1,RPM-2011-07-14,2011-07-14,Rodrigo Vergara Montes,Consejero,2011,False,acuerdo_comunicado,acuerdo_comunicado,4205,1,neutral,neutral,neutral,neutral,neutral,neutral,0.2745199569894087,0.2591619113803826,0.46631813163020885,0.015358045609026094,1,0.9918114604233985,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4206:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4206,1,neutral,neutral,neutral,neutral,neutral,neutral,0.000553018337435659,0.00038842079970551725,0.9990585608628588,0.00016459753773014177,0,0.018253743657154854,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4207:1,RPM-2011-07-14,2011-07-14,Sebastián Claro Edwards,Consejero,2011,False,escenario_internacional,escenario_internacional,4207,1,hawkish,neutral,hawkish,hawkish,hawkish,hawkish,0.37827448134048064,0.28039568579532076,0.3413298328641986,0.09787879554515988,1,0.9952648889150038,unanime,desacuerdo,False,inferencia_no_etiquetada
RPM-2011-07-14:4208:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,decision_tpm,decision_tpm,4208,1,neutral,neutral,neutral,neutral,neutral,neutral,0.003741121372554484,0.0038347648698988115,0.9924241137575468,-9.364349734432764e-05,0,0.06397137073193934,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4209:1,RPM-2011-07-14,2011-07-14,Enrique Marshall Rivera,Consejero,2011,False,acuerdo_comunicado,acuerdo_comunicado,4209,1,hawkish,hawkish,hawkish,hawkish,hawkish,hawkish,0.6160065847532556,0.2350874821273794,0.14890593311936495,0.38091910262587625,1,0.9955827850453025,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4210:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4210,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0004562944468806597,0.00034156543647996486,0.9992021401166393,0.00011472901040069484,0,0.017608406824744547,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4211:1,RPM-2011-07-14,2011-07-14,Manuel Marfán Lewis,Vicepresidente del Banco Central,2011,False,acuerdo_comunicado,acuerdo_comunicado,4211,1,dovish,dovish,dovish,dovish,dovish,dovish,0.30044269040087485,0.40016662240856105,0.29939068719056416,-0.0997239320076862,1,0.9799393150762079,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-07-14:4212:1,RPM-2011-07-14,2011-07-14,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,acuerdo_comunicado,acuerdo_comunicado,4212,1,hawkish,hawkish,hawkish,hawkish,hawkish,hawkish,0.8603589341550564,0.08185428321020713,0.05778678263473667,0.7785046509448492,1,0.9929231062324856,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4213:1,RPM-2011-07-14,2011-07-14,Consejo del Banco Central de Chile,Consejo,2011,False,acuerdo_comunicado,acuerdo_comunicado,4213,1,hawkish,hawkish,hawkish,hawkish,hawkish,hawkish,0.8447498965976742,0.06812334162863748,0.08712676177368847,0.7766265549690368,1,0.9875034165759782,unanime,unanime,True,entrenamiento
RPM-2011-07-14:4214:1,RPM-2011-07-14,2011-07-14,Consejo del Banco Central de Chile,Consejo,2011,False,acuerdo_comunicado,apertura_cierre,4214,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0010346793184725866,0.0018197278653227795,0.9971455928162045,-0.0007850485468501929,0,0.02414415679309973,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4215:1,RPM-2011-08-18,2011-08-18,Consejo del Banco Central de Chile,Consejo,2011,False,apertura_cierre,apertura_cierre,4215,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0011554843100115442,0.0037674789951337544,0.9950770366948547,-0.00261199468512221,0,0.020436757880496214,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4216:1,RPM-2011-08-18,2011-08-18,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,escenario_internacional,escenario_internacional,4216,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0013814383905553368,0.0008661994915186016,0.9977523621179261,0.0005152388990367351,0,0.02556183719363763,unanime,unanime,True,entrenamiento
RPM-2011-08-18:4217:1,RPM-2011-08-18,2011-08-18,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,mercados_financieros,mercados_financieros,4217,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02953042571381661,0.037541488938448525,0.9329280853477349,-0.008011063224631916,1,0.986702869245709,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4218:1,RPM-2011-08-18,2011-08-18,Enrique Marshall Rivera,Consejero,2011,False,debate,debate,4218,1,neutral,neutral,neutral,neutral,neutral,neutral,0.004541950078650695,0.010833954794057032,0.9846240951272923,-0.006292004715406337,1,0.6535884204822977,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4219:1,RPM-2011-08-18,2011-08-18,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,debate,debate,4219,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0032973944694902543,0.003911075449092306,0.9927915300814174,-0.0006136809796020515,1,0.7219604447312379,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4220:1,RPM-2011-08-18,2011-08-18,José De Gregorio Rebeco,Presidente del Banco Central,2011,False,debate,debate,4220,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01662290053329225,0.01757745660383562,0.9657996428628721,-0.0009545560705433685,1,0.6320063422974991,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4220:2,RPM-2011-08-18,2011-08-18,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2011,False,debate,debate,4220,2,neutral,neutral,neutral,neutral,neutral,neutral,0.00454619313292801,0.0047671659761176636,0.9906866408909544,-0.00022097284318965335,1,0.6240904041540551,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4220:3,RPM-2011-08-18,2011-08-18,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,debate,debate,4220,3,neutral,neutral,neutral,neutral,neutral,neutral,0.01163498870306937,0.01541687051098083,0.9729481407859497,-0.003781881807911459,1,0.6614236617973865,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4221:1,RPM-2011-08-18,2011-08-18,Enrique Marshall Rivera,Consejero,2011,False,escenario_internacional,escenario_internacional,4221,1,neutral,neutral,neutral,neutral,neutral,neutral,0.011828813552395668,0.029831570543846348,0.958339615903758,-0.01800275699145068,1,0.8963649967435312,unanime,unanime,False,inferencia_no_etiquetada
RPM-2011-08-18:4222:1,RPM-2011-08-18,2011-08-18,Luis Óscar Herrera Barriga,Gerente de División Estudios,2011,False,debate,debate,4222,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02271104668127618,0.016827422972676934,0.960461530346047,0.005883623708599246,1,0.7044977144093153,unanime,unanime,False,inferencia_no_etiquetada
