intervencion_id,meeting_id,etiqueta,fold,pred_a,pred_b,pred,condicion,prob_b_dovish,prob_b_hawkish,prob_b_neutral
RPM-2008-09-04:2083:1,RPM-2008-09-04,neutral,2,1,neutral,neutral,ampliado_59,0.08348893793686916,0.05060093744159541,0.8659101246215354
RPM-2008-09-04:2088:1,RPM-2008-09-04,hawkish,2,1,dovish,dovish,ampliado_59,0.431955911949071,0.41537185605872134,0.15267223199220747
RPM-2009-07-09:2608:4,RPM-2009-07-09,neutral,2,1,neutral,neutral,ampliado_59,0.057314177803788766,0.057646916176352724,0.8850389060198585
RPM-2009-07-09:2644:2,RPM-2009-07-09,dovish,2,1,dovish,dovish,ampliado_59,0.6097195131660443,0.2035353667373067,0.18674512009664898
RPM-2009-10-13:2714:1,RPM-2009-10-13,neutral,2,0,neutral,neutral,ampliado_59,0.17861906883842657,0.17646359785217472,0.6449173333093987
RPM-2009-10-13:2725:5,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.055600872615743195,0.029865105227445534,0.9145340221568112
RPM-2009-10-13:2742:1,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.08601218638227892,0.04553679934094947,0.8684510142767716
RPM-2009-12-15:2809:1,RPM-2009-12-15,neutral,2,1,neutral,neutral,ampliado_59,0.05196385240918924,0.049848991043148154,0.8981871565476627
RPM-2009-12-15:2821:1,RPM-2009-12-15,neutral,2,1,neutral,neutral,ampliado_59,0.0962774009108201,0.059556958314980896,0.844165640774199
RPM-2009-12-15:2823:2,RPM-2009-12-15,neutral,2,1,neutral,neutral,ampliado_59,0.06817298364449002,0.033630147477336336,0.8981968688781735
RPM-2009-12-15:2829:1,RPM-2009-12-15,neutral,2,1,neutral,neutral,ampliado_59,0.0986257729740096,0.07352240301051505,0.8278518240154754
RPM-2010-09-16:3372:1,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.12409433869420457,0.09635744113819715,0.7795482201675984
RPM-2010-09-16:3388:2,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.03366684275235691,0.026119596324459895,0.9402135609231832
RPM-2010-09-16:3422:1,RPM-2010-09-16,neutral,2,0,neutral,neutral,ampliado_59,0.04417451602527184,0.028439567660255134,0.927385916314473
RPM-2011-01-13:3695:1,RPM-2011-01-13,neutral,2,1,neutral,neutral,ampliado_59,0.038378224126220564,0.04117899047461511,0.9204427853991644
RPM-2012-03-15:4713:1,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.060468731254231814,0.059238444818283595,0.8802928239274845
RPM-2012-03-15:4719:6,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.12873098783958137,0.10292568290614283,0.7683433292542758
RPM-2013-11-19:5864:1,RPM-2013-11-19,neutral,2,1,neutral,neutral,ampliado_59,0.21662917323059133,0.11161695495855972,0.671753871810849
RPM-2013-11-19:5873:1,RPM-2013-11-19,neutral,2,1,neutral,neutral,ampliado_59,0.13839466029075936,0.038658914681707436,0.8229464250275332
RPM-2015-01-15:6562:1,RPM-2015-01-15,neutral,2,1,neutral,neutral,ampliado_59,0.08761738930427249,0.061029748268730054,0.8513528624269974
RPM-2015-01-15:6584:1,RPM-2015-01-15,neutral,2,0,neutral,neutral,ampliado_59,0.21431764961943367,0.10990889756301674,0.6757734528175496
RPM-2015-01-15:6586:3,RPM-2015-01-15,neutral,2,0,neutral,neutral,ampliado_59,0.15899646005514845,0.05601124355334847,0.7849922963915031
RPM-2005-04-07:201:1,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.08732606867511056,0.050309399628980664,0.8623645316959089
RPM-2005-04-07:202:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.22642676637081316,0.27582547828472914,0.49774775534445775
RPM-2005-04-07:202:3,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.0530819034587528,0.07560912991094088,0.8713089666303063
RPM-2005-04-07:203:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.09398213739308532,0.07155908596595269,0.834458776640962
RPM-2005-04-07:203:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.0567547345004717,0.060945710852448806,0.8822995546470794
RPM-2005-04-07:203:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.04513621458310961,0.031224876498977504,0.9236389089179128
RPM-2005-04-07:203:4,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.11086556328307916,0.09949183463278677,0.7896426020841341
RPM-2005-04-07:204:1,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.03837659845916058,0.04628454938395425,0.9153388521568852
RPM-2005-04-07:204:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.07216160565043281,0.058324608859314,0.8695137854902532
RPM-2005-04-07:204:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.066971296553012,0.047834429868969575,0.8851942735780184
RPM-2005-04-07:205:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.06437492321620533,0.0566287590608196,0.8789963177229752
RPM-2005-04-07:205:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.026410670587935746,0.03281513582453635,0.9407741935875279
RPM-2005-04-07:205:4,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.1699615604802193,0.06639296938733498,0.7636454701324459
RPM-2005-04-07:205:5,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.04738216986001695,0.02953443496346599,0.923083395176517
RPM-2005-04-07:206:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.04798734643590954,0.048195827756659745,0.9038168258074306
RPM-2005-04-07:206:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.07213034253870121,0.0631109733102976,0.8647586841510012
RPM-2005-04-07:206:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.08132753835542779,0.10349822805998522,0.8151742335845871
RPM-2005-04-07:206:4,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.03228448639510887,0.03683161347534185,0.9308839001295492
RPM-2005-04-07:206:5,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.20498100579247705,0.17286921679107742,0.6221497774164455
RPM-2005-04-07:207:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.0531977786363614,0.02494454436446981,0.9218576769991689
RPM-2005-04-07:207:11,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.13255616736445328,0.07701853556652138,0.7904252970690253
RPM-2005-04-07:207:12,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.10796173891509243,0.06506306441836528,0.8269751966665424
RPM-2005-04-07:207:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.03418500239319749,0.03508949936561263,0.9307254982411899
RPM-2005-04-07:207:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.044367925419216206,0.03630206404585422,0.9193300105349297
RPM-2005-04-07:207:4,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.06545952932276428,0.058031075793280415,0.8765093948839553
RPM-2005-04-07:207:5,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.03647689646469024,0.03491059610925787,0.928612507426052
RPM-2005-04-07:207:6,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.024612817795741548,0.024882413985927283,0.9505047682183313
RPM-2005-04-07:207:7,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.0419292464704793,0.0233107033434081,0.9347600501861126
RPM-2005-04-07:207:8,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.05013814212047817,0.03734172163907237,0.9125201362404495
RPM-2005-04-07:207:9,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.06623009613221043,0.0719856496643765,0.8617842542034131
RPM-2005-04-07:208:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.067917722779579,0.03397999236600363,0.8981022848544173
RPM-2005-04-07:209:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.07375174290224194,0.05727602117086812,0.8689722359268899
RPM-2005-04-07:210:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.04348274916602835,0.04348204295022784,0.9130352078837438
RPM-2005-04-07:210:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.169370683236569,0.16997565962973468,0.6606536571336964
RPM-2005-04-07:210:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.09034549634267153,0.06110616245049984,0.8485483412068286
RPM-2005-04-07:211:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.05840170600304834,0.0855270138315087,0.856071280165443
RPM-2005-04-07:212:1,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.02304321101343777,0.03749781297884456,0.9394589760077177
RPM-2005-04-07:212:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.02584492839884011,0.01728409946320106,0.9568709721379588
RPM-2005-04-07:212:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.1843633162207593,0.12484211730545743,0.6907945664737833
RPM-2005-04-07:212:4,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.08905681281725372,0.07925065799313338,0.8316925291896128
RPM-2005-04-07:212:5,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.10800367758821483,0.06582932958306824,0.8261669928287169
RPM-2005-04-07:213:1,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.060420428362311894,0.05170469382768684,0.8878748778100013
RPM-2005-04-07:213:2,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.13562733911084282,0.10846002915182484,0.7559126317373324
RPM-2005-04-07:213:3,RPM-2005-04-07,neutral,2,1,neutral,neutral,ampliado_59,0.0576086796003929,0.10959886863248577,0.8327924517671215
RPM-2005-04-07:214:1,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.04480049297427186,0.06997078751966916,0.8852287195060589
RPM-2005-04-07:214:2,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.08403683498541714,0.07001562665613309,0.8459475383584498
RPM-2005-04-07:214:3,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.08038230556574455,0.06616537205070158,0.8534523223835538
RPM-2005-04-07:214:4,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.060852941897192606,0.9018680975928766,0.03727896050993082
RPM-2005-04-07:214:5,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.040827755946083844,0.04449849857831285,0.9146737454756032
RPM-2005-04-07:215:1,RPM-2005-04-07,dovish,2,1,hawkish,hawkish,ampliado_59,0.22209701257063008,0.4550768329859655,0.32282615444340446
RPM-2005-04-07:216:1,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.08188304800347755,0.8875371042512679,0.030579847745254598
RPM-2005-04-07:217:1,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.26034600724326806,0.6201802098266147,0.1194737829301172
RPM-2005-04-07:217:2,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.18386181640101568,0.7026209339486922,0.11351724965029222
RPM-2005-04-07:218:1,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.25801522285988954,0.6454501073715843,0.09653466976852626
RPM-2005-04-07:219:1,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.0874217255496537,0.8396986979691291,0.07287957648121733
RPM-2005-04-07:219:2,RPM-2005-04-07,hawkish,2,1,hawkish,hawkish,ampliado_59,0.027810854170447524,0.9611445139225698,0.011044631906982509
RPM-2005-04-07:220:1,RPM-2005-04-07,neutral,2,0,neutral,neutral,ampliado_59,0.06024557891517796,0.08076808377286963,0.8589863373119525
RPM-2005-09-08:390:1,RPM-2005-09-08,hawkish,2,1,hawkish,hawkish,ampliado_59,0.08141307505620189,0.8848834290896934,0.03370349585410453
RPM-2005-09-08:391:1,RPM-2005-09-08,neutral,2,0,neutral,neutral,ampliado_59,0.04031293412344992,0.03791072739264013,0.9217763384839099
RPM-2006-01-12:533:1,RPM-2006-01-12,neutral,2,1,hawkish,hawkish,ampliado_59,0.26006212498846587,0.37719677145890695,0.36274110355262723
RPM-2006-01-12:553:1,RPM-2006-01-12,neutral,2,1,neutral,neutral,ampliado_59,0.07037004927808654,0.06734935953708822,0.8622805911848251
RPM-2006-01-12:564:1,RPM-2006-01-12,neutral,2,1,neutral,neutral,ampliado_59,0.14788235032290573,0.0515525964948235,0.8005650531822708
RPM-2006-01-12:567:1,RPM-2006-01-12,neutral,2,1,neutral,neutral,ampliado_59,0.108298894823227,0.09770504907731643,0.7939960560994566
RPM-2006-10-12:897:1,RPM-2006-10-12,neutral,2,0,neutral,neutral,ampliado_59,0.0398433961080295,0.057560734727649936,0.9025958691643206
RPM-2006-10-12:906:1,RPM-2006-10-12,neutral,2,1,neutral,neutral,ampliado_59,0.043551833930590825,0.022760174123061232,0.933687991946348
RPM-2006-10-12:919:1,RPM-2006-10-12,neutral,2,1,neutral,neutral,ampliado_59,0.05935157986731906,0.07724302227348048,0.8634053978592005
RPM-2006-10-12:922:1,RPM-2006-10-12,neutral,2,1,neutral,neutral,ampliado_59,0.12328745735636827,0.114579582984275,0.7621329596593568
RPM-2006-10-12:936:1,RPM-2006-10-12,dovish,2,1,dovish,dovish,ampliado_59,0.44175954378969795,0.12332740546176683,0.43491305074853537
RPM-2007-10-11:1497:1,RPM-2007-10-11,neutral,2,1,neutral,neutral,ampliado_59,0.06073149673892373,0.07086169785629703,0.8684068054047792
RPM-2007-10-11:1502:1,RPM-2007-10-11,neutral,2,1,neutral,neutral,ampliado_59,0.0702142559583892,0.08509285480343921,0.8446928892381715
RPM-2007-10-11:1503:3,RPM-2007-10-11,neutral,2,1,neutral,neutral,ampliado_59,0.050335965496053736,0.09599990770281372,0.8536641268011326
RPM-2007-10-11:1504:2,RPM-2007-10-11,neutral,2,1,neutral,neutral,ampliado_59,0.14934135015559552,0.1552793289835342,0.6953793208608703
RPM-2007-10-11:1507:1,RPM-2007-10-11,neutral,2,1,neutral,neutral,ampliado_59,0.037916254521750445,0.02855511475171654,0.9335286307265331
RPM-2007-10-11:1508:3,RPM-2007-10-11,neutral,2,0,neutral,neutral,ampliado_59,0.12347708526961744,0.08871467546279962,0.787808239267583
RPM-2007-10-11:1519:1,RPM-2007-10-11,neutral,2,1,hawkish,hawkish,ampliado_59,0.24876169058036798,0.6797600311964197,0.07147827822321232
RPM-2008-09-04:2050:3,RPM-2008-09-04,neutral,2,1,neutral,neutral,ampliado_59,0.05504353612869945,0.03116532168457009,0.9137911421867304
RPM-2008-09-04:2067:1,RPM-2008-09-04,neutral,2,1,neutral,neutral,ampliado_59,0.03594342055645158,0.04046508159635782,0.9235914978471906
RPM-2008-09-04:2073:1,RPM-2008-09-04,neutral,2,1,neutral,neutral,ampliado_59,0.0770529272275439,0.04270444304295131,0.8802426297295047
RPM-2008-09-04:2086:1,RPM-2008-09-04,hawkish,2,1,hawkish,hawkish,ampliado_59,0.29026302393489883,0.6400614932079347,0.06967548285716652
RPM-2008-09-04:2094:1,RPM-2008-09-04,hawkish,2,1,hawkish,hawkish,ampliado_59,0.36141643500643267,0.5523291174751166,0.08625444751845075
RPM-2008-09-04:2095:1,RPM-2008-09-04,hawkish,2,1,hawkish,hawkish,ampliado_59,0.24614074751571557,0.7107034538870223,0.043155798597262256
RPM-2008-09-04:2099:1,RPM-2008-09-04,hawkish,2,1,hawkish,hawkish,ampliado_59,0.13727549008907833,0.8263489926240893,0.036375517286832276
RPM-2008-09-04:2100:1,RPM-2008-09-04,neutral,2,0,neutral,neutral,ampliado_59,0.05875492668631227,0.07856548051821068,0.862679592795477
RPM-2009-07-09:2629:3,RPM-2009-07-09,neutral,2,1,neutral,neutral,ampliado_59,0.3098199863484926,0.07953778100662831,0.610642232644879
RPM-2009-07-09:2637:2,RPM-2009-07-09,neutral,2,1,neutral,neutral,ampliado_59,0.24864003042065438,0.35526508776294663,0.396094881816399
RPM-2009-10-13:2715:1,RPM-2009-10-13,neutral,2,0,neutral,neutral,ampliado_59,0.03280723817105489,0.032707706510777146,0.934485055318168
RPM-2009-10-13:2718:1,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.05961465939322373,0.027391957612119846,0.9129933829946564
RPM-2009-10-13:2726:2,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.1374580882332194,0.07676263653630655,0.7857792752304741
RPM-2009-10-13:2728:1,RPM-2009-10-13,neutral,2,0,neutral,neutral,ampliado_59,0.032484195111944676,0.031837231124166115,0.9356785737638892
RPM-2009-10-13:2729:1,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.06599914872661881,0.05648914359741741,0.8775117076759638
RPM-2009-10-13:2734:2,RPM-2009-10-13,neutral,2,1,neutral,neutral,ampliado_59,0.05649527258735595,0.031553491737554014,0.91195123567509
RPM-2009-10-13:2747:1,RPM-2009-10-13,neutral,2,0,neutral,neutral,ampliado_59,0.1519571950481365,0.08363196172330169,0.7644108432285618
RPM-2009-10-13:2757:2,RPM-2009-10-13,dovish,2,1,dovish,dovish,ampliado_59,0.3972844232124501,0.3707881115645434,0.23192746522300653
RPM-2009-10-13:2758:1,RPM-2009-10-13,dovish,2,1,hawkish,hawkish,ampliado_59,0.3357267808388252,0.397294157870424,0.26697906129075083
RPM-2009-12-15:2828:1,RPM-2009-12-15,neutral,2,1,neutral,neutral,ampliado_59,0.1889160713707515,0.12086005353174509,0.6902238750975034
RPM-2010-09-16:3345:1,RPM-2010-09-16,neutral,2,0,neutral,neutral,ampliado_59,0.12047625868691887,0.0513514654409664,0.8281722758721147
RPM-2010-09-16:3346:1,RPM-2010-09-16,neutral,2,0,neutral,neutral,ampliado_59,0.10138088175299251,0.08034235019333659,0.8182767680536709
RPM-2010-09-16:3354:3,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.04774168780919819,0.035464250389703085,0.9167940618010986
RPM-2010-09-16:3374:1,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.09601422524887926,0.04958577260052009,0.8544000021506006
RPM-2010-09-16:3389:1,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.04721341665351357,0.05122794494190483,0.9015586384045816
RPM-2010-09-16:3395:4,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.04483036476309582,0.03883499579484808,0.9163346394420562
RPM-2010-09-16:3409:2,RPM-2010-09-16,neutral,2,1,neutral,neutral,ampliado_59,0.05427209089366517,0.030245977284437564,0.9154819318218973
RPM-2011-01-13:3651:1,RPM-2011-01-13,neutral,2,1,neutral,neutral,ampliado_59,0.07077291194923482,0.034132211724986886,0.8950948763257783
RPM-2011-01-13:3656:3,RPM-2011-01-13,neutral,2,1,neutral,neutral,ampliado_59,0.04953004335014367,0.048796359605946915,0.9016735970439094
RPM-2011-01-13:3659:1,RPM-2011-01-13,neutral,2,0,neutral,neutral,ampliado_59,0.07030769940625213,0.031123654716012084,0.8985686458777359
RPM-2011-01-13:3672:1,RPM-2011-01-13,neutral,2,1,neutral,neutral,ampliado_59,0.06389718317592825,0.04245331288244026,0.8936495039416315
RPM-2011-01-13:3698:1,RPM-2011-01-13,neutral,2,1,neutral,neutral,ampliado_59,0.06530126417866197,0.0656604206238975,0.8690383151974405
RPM-2011-01-13:3717:1,RPM-2011-01-13,neutral,2,0,neutral,neutral,ampliado_59,0.05853091690073203,0.08019594129388781,0.8612731418053803
RPM-2012-03-15:4681:1,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.15345668121141354,0.07629185614313258,0.7702514626454539
RPM-2012-03-15:4689:2,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.1396563333332229,0.14655030450739356,0.7137933621593835
RPM-2012-03-15:4697:1,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.06174863384611166,0.05626981881310074,0.8819815473407875
RPM-2012-03-15:4701:1,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.05502456086867207,0.03749553764237483,0.9074799014889532
RPM-2012-03-15:4706:2,RPM-2012-03-15,neutral,2,1,neutral,neutral,ampliado_59,0.07260359807559183,0.04771877289921857,0.8796776290251896
RPM-2012-03-15:4720:1,RPM-2012-03-15,neutral,2,0,neutral,neutral,ampliado_59,0.030054867881784676,0.018486114049756537,0.9514590180684588
RPM-2012-03-15:4721:1,RPM-2012-03-15,neutral,2,1,dovish,dovish,ampliado_59,0.446233524141041,0.3181925679494362,0.23557390790952293
RPM-2013-11-19:5861:1,RPM-2013-11-19,neutral,2,1,neutral,neutral,ampliado_59,0.21199893629981648,0.0944497884189684,0.6935512752812151
RPM-2013-11-19:5866:1,RPM-2013-11-19,neutral,2,1,neutral,neutral,ampliado_59,0.14068549613437378,0.08377732309795441,0.7755371807676719
RPM-2013-11-19:5872:1,RPM-2013-11-19,neutral,2,0,neutral,neutral,ampliado_59,0.031327017052862755,0.02269999987491302,0.9459729830722242
RPM-2013-11-19:5884:3,RPM-2013-11-19,neutral,2,0,neutral,neutral,ampliado_59,0.16282154005032867,0.32482855868573524,0.5123499012639361
RPM-2013-11-19:5900:1,RPM-2013-11-19,dovish,2,1,dovish,dovish,ampliado_59,0.5733863067987679,0.12975697848860082,0.2968567147126313
RPM-2013-11-19:5901:1,RPM-2013-11-19,dovish,2,1,dovish,dovish,ampliado_59,0.7633203656449512,0.15501659766736717,0.08166303668768156
RPM-2014-09-11:6397:1,RPM-2014-09-11,neutral,2,1,neutral,neutral,ampliado_59,0.0918407626213476,0.05148692185934868,0.8566723155193037
RPM-2014-09-11:6405:1,RPM-2014-09-11,neutral,2,1,neutral,neutral,ampliado_59,0.2239852023700387,0.1194457415733137,0.6565690560566476
RPM-2014-09-11:6406:1,RPM-2014-09-11,neutral,2,1,neutral,neutral,ampliado_59,0.05693522498423017,0.025784117208765275,0.9172806578070045
RPM-2014-09-11:6414:1,RPM-2014-09-11,neutral,2,1,neutral,neutral,ampliado_59,0.0929481077270085,0.08823961685121537,0.8188122754217761
RPM-2014-09-11:6415:3,RPM-2014-09-11,neutral,2,1,neutral,neutral,ampliado_59,0.13611568580308686,0.1987688807855288,0.6651154334113843
RPM-2014-09-11:6423:1,RPM-2014-09-11,neutral,2,0,neutral,neutral,ampliado_59,0.21103900050266536,0.10367986553204626,0.6852811339652883
RPM-2014-09-11:6437:1,RPM-2014-09-11,dovish,2,1,dovish,dovish,ampliado_59,0.5416890564009721,0.16369841929781134,0.2946125243012164
RPM-2015-01-15:6550:1,RPM-2015-01-15,neutral,2,0,neutral,neutral,ampliado_59,0.12520398225674037,0.07612102059472056,0.7986749971485391
RPM-2015-01-15:6585:1,RPM-2015-01-15,neutral,2,1,dovish,dovish,ampliado_59,0.5673213240123124,0.2456756339799385,0.18700304200774917
RPM-2015-01-15:6592:1,RPM-2015-01-15,neutral,2,0,neutral,neutral,ampliado_59,0.047669670639573336,0.018871307913959856,0.9334590214464669
RPM-2005-01-11:24:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:45:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:48:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-10-11:405:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-10-11:436:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,control,,,
RPM-2006-09-07:835:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,control,,,
RPM-2006-09-07:857:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,control,,,
RPM-2006-09-07:873:1,RPM-2006-09-07,dovish,3,1,dovish,dovish,control,,,
RPM-2006-12-14:1017:1,RPM-2006-12-14,neutral,3,1,dovish,dovish,control,,,
RPM-2007-01-11:1030:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2007-01-11:1047:5,RPM-2007-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2007-01-11:1049:3,RPM-2007-01-11,dovish,3,1,neutral,neutral,control,,,
RPM-2008-01-10:1619:2,RPM-2008-01-10,neutral,3,1,neutral,neutral,control,,,
RPM-2008-01-10:1628:2,RPM-2008-01-10,neutral,3,0,neutral,neutral,control,,,
RPM-2009-08-13:2659:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3137:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3166:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3199:1,RPM-2010-06-15,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2011-08-18:4224:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,control,,,
RPM-2011-08-18:4263:1,RPM-2011-08-18,neutral,3,1,neutral,neutral,control,,,
RPM-2011-08-18:4272:1,RPM-2011-08-18,dovish,3,1,hawkish,hawkish,control,,,
RPM-2013-01-17:5306:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,control,,,
RPM-2014-03-13:6057:1,RPM-2014-03-13,neutral,3,0,neutral,neutral,control,,,
RPM-2014-03-13:6075:1,RPM-2014-03-13,neutral,3,0,neutral,neutral,control,,,
RPM-2014-03-13:6103:2,RPM-2014-03-13,neutral,3,1,neutral,neutral,control,,,
RPM-2014-08-14:6389:3,RPM-2014-08-14,dovish,3,1,dovish,dovish,control,,,
RPM-2015-03-19:6680:1,RPM-2015-03-19,neutral,3,0,neutral,neutral,control,,,
RPM-2015-03-19:6681:1,RPM-2015-03-19,dovish,3,1,dovish,dovish,control,,,
RPM-2005-01-11:10:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:11:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:12:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:13:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:14:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:15:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:16:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:17:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:18:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:19:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:1:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:20:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:21:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:22:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:23:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:25:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:26:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:27:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
