ngram,conteo_direccional,conteo_neutral,log_odds,z_score,distintivo_de
algo mas,198,878,-0.5131138494274712,-6.525007797579413,neutral
consejero senor sebastian,166,770,-0.5580897192658529,-6.5247996353907425,neutral
consejero senor sebastian claro,166,770,-0.5580897192658529,-6.5247996353907425,neutral
que si se,41,321,-1.0808951066713206,-6.5223597674437235,neutral
grecia,16,229,-1.6828973447326412,-6.5170504057788685,neutral
las empresas,45,336,-1.0335467049448432,-6.515679227167789,neutral
spreads,49,351,-0.992124479113853,-6.5101580913762165,neutral
senor gerente que,28,270,-1.2888862257523037,-6.497899763925121,neutral
al gerente de,3,337,-3.7246927444538773,-6.491647590828741,neutral
encuesta,133,654,-0.6163817208644371,-6.483206644767121,neutral
que en,1715,5445,-0.17942365078950484,-6.481851335941466,neutral
senor ministro de,37,303,-1.1257686978654604,-6.469604268628321,neutral
el senor gerente que,28,268,-1.281464493074271,-6.458175832991931,neutral
no asi,13,218,-1.840835953207442,-6.458172529361194,neutral
bolsa,7,221,-2.4707128814247348,-6.45526270095089,neutral
las importaciones de,32,283,-1.2025355458698659,-6.453326003132285,neutral
en america,7,220,-2.466204638116034,-6.442947012185854,neutral
en america latina,7,220,-2.466204638116034,-6.442947012185854,neutral
de mercados,24,252,-1.373875767615953,-6.437835510206919,neutral
estadisticas,5,242,-2.8947610923020033,-6.436742418653681,neutral
senor ministro de hacienda,37,301,-1.11915609593429,-6.429246049936301,neutral
herrera,78,455,-0.7870158193834627,-6.425730505945565,neutral
movimientos,126,626,-0.626679219010116,-6.4213100460461865,neutral
ventas de,16,223,-1.656417382364035,-6.40865013900161,neutral
que el,2379,7342,-0.1511253117120841,-6.408076984448529,neutral
2013,29,269,-1.250154405727864,-6.402082000823549,neutral
las monedas,28,265,-1.2702272119501714,-6.398053881939284,neutral
el ultimo mes,90,497,-0.7322718804788568,-6.395725853472759,neutral
cuenta de una,43,322,-1.0364427286550182,-6.388194695621433,neutral
los creditos,18,228,-1.5610531685458522,-6.3838770960246825,neutral
del presente ano,19,231,-1.5201563471092552,-6.37691588779822,neutral
cuanto las,23,245,-1.3882337116462224,-6.372201956519443,neutral
la encuesta,101,535,-0.6906848197456945,-6.369670240919247,neutral
premios,43,321,-1.033336558033346,-6.367867275103478,neutral
senor sergio,1,1049,-5.797364073217032,-6.349681676886694,neutral
senor sergio lehmann,1,1049,-5.797364073217032,-6.349681676886694,neutral
al mes de,11,208,-1.9605201299125063,-6.348435468870081,neutral
anade,198,866,-0.499361105369557,-6.34200581548248,neutral
destaca que,196,859,-0.5013952332754332,-6.336801996814664,neutral
de inventarios,31,273,-1.1983142033071381,-6.328012806822276,neutral
han tendido,35,288,-1.1305557171579785,-6.320747943008582,neutral
solicita,13,210,-1.8035640220589535,-6.320270945393716,neutral
flujos,24,246,-1.3498247653386386,-6.3182889203689685,neutral
luis oscar,73,431,-0.7990589264223491,-6.317076511712929,neutral
luis oscar herrera,73,431,-0.7990589264223491,-6.317076511712929,neutral
oscar,73,431,-0.7990589264223491,-6.317076511712929,neutral
oscar herrera,73,431,-0.7990589264223491,-6.317076511712929,neutral
dato de,20,231,-1.468979632638165,-6.309347346213109,neutral
si,1292,4190,-0.20059815913209533,-6.305842769448459,neutral
que se,2680,8181,-0.1402098855830829,-6.301655342366309,neutral
en cuanto las,19,227,-1.5027280266139584,-6.299463219064084,neutral
al consejero,11,205,-1.9460433398111547,-6.299079705401583,neutral
al consejero senor,11,205,-1.9460433398111547,-6.299079705401583,neutral
senor jose,178,796,-0.5215344921718348,-6.2931078345702645,neutral
registra,12,206,-1.864180067917479,-6.287834664537398,neutral
durante,332,1297,-0.38653257880728287,-6.2869132980640465,neutral
del pib,104,541,-0.6725853171209515,-6.285025341982096,neutral
inversion,319,1255,-0.39355046383516257,-6.278981750859918,neutral
senor jose de,178,795,-0.5202782785098918,-6.277225052690249,neutral
senor jose de gregorio,178,795,-0.5202782785098918,-6.277225052690249,neutral
el precio de,69,414,-0.8151490596517483,-6.2725568939947625,neutral
ano pasado,67,406,-0.8250376149457725,-6.260405261412574,neutral
fecha,63,391,-0.8489198105806892,-6.2569430440420115,neutral
modelo,12,204,-1.8544552343201168,-6.253246913110868,neutral
senor pablo,100,525,-0.6817739786808055,-6.2518162606731575,neutral
el pib,44,319,-1.0041377011352939,-6.248402843592858,neutral
consumidores,64,394,-0.8408247583813662,-6.242716655371793,neutral
bienes,158,725,-0.5472671484318923,-6.236146159133983,neutral
parte,969,3230,-0.2280149398218665,-6.227365648298046,neutral
caer,16,213,-1.6106549520032747,-6.221457339735632,neutral
senor pablo garcia,100,523,-0.6779606014409865,-6.2149354057903015,neutral
acota que,34,279,-1.127797100313627,-6.213652567333637,neutral
se aprecia,34,279,-1.127797100313627,-6.213652567333637,neutral
el ministro,45,321,-0.987937489356387,-6.210839605348656,neutral
el particular,54,355,-0.9064050489935198,-6.209426626569096,neutral
sobre el particular,54,355,-0.9064050489935198,-6.209426626569096,neutral
semana,43,313,-1.0081326592196493,-6.203084038315127,neutral
aprecia,36,286,-1.0954701438417054,-6.199301275316762,neutral
los bonos,17,215,-1.5595043813127116,-6.197496868924218,neutral
de viviendas,10,196,-1.996270720606276,-6.169247308649996,neutral
paises,277,1111,-0.4128245685902989,-6.149568793142093,neutral
el senor magendzo,12,198,-1.8246963156083122,-6.147434844692175,neutral
los inventarios,15,206,-1.6416948443588986,-6.146821453005886,neutral
emergentes,290,1152,-0.4032097838424811,-6.139727807526567,neutral
rodrigo valdes,17,212,-1.5454857052407185,-6.138501924870605,neutral
situacion,381,1440,-0.3534868717697348,-6.138044032380374,neutral
valores,66,396,-0.8151462466003281,-6.134660833412591,neutral
de marzo,72,418,-0.782242149527903,-6.134033357617198,neutral
trigo,10,193,-1.9809027544733127,-6.119271610634525,neutral
que se observa,30,259,-1.178490544907266,-6.115780810383453,neutral
de hecho,147,680,-0.5553389494002623,-6.108290791239547,neutral
ese mes,6,198,-2.514686255540184,-6.087664419341581,neutral
la parte,75,426,-0.7604028847378554,-6.0758049699196,neutral
senor sebastian,184,802,-0.4959118022473561,-6.069496996841248,neutral
fondos,15,202,-1.6221364420413327,-6.069360076699727,neutral
del consejero senor,35,276,-1.0880593581373166,-6.068683055778594,neutral
marfan,307,1201,-0.38791129456387274,-6.067999602791477,neutral
cierta,100,515,-0.6625597342608636,-6.066151354281494,neutral
el indice,16,205,-1.572466564046449,-6.065396228972258,neutral
senor sebastian claro,184,801,-0.4946649649812578,-6.053528778614187,neutral
del consejero,36,279,-1.070725969178925,-6.050682231121647,neutral
de servicios,18,211,-1.4837425276061094,-6.049369559845964,neutral
opciones de politica monetaria,6,195,-2.499513080674335,-6.049276872219124,neutral
agradece la presentacion del,3,263,-3.481372046129211,-6.0460495356603685,neutral
en cambio,39,290,-1.0294146158649955,-6.04002503700173,neutral
caracter,53,343,-0.8907272804935005,-6.038899517770881,neutral
que los datos,42,301,-0.9925895019916382,-6.03023923684914,neutral
indicadores,280,1112,-0.4029582867475554,-6.0290279484011595,neutral
corbo,71,409,-0.7744692259108792,-6.027276884182534,neutral
el senor ministro de,32,262,-1.1255545449302602,-6.015398939407226,neutral
don luis,3,257,-3.4586686930146726,-6.004700995194168,neutral
correccion,97,501,-0.6654535014652421,-6.001980871761722,neutral
estudios senor pablo,9,185,-2.0436856381796193,-5.998995476173578,neutral
estudios senor pablo garcia,9,185,-2.0436856381796193,-5.998995476173578,neutral
de hacienda don,6,191,-2.478912698967786,-5.99716624759179,neutral
