fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,senal_decision,subestrato,fase
2013-05-16,7691,RPM-2013-05-16:5566:2,Rodrigo Vergara Montes,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"En consecuencia, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual.",,RPM-2013-05-16,5566,2,True,2013,176,27,False,False,11,True,autoridad_señal,2012_13_mantiene
2011-05-12,5821,RPM-2011-05-12:4036:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,debate,debate,"El Vicepresidente señor Manuel Marfán consulta por los fundamentos del supuesto relativo al alza del pan, de $90 o $100.",,RPM-2011-05-12,4036,1,True,2011,120,20,False,False,11,True,autoridad_señal,2011_alza
2013-01-17,7358,RPM-2013-01-17:5283:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Vicepresidente señor Manuel Marfán se suma a la preocupación planteada por el Consejero señor Sebastián Claro. Sobre el particular, recuerda que en una Reunión anterior se mencionó que los acuerdos tendientes a lograr una Unión Bancaria no solucionarán la crisis actual, sino que la próxima. En su opinión, la menor adhesión que ha exhibido Alemania en este sentido podría deberse a un fenómeno de política interna, ante las próximas elecciones en ese país, razón por la cual habrá que observar si se asumen compromisos de campaña respecto de ese tema. Por otra parte, estima que sería altamente conveniente realizar un catastro sobre las medidas de proteccionismo cambiario adoptadas últimamente por diversas economías, y mantenerlo actualizado. En este sentido, alude a una reciente declaración del ex Presidente del Banco Central Roberto Zahler en cuanto a que un creciente número de economías ha tomado iniciativas en esa dirección, no así Chile. A su juicio, si hay una opción más liberal en las políticas cambiarias en el mundo, Chile debe adherir a ello, y que en el evento que ese no fuere el caso, podría ser contraproducente no evaluar lo que está aconteciendo en esta materia en otras economías.",,RPM-2013-01-17,5283,1,True,2013,1209,197,False,False,11,True,autoridad_señal,2012_13_mantiene
2015-10-15,9572,RPM-2015-10-15:7097:3,Rodrigo Vergara Montes,Presidente del Banco Central,opciones_tpm,opciones_tpm,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de abril de 2016 se efectuará el día martes 12 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",,RPM-2015-10-15,7097,3,True,2015,349,59,False,False,11,True,autoridad_señal,2015_quiebre
2015-04-16,9076,RPM-2015-04-16:6696:1,Diego Gianelli Gómez,Jefe del Departamento Análisis Internacional,actividad_interna,actividad_interna,"El señor Diego Gianelli precisa que los analistas corrigieron las proyecciones de crecimiento del primer trimestre, no así las de los trimestres siguientes, lo que respondería a un invierno más duro que el esperado y a otros datos puntuales, como los paros portuarios que se registraron en el primer cuarto del año. El señor Diego Gianelli prosigue con su presentación refiriéndose a América Latina. Consigna que Brasil aparece como una economía muy debilitada y que su última cifra de actividad, si bien sorprendió positivamente al mercado, fue muy baja e inferior a la del mes previo; que en México se advierte un nivel de deterioro menor; y que los datos de Colombia y Perú son mixtos, pero principalmente a la baja.",,RPM-2015-04-16,6696,1,True,2015,719,121,False,False,11,True,staff_señal,2015_quiebre
2006-07-13,1032,RPM-2006-07-13:758:1,José De Gregorio Rebeco,Vicepresidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Vicepresidente señor José De Gregorio señala que, básicamente, está de acuerdo sobre todo cuando se miran agregados más amplios. Indica el señor De Gregorio que está completamente de acuerdo en el tema del M I, aunque todavía y se ha estudiado suficientemente, a veces más que ser un indicador de la política monetaria es un indicador del ciclo y también eso puede ayudar.",,RPM-2006-07-13,758,1,True,2006,375,64,False,False,11,True,autoridad_señal,2006_alza_fin
2006-05-11,924,RPM-2006-05-11:671:1,Manuel Marfán Lewis,Consejero,decision_tpm,decision_tpm,"El Consejero señor Manuel Marfán, agradece el análisis del staff. Señala el señor Consejero, que en esta oportunidad le parece que la decisión de política a tomar es relativamente obvia con la notable excepción del mayor precio del cobre. Agrega, que la coyuntura en términos gruesos se enmarca dentro de lo esperado, especialmente ya superado el imprevisto soft patch del primer trimestre. Indica que nuestro escenario central considera una normalización pausada de la política monetaria, y no hay razones para sorprender al mercado con dos aumentos seguidos de la TPM, y por esas razones vota por mantener la TPM en el 5% actual. No obstante, hace presente que desea consignar un par de reflexiones respecto de su voto. En primer lugar, le parece que el actual precio del cobre no es sostenible en el largo plazo y nuestro instrumental de proyección tiene menos verosimilitud estadística que lo habitual, especialmente, para estimar la velocidad a la que se normalizará este precio hacia futuro. Señala, que los escenarios posibles se enmarcan en un rango significativamente más amplio que lo habitual, por lo que corresponde descontar más el escenario de mediano plazo y ponderar más el de corto plazo, ya que esto es particularmente válido para efectos del precio de referencia del cobre que se utilizará en la próxima Ley de Presupuestos, la que estará vigente de principio a fin durante el horizonte habitual de política. La segunda reflexión, consiste en que cualquiera sea el escenario de los términos de intercambio en el mediano plazo en un horizonte más acotado, éstos serán significativamente mejores que los anticipados en el último IPoM. Agrega el señor Consejero, que a su juicio, esto implica holguras que permitirían un mayor desacoplamiento entre las tasas de interés internas y las internacionales.",,RPM-2006-05-11,671,1,True,2006,1817,293,False,False,11,True,autoridad_señal,2006_alza_fin
2014-01-16,8165,RPM-2014-01-16:5972:1,Joaquín Vial Ruiz-Tagle,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Joaquín Vial señala que, en general, se advierte un panorama más bien positivo, sustentado fundamentalmente por las economías desarrolladas. Resalta que el tapering ha ocurrido dentro de los rangos esperados y que las tasas de interés, luego de un leve aumento, se han revertido hasta alcanzar los niveles previos, lo cual constituye un motivo de tranquilidad, por lo que en definitiva estima que el escenario base es más positivo. Agrega que los escenarios de riesgo le generan un grado de incertidumbre, en especial, los que se derivan de China, razón por la que plantea la conveniencia de efectuar un cuidadoso seguimiento a esa economía. Por otra parte, plantea que ha aumentado el nivel de incertidumbre acerca de los precios de commodities. En efecto, tratándose del precio del petróleo, existen buenas razones que respaldan una baja significativa de precios en los próximos meses, pero sujeta a los riesgos geopolítícos que afligen a su principal zona productora. En cuanto al precio del cobre, en su opinión, resulta sorprendente que exhiba alzas, razón por la que no descarta que el escenario de riesgo de ese metal no esté considerando algún elemento que explique un precio mayor en los años 2014 y 2015 que lo proyectado previamente. Además, alude a noticias referentes a una acumulación de los denominados inventarios invisibles en China, cuya eventual liquidación podría afectar el mercado de ese metal. De lo expresado en materia de precios de commodities, se infiere que en términos netos sería más positivo para Chile, aunque reconoce que el panorama se ha tornado complejo. Por último, solicita que se precisen las razones que explicarían el alza de las tasas de interés en Brasil, atendido el bajo dinamismo que presenta su economía y la mayor estabilidad de la inflación, que es cercana a las metas contempladas por el Banco Central de ese país.",,RPM-2014-01-16,5972,1,True,2014,1883,308,False,False,11,True,autoridad_señal,2013_14_bajas
2013-02-14,7436,RPM-2013-02-14:5350:1,Rodrigo Vergara Montes,Presidente del Banco Central,escenario_internacional,escenario_internacional,El Presidente señor Rodrigo Vergara consulta por alguna razón especial que explique el alza del precio del petróleo.,,RPM-2013-02-14,5350,1,True,2013,116,18,False,False,11,True,autoridad_señal,2012_13_mantiene
2014-05-15,8484,RPM-2014-05-15:6220:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El Gerente de División Estudios señor Luis Óscar Herrera manifiesta que de acuerdo con los antecedentes disponibles, se observa sistemáticamente que en los ciclos positivos, el empleo aumenta y el de cuenta propia cae, y viceversa, y que el efecto del empleo por cuenta propia es bastante incierto.",,RPM-2014-05-15,6220,1,True,2014,298,48,False,False,11,True,staff_señal,2013_14_bajas
2006-05-11,927,RPM-2006-05-11:674:1,Vittorio Corbo Lioi,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Presidente señor Vittorio Corbo, señala que el entorno externo continúa muy favorable, con una economía mundial que sigue mostrando un gran dinamismo en forma cada vez más generalizada y condiciones financieras que se mantienen auspiciosas, a pesar del progreso en la normalización de la política monetaria en las principales economías industriales. Agrega, que los precios del cobre siguen marcando récord y los del petróleo se mantienen altos. En el frente interno, de acuerdo a lo esperado, la demanda modera su crecimiento a partir de los elevados valores alcanzados a fines del año pasado, especialmente, en lo que se refiere a la inversión, y el crecimiento de la actividad se aproxima hacia valores de tendencia. Sin embargo, en los meses recientes, la actividad crece algo por debajo de lo proyectado, debido especialmente a problemas puntuales de oferta en algunos sectores primarios. Señala el señor Presidente, que en contraste, el empleo sigue mostrando un importante dinamismo. Señala que aunque las condiciones financieras continúan siendo expansivas, su expansividad se ha atenuado en el margen, por el aumento en las tasas de interés de mediano y largo plazo, especialmente, para los instrumentos reajustables. Sin embargo, estima que la tasa de crecimiento del crédito sigue alta, aunque su velocidad se ha estabilizado. En el frente inflacionario, la inflación anual del IPC sigue afectada por los altos precios de los combustibles, y últimamente por las contribuciones, mientras que la inflación del IPCX1 sigue en línea con las proyecciones previas. De otra parte, las distintas medidas de expectativas de inflación se mantienen ancladas en torno al 3% anual. Hace presente, el señor Presidente, que con las proyecciones del IPoM de mayo, que este año y el próximo la actividad crecerá más que el PIB de tendencia, las holguras de capacidad se coparían este año mientras que el próximo habría una brecha positiva. En estas circunstancias, le parece que la política monetaria tiene que seguir su curso de normalización para que la inflación proyectada en un horizonte de 12 a 24 meses, converja al centro del rango meta. Del curso final que tome la inflación proyectada, la política monetaria dependerá de una serie de factores, los cuales se tienen que ir clarificando en los próximos meses. Entre estos factores, el señor Presidente destaca la evolución del precio del cobre, la tendencia de los costos laborales unitarios, precios de los combustibles, tipo de cambio y brechas de capacidad. Señala el señor Presidente, que como no hay noticias relevantes, excepto el abrupto aumento en el precio del cobre, en lo que se refiere a estas variables y dado el progreso ya observado en la reducción de la expansividad de la política monetaria hay espacio para hacer una pausa en el proceso de normalización, a la espera de nueva información. Además, estima que el mercado también espera una pausa. Por lo anterior, su voto es por mantener la tasa de política en 5.0%.",,RPM-2006-05-11,674,1,True,2006,2987,483,False,False,11,True,autoridad_señal,2006_alza_fin
2014-05-15,8482,RPM-2014-05-15:6218:1,Enrique Marshall Rivera,Vicepresidente del Banco Central,mercado_laboral,mercado_laboral,"El Vicepresidente señor Enrique Marshall plantea la conveniencia de contar con un diagnóstico más afinado respecto del comportamiento del empleo por cuenta propia en los últimos meses. Lo expresado, atendido que se ha puesto énfasis en que la caída del consumo se relaciona con señales de debilidad del mercado laboral, específicamente con un crecimiento comparativamente mayor del empleo por cuenta propia respecto del empleo asalariado. En su opinión, para tener un mejor diagnóstico sería preciso considerar también que los salarios se mantienen o exhiben una leve alza en el margen, como también los antecedentes sobre el sector agrícola, donde la producción aumenta, pero el empleo disminuye, lo cual daría cuenta de un fenómeno de carácter más estructural que cíclico. Por último, manifiesta su preocupación por la inflación, superior a 4% anual en los últimos meses.",,RPM-2014-05-15,6218,1,True,2014,873,135,False,False,11,True,autoridad_señal,2013_14_bajas
2011-02-17,5511,RPM-2011-02-17:3765:1,Rodrigo Cerda Norambuena,Asesor del Ministro de Hacienda,acuerdo_comunicado,acuerdo_comunicado,"El señor Rodrigo Cerda indica que parte importante del gasto de ese cuarto trimestre se relaciona con el repunte del sector construcción. Añade que, efectivamente, es un concepto que se devenga en el año 2010, pero solo en la medida en que la obra se haya encontrado entonces en alguna etapa de construcción. Reitera que proporcionará los antecedentes correspondientes con ocasión de la preparación del próximo IPoM, conjuntamente con el presupuesto de las empresas públicas, de acuerdo con lo solicitado por el Vicepresidente señor Manuel Marfán.",,RPM-2011-02-17,3765,1,True,2011,547,86,False,False,11,True,staff_señal,2011_alza
2007-05-10,1654,RPM-2007-05-10:1254:1,Pablo García Silva,Gerente de División Política Financiera,inflacion,inflacion,"El Gerente de División Política Financiera señor Pablo García, manifiesta que concuerda con la opinión de la Gerencia de División Estudios, en el sentido de que en esta ocasión es difícil argumentar por una opción distinta a la mantención de la Tasa de Política Monetaria. Indica que lo más relevante y difícil ha sido construir un nuevo escenario de mediano plazo para la política monetaria, dados los nuevos antecedentes que se manejan. Agrega que la construcción de un nuevo escenario de proyección ha permitido incorporar en buena medida el significativo cambio en la coyuntura que se ha observado en meses recientes y que se perfiló con mayor precisión con la última información disponible. Lo anterior, ha motivado que para este año se tenga medio punto adicional de crecimiento y de inflación. Indica el señor Gerente de División, que se trata de un cambio en perspectivas no marginal, estando probablemente dentro de los cambios significativos que hemos observado en años recientes. Estima que dadas las reglas habituales sencillas, este cambio en el panorama tiene implícito una modificación entre 50 y 100 puntos base en la Tasa de Política Monetaria, lo que es congruente con la variación en las perspectivas privadas, así como en la trayectoria implícita de la Tasa de Política Monetaria entre el IPoM pasado y el actual. Indica el señor García que más allá de ejercicios mecánicos de proyección de la Tasa de Política Monetaria, es siempre difícil dibujar un escenario de política monetaria muy preciso, particularmente porque hay aspectos cuyas implicancias cuesta dilucidar. El primero se refiere a la persistencia de las noticias. Como se ha argumentado en otras oportunidades, ha sido solo en ocasiones que sorpresas de magnitud sean breves, ocurriendo por el contrario, una secuencia más persistente de noticias por el lado del crecimiento. Esto se vio inicialmente en el período 2003-2005, luego, en la desaceleración en el curso del 2006, y se ve interrumpida con los datos más recientes. En su opinión, no es descartable que se puedan ver en los próximos meses, noticias que reafirmen o incluso acentúen el cambio de escenario. Dado los sesgos que han ocurrido, estima el señor Gerente de División que este escenario es más probable. El segundo aspecto mencionado por el señor García, se refiere a las perspectivas privadas y el cambio en las visiones de mercado más recientes. Indica que el salto en las tasas de interés de largo plazo, así como la apreciación más reciente del peso, reflejan de manera relativamente correcta las implicancias sobre la Tasa de Política Monetaria de las noticias de crecimiento e inflación, con solo un aumento de 25 puntos base en la forward hacia fines de 2009. De hecho, la Encuesta de Expectativas Económicas, típicamente muy pegajosa, dio un salto significativo en perspectivas de crecimiento hasta un nivel similar al de las proyecciones internas. A su vez, no cree el señor Gerente que sea ilógico que la Tasa de Política Monetaria neutral se ubique en 7%, que de hecho era el nivel que se consideraba adecuado hace un año y medio y que solo se modificó una vez que se validó la trayectoria que el mercado indicaba, con tasas de largo plazo significativamente inferiores. El tercer aspecto que agrega el Gerente de División señor García, se refiere a la naturaleza e implicancias del ciclo macro actual, en particular en relación con el escenario nacional de ahorro e inversión y de precios relativos que se han estado observando. Más allá del switching que en algunas ramas del sector industrial se discutió en Informes anteriores, estima que los datos revelan un cambio más generalizado en la estructura de la producción y la demanda interna, incluso en la composición de los precios en el IPC, y que se ha hecho probablemente más visible debido a la apreciación cambiaria más reciente. Estima que hace una comprensión más integrada de cómo estos fenómenos afectan el proceso inflacionario y la trayectoria de la política monetaria.",,RPM-2007-05-10,1254,1,True,2007,3995,657,False,False,11,True,staff_señal,2007_mixto
2009-06-16,3682,RPM-2009-06-16:2583:6,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,actividad_interna,actividad_interna,"El Gerente de Análisis Macroeconómico manifiesta que sería de -1,5% anualizado, pero que por un efecto de cambio de factores no resultaría extraño que en unos meses se obtenga que la corrección fuera positiva. Agrega, que parte de la corrección del tercer trimestre al alza se debe a la producción de recursos naturales, especialmente pesca, así como a otros sectores resto, mientras que industria, comercio, construcción, agricultura y una parte de servicios se están corrigiendo a la baja. Señala, que la primera corrección disponible a nivel desagregado para el tercer trimestre da un crecimiento de -1,1%, versus el -0,1% del último IPoM, el que, a su vez, se obtuvo de los modelos que no consideran la segregación sectorial. Indica también, que hay una corrección de la demanda a la baja, fundamentalmente por una corrección de inventarios y una leve corrección al alza del consumo por la dinámica propia de los bienes durables. Con todo, agrega que la proyección disponible supone que habrá un aumento de velocidades positivas en el tercer trimestre, tanto en los sectores resto como en el de recursos naturales.",,RPM-2009-06-16,2583,6,True,2009,1118,182,False,False,11,True,staff_señal,2009_bajas
2011-03-17,5661,RPM-2011-03-17:3889:2,José De Gregorio Rebeco,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"Finalmente, el Presidente señor José de Gregorio destaca que, en el ámbito internacional, las perspectivas para la economía mundial han mejorado, aunque estima que debiera esperarse alguna corrección a la baja dada la fuerza del terremoto en Japón, que no solo tendrá implicancias sobre el ritmo de crecimiento de los socios comerciales de Chile, sino que debiera afectar también los precios de activos financieros y commodities. Con todo, manifiesta que la evidencia no apunta a una reversión significativa del escenario actual consistente en un crecimiento robusto, aunque desbalanceado entre grupos de países en términos de su posición cíclica, y elevados precios de commodities. En lo más reciente, y en parte por las tensiones del Medio Oriente, indica que el petróleo ha continuado subiendo, aunque se observa cierta disminución en los precios internacionales de los cereales y granos, en particular el trigo. Señala que, a nivel interno, la actividad sigue mostrando un dinamismo similar al anticipado en el último IPoM y que las brechas de capacidad se encontrarían cerradas. Por otro lado, hace presente que la acelerada creación de empleo empieza a indicar estrecheces en el mercado laboral, en particular, dada la evolución de los costos de la mano de obra, lo que podría tener repercusiones negativas sobre los costos. Desde el punto de vista inflacionario, comenta que la evolución de la inflación ha estado dentro de los rangos esperados, especificando que la inflación del IPC se ubica algo por debajo de la meta y que la inflación del 1PCX1 se encuentra aún bajo el 1%. No obstante, estima que, en los meses siguientes, y como resultado de los elevados precios internacionales de commodities, se observarán probablemente registros algo más altos que los esperados. En todo caso, plantea que no es esperable que la propagación sea similar a la observada en el ciclo anterior del precio de los commodities de los años 2007-2008. Al respecto, precisa que el tipo de cambio se mantiene relativamente estable y que los ajustes de precios ocurridos en años anteriores indican que existiría un margen mayor al de aquel entonces para absorber aumentos de costos sin presiones de precios. No obstante, el señor Presidente subraya que las expectativas de inflación han estado aumentando, en especial en plazos más cortos, consistente con los aumentos de precios externos. Por su parte, indica que las compensaciones inflacionarias, que hace unas semanas se incrementaron, han mostrado elevados grados de volatilidad, lo que impide sacar conclusiones muy definitivas de estas fluctuaciones, en especial dado que, tal como se indicó durante la mañana, están contaminadas por primas de riesgo más elevadas ante incertidumbres en la evolución de los precios. Destaca que el mayor riesgo que se enfrenta en la coyuntura actual es un mayor traspaso de las alzas de precios de los commodities al resto de los componentes del IPC, siendo ello, precisamente, lo que estaría reflejando los aumentos de las expectativas de inflación de corto plazo. Agrega que si bien la aprobación del SIPCO y la posible reversión parcial de los aumentos de los precios agrícolas deberían mitigar en parte las alzas de los precios domésticos y las expectativas de inflación, no será lo que garantice el cumplimiento de la meta, en particular, porque los riesgos inflacionarios ocurren en un contexto en que la economía chilena está operando a plena capacidad. Enfatiza que es por ello que el Consejo necesita de acciones de política monetaria que eviten que se produzcan aumentos de las expectativas inflacionarias y efectos de segunda vuelta que puedan poner en riesgo la convergencia de la inflación a la meta en el horizonte de política. Para ello, considera que lo prudente sería apurar el ritmo de normalización de la política monetaria, dado el vigor del crecimiento interno, por cuanto esto debiera reafirmar el hecho que, para el Banco, el principal objetivo es la meta de inflación, lo que es una garantía para el buen desempeño económico y evita tener que hacer ajustes más severos de la política monetaria.",,RPM-2011-03-17,3889,2,True,2011,4096,660,False,False,11,True,autoridad_señal,2011_alza
2014-11-18,8858,RPM-2014-11-18:6511:1,Joaquín Vial Ruiz-Tagle,Consejero,decision_tpm,decision_tpm,"El Consejero señor Joaquín Vial inicia su intervención agradeciendo el apoyo de los personeros de la Gerencia de División Estudios, reflejado en la Minuta de Antecedentes y en la Minuta de Opciones, que para estos efectos hace suyas, a las que añade los siguientes comentarios. En lo que respecta al entorno externo, señala que los hechos más destacados son la consolidación de la divergencia entre las trayectorias de crecimiento de Estados Unidos de América, por una parte, y del resto de los países desarrollados, por otra, así como la mantención de un ritmo de expansión relativamente débil en los países emergentes, tal como se consigna en la Minuta de Antecedentes. Indica que a ello se deben agregar las significativas revisiones a la baja de las proyecciones de precios del petróleo, lo que debería ser analizado con mayor profundidad en el próximo IPoM por su importancia sobre el escenario macroeconómico. En lo atinente a la economía local, plantea que lo más destacado en el mes fue la fuerte sorpresa en materia de inflación. Expresa que si bien hay amplios indicios de que esta alza es transitoria y debería revertirse en los próximos meses, queda en evidencia que este es un problema vigente y que a la luz de las sorpresas, especialmente en lo que concierne a la evolución del IPCSAE, nos obliga a revisar con cuidado los modelos y previsiones internos. Asimismo, hace notar que también se ha observado alguna sorpresa negativa en materia de actividad y demanda interna, ligada en parte al continuo debilitamiento de la inversión. En este contexto, manifiesta su concordancia con que la única opción relevante es mantener la TPM en 3%. A su juicio, subir la tasa para enfrentar un potencial rebrote inflacionario no se justifica en el escenario actual, y bajarla después de las sorpresas inflacionarias sería muy difícil de explicar y pondría en riesgo la credibilidad de nuestro compromiso con la meta de inflación. El Consejero señor Joaquín Vial indica que en razón de los fundamentos expuestos, su voto es por mantener la TPM en 3%.",,RPM-2014-11-18,6511,1,True,2014,2052,342,False,False,11,True,autoridad_señal,2013_14_bajas
2012-02-14,6585,RPM-2012-02-14:4648:1,Sebastián Claro Edwards,Consejero,decision_tpm,decision_tpm,"El Consejero señor Sebastián Claro indica que en las últimas semanas, los datos de actividad y empleo han dado cuenta de cierta estabilización, tanto en las economías desarrolladas como de aquellas en desarrollo. Al respecto, precisa que existen datos mixtos, ya que en Estados Unidos de América, los datos de empleo han sido mejores; en Europa, se consolida un escenario de una recesión hasta ahora acotada; y en China, las cifras han dado cuenta de una desaceleración similar a la esperada, con cifras de crecimiento todavía bastante positivas. Hace presente que los mercados financieros han recogido esta situación de estabilidad y que nuevamente la preferencia por riesgo ha aumentado de manera generalizada y en un período relativamente prolongado en las últimas semanas, lo que constituye su interpretación sobre la evolución de las bolsas, los tipos de cambio y otros activos financieros en las distintas regiones. En su opinión, ello no necesariamente debe ser interpretado en orden a que los problemas en Europa están solucionados; por el contrario, quedan cada vez más en evidencia las dificultades de los países de la periferia para ajustar sus economías, por lo que enfatiza que el panorama para ellas es muy grave. Sin embargo, indica que, por ahora, las cifras en los mercados financieros parecerían estar dando cuenta de que estos problemas lograrían quedar acotados en países de menor impacto agregado y que las autoridades europeas habrían logrado promover acciones para mitigar o limitar el contagio hacia las economías problemáticas, pero de mayor envergadura, como España e Italia. Señala que es probable que la abundante provisión de liquidez a tres años por parte del Banco Central Europeo haya contribuido significativamente a esta calma. En todo caso, estima que esta situación debe ser seguida con extremada cautela, toda vez que, a diferente escala, los problemas estructurales y de endeudamiento de los países más grandes de la periferia europea y sus sistemas bancarios son importantes. En este punto, manifiesta compartir el análisis efectuado precedentemente por el Gerente de División Política Financiera señor Kevin Cowan respecto de la situación del sistema financiero y bancario en Europa. Por ello, considera que no se puede descartar que esta mayor tranquilidad que recogen los datos en los precios financieros pueda ser interrumpida más adelante. Destaca que en línea con estas noticias de mayor tranquilidad, los precios de los commodities se han mantenido elevados y que en algunos casos se han incrementado. Agrega que el panorama externo ha consolidado su debilidad, pero que no ha seguido deteriorándose, lo que está, en general, de acuerdo con las expectativas contempladas en el IPoM respecto de la debilidad externa, en el sentido de que se iba a mantener un escenario de crecimiento bajo en algunos países, en particular en Europa con recesión, aunque los datos, en ese caso, han sido un algo más negativos que lo esperado, con alta volatilidad en los mercados financieros, pero sin la materialización de eventos extremos. En el ámbito interno, menciona que la actividad, y especialmente la demanda interna, continúan mostrando cierto dinamismo. En este sentido, precisa que la tasa de desempleo ha sorprendido a la baja y que los salarios continúan incrementándose, aunque la masa salarial medida en términos reales ha disminuido su crecimiento y se expande a tasas del orden de 5%, coherente con el panorama económico en general. Por otra parte, comenta que las condiciones de crédito, aunque se han estrechado algo respecto de las vigentes hace algunos trimestres, dan cuenta de una situación de relativa normalidad. Asimismo, señala que después de la sorpresa de inflación en el mes de diciembre pasado, la última cifra estuvo en línea con lo esperado y que, en general, los registros subyacentes dan cuenta de una normalización en la dinámica inflacionaria. El Consejero señor Sebastián Claro recalca que en este escenario continúa siendo válida la proyección de desaceleración de la inflación hacia cifras cercanas al 3% a fines de año. Estima que, en términos amplios, esa perspectiva también es coherente con lo que muestran las distintas expectativas privadas o precios de mercado respecto de la trayectoria de la inflación. En todo caso, expresa que, a su juicio, sigue siendo válido lo mencionado en anteriores Reuniones de Política Monetaria y lo que los datos han corroborado en cierta medida, esto es, que la volatilidad de algunos componentes del IPC, así como la del tipo de cambio, podrían afectar la trayectoria de la inflación en el corto plazo, en distintas direcciones. En su opinión, el panorama recoge, en general, lo planteado en el IPoM del mes de diciembre pasado, con algunas diferencias que justifican en esta ocasión mantener la TPM. Plantea que, aun cuando las turbulencias externas continúan vigentes, más allá de las últimas cifras y los riesgos de escenarios muy negativos, el panorama internacional no ha seguido deteriorándose; los precios de los activos dan cuenta de un sutil cambio de escenario, más favorable hacia los países en desarrollo, lo que en todo caso se debe seguir evaluando, pero que por ahora tales cifras sugieren cierta tendencia en esa dirección, y por lo demás así lo sugieren las correspondientes a costos y a financiamiento externo para la banca doméstica. En cuanto al ámbito interno, hace presente que las cifras reales dan cuenta del impacto del deterioro externo de manera acotada y que las restricciones financieras que pudieron observarse hacia fines del año pasado han tendido a disminuir. Con todo, considera que se dan las condiciones que favorecen una mantención de la TPM en una zona de normalidad y por esta razón, su voto es por mantenerla en el nivel actual. A su juicio, es la decisión más prudente y deja mayor espacios hacia adelante. Por último, indica que no se pueden descartar bajas futuras de la tasa rectora, aunque las condiciones actuales no permiten observar con claridad su oportunidad y la magnitud de ellas.",,RPM-2012-02-14,4648,1,True,2012,6040,971,False,False,11,True,autoridad_señal,2012_13_mantiene
