fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,fase
2010-11-16,5255,RPM-2010-11-16:3550:1,Enrique Marshall Rivera,Consejero,mercados_financieros,mercados_financieros,"El Consejero señor Enrique Marshall reitera que los atrasos en el MOP y en el Ministerio de la Vivienda y Urbanismo parecen difíciles de ser revertidos en el cortísimo plazo, porque todo ello lleva consigo llamados a licitaciones y procesos largos. Agrega que solo ve posible que el gasto pueda materializarse mediante la entrega de bonos a la población u otras medidas de esa índole.",,RPM-2010-11-16,3550,1,True,2010,384,65,False,False,6,2010_alza_emergencia
2010-02-11,4366,RPM-2010-02-11:2931:3,Pablo García Silva,Gerente de División Estudios,inflacion,inflacion,"afirmando el señor Pablo García que ello es efectivo, considerando adicionalmente que el documento metodológico que el INE publicó para el IPC nacional es prácticamente idéntico al que difundió hace un año atrás para el IPC del Gran Santiago.",,RPM-2010-02-11,2931,3,True,2010,242,39,False,False,6,2010_alza_emergencia
2010-03-18,4446,RPM-2010-03-18:2982:1,Sebastián Claro Edwards,Consejero,actividad_interna,actividad_interna,"El Consejero señor Sebastián Claro recuerda haber discutido en reuniones del IPoM de marzo que las caídas de 2% y de 1,4% comentadas tienen dos componentes: el primero, la caída asociada directamente al menor capital que va generando menor producto; y el segundo, que existe, además, un agregado de una percepción de cuánto cayó la actividad, no por menor disponibilidad de factores, sino que porque hay una disrupción.",,RPM-2010-03-18,2982,1,True,2010,419,68,False,False,6,2010_alza_emergencia
2010-06-15,4697,RPM-2010-06-15:3147:1,José De Gregorio Rebeco,Presidente del Banco Central,escenario_internacional,escenario_internacional,"El Presidente, señor José De Gregorio, complementa, informando que hoy los bancos centrales están aplicando medidas de provisión de liquidez muy distintas de las que se aplicaron después de Bear Stearns.",,RPM-2010-06-15,3147,1,True,2010,203,31,False,False,6,2010_alza_emergencia
2010-08-12,4907,RPM-2010-08-12:3302:1,José De Gregorio Rebeco,Presidente del Banco Central,debate,debate,"El señor Presidente pregunta dónde se registran los albañiles, si acaso en el sector servicios.",,RPM-2010-08-12,3302,1,True,2010,95,15,False,False,6,2010_alza_emergencia
2010-04-15,4576,RPM-2010-04-15:3065:1,José De Gregorio Rebeco,Presidente del Banco Central,inflacion,inflacion,"El señor Presidente comenta que desde el punto de vista del price setting, lo que al Banco le interesa para el mecanismo de fijación de precios tiene mucho más que ver que con los empresarios, ya que son ellos los que fijan los precios en el mundo moderno. Al respecto, solicita que se efectúe una revisión al IMCE.",,RPM-2010-04-15,3065,1,True,2010,315,58,False,False,6,2010_alza_emergencia
2010-06-15,4755,RPM-2010-06-15:3192:1,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,mercados_financieros,mercados_financieros,"El señor Claudio Soto retoma su presentación e informa que las expectativas de crecimiento para este año están en 4,5%, que para el 2011 se han corregido levemente al alza y que las expectativas de inflación muestran mucha oscilación. Al respecto, indica que entre las medidas de compensación, la uno en uno se mantiene algo por sobre la meta con bastante volatilidad, que la uno en uno de los bonos también está algo por sobre el 3%, lo mismo que las expectativas a un año de las encuestas, mientras que la encuesta a dos años está en 3% y no se ha movido. Con respecto a las expectativas para esta Reunión, el señor Claudio Soto menciona que la Encuesta de Expectativas Económicas arrojó que la mayoría de los analistas piensa que se acordará un aumento de 25 puntos, y que entre un 10 y 20% de ellos respondió que podría haber un aumento de 50 puntos base. Agrega que las encuestas de Bloomberg y la de Operadores Financieros, en tanto, dieron como resultado que alrededor del 20% de los analistas estima que el alza será de 50 puntos base. Finalmente, el Gerente de Análisis Macroeconómico señala que los modelos sugieren una trayectoria más front loaded para la tasa que lo que tiene el mercado, es decir, un aumento más intenso primero y luego, a partir de mediados del próximo año, aumentos algo más graduales.",,RPM-2010-06-15,3192,1,True,2010,1317,234,False,False,6,2010_alza_emergencia
2010-03-18,4460,RPM-2010-03-18:2993:1,José De Gregorio Rebeco,Presidente del Banco Central,mercado_laboral,mercado_laboral,"El Presidente, señor De Gregorio, plantea sus dudas respecto del efecto en el empleo que podría tener la caída estimada en el stock de capital. Señala que, en primera instancia, podía estimarse que una caída de 2% genera un descenso inmediato de 3% en el nivel de empleo. Sin embargo, señala que su intuición le indica que esta situación no se produciría, por cuanto el esfuerzo de reconstrucción opera en sentido contrario sobre el empleo. Por esta misma razón, indica que calibrar los modelos con efectos ingresos sobre la oferta de trabajo, por ejemplo vía salarios reales, le parece exagerado.",,RPM-2010-03-18,2993,1,True,2010,597,100,False,False,6,2010_alza_emergencia
2010-06-15,4748,RPM-2010-06-15:3188:1,Sebastián Claro Edwards,Consejero,inflacion,inflacion,"El Consejero señor Sebastián Claro menciona que, probablemente, la demanda por dinero es muy elástica a la tasa de interés, especialmente cuando la tasa de interés es muy baja, y que es eso lo que explica que la demanda por dinero crezca mucho a tasas muy bajas. Agrega, a propósito de la discusión académica, que si aumenta M y hay rigidez de precios, la tasa de interés en el corto plazo se ajusta de tal manera de que haya equilibrio en el mercado monetario.",,RPM-2010-06-15,3188,1,True,2010,461,84,False,False,6,2010_alza_emergencia
2011-08-18,6101,RPM-2011-08-18:4267:2,Consejo del Banco Central de Chile,Consejo,opciones_tpm,opciones_tpm,"Siendo las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 174, incorporándose a ella el Ministro de Hacienda señor Felipe Larraín.",,RPM-2011-08-18,4267,2,True,2011,143,23,False,False,6,2011_alza
2011-10-13,6254,RPM-2011-10-13:4384:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,actividad_interna,actividad_interna,"El Vicepresidente señor Manuel Marfán plantea que le merece duda el supuesto de que la desaceleración de la demanda agregada prevista hacia fines de año solo obedecerá a un ajuste de los inventarios. Manifiesta que frente a la gran incertidumbre del último tiempo, era natural prever que los agentes económicos moderarían su gasto y con ello lo haría la actividad. Agrega que de ser cierta esta hipótesis, no le extrañaría que fuera una causal para la caída de las tasas largas.",,RPM-2011-10-13,4384,1,True,2011,478,81,False,False,6,2011_alza
2011-01-13,5392,RPM-2011-01-13:3656:3,Sergio Lehmann Beresi,Gerente de Análisis Internacional,acuerdo_comunicado,acuerdo_comunicado,"En cuanto al precio del cobre y petróleo, el señor Lehmann informa, finalmente, que las posiciones especulativas muestran aumentos significativos en los últimos meses. En cuanto a los precios relevantes para Chile, el señor Sergio Lehmann presenta un gráfico sobre el índice de precios externos relevantes de alimentos desde el año 2007 a la fecha, y explica que para su construcción se ponderaron los cinco subíndices de precios internacionales de productos básicos de la FAO, esto es, cereales, carnes, lácteos, aceites y azúcar, por el peso en el IPC de las categorías relacionadas de la canasta chilena. Indica que de acuerdo con este procedimiento, se hizo un símil entre cereales con el componente cereales y pan, carnes con carnes, lácteos con lácteos, azúcar con azúcar y ciertas golosinas, y aceites con aceites, observándose que el nivel actual de dicho índice, expresado tanto en dólares como en pesos, es similar e incluso superior al registrado en el año 2008, y que su incremento desde mediados del año 2010 a la fecha, es mayor en dólares que en pesos.",,RPM-2011-01-13,3656,3,True,2011,1067,177,False,False,6,2011_alza
2011-11-15,6317,RPM-2011-11-15:4433:3,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,inflacion,otros,"A continuación, el señor Claudio Soto exhibe un adelanto del cierre del tercer trimestre de Cuentas Nacionales, donde sobresale el fuerte impulso en la inversión y se refleja que la variación trimestral del consumo muestra bastante dinamismo en el margen, pero en el tercer trimestre. Agrega que por el lado de la oferta, se observa una desaceleración algo más marcada del PIB. Respecto de las tasas de crecimiento interanuales, señala que la nueva proyección para el año corrige a la baja el PIB del primer y segundo trimestre. Hace presente que dicha corrección se explica, principalmente, por el sector agrícola en el primer y segundo trimestre, y que en el caso de este último período se suma el sector construcción. De acuerdo con lo anterior, precisa que el PIB del primer semestre se corrige, en promedio, en una décima y media. En cuanto al segundo semestre, plantea que la sorpresa del IMACEC de septiembre lleva a corregir al alza el crecimiento para el tercer trimestre, y destaca la incidencia bastante importante de los sectores de recursos naturales, pesca y EGA, en particular, en dicha corrección. El señor Soto manifiesta que con ello, la proyección para el año se mantiene en 6,3%, pero contempla una pequeña recomposición del PIB desde los sectores Resto hacia los sectores recursos naturales, ya que estos últimos crecerían 3,1% en el año, en vez de 2,5% como se previo anteriormente, mientras que la tasa de crecimiento del sector Resto caería desde 6,7 a 6,6%.",,RPM-2011-11-15,4433,3,True,2011,1482,248,False,False,6,2011_alza
2011-06-14,5925,RPM-2011-06-14:4114:1,Enrique Marshall Rivera,Consejero,acuerdo_comunicado,acuerdo_comunicado,"El Consejero señor Enrique Marshall comienza su intervención, agradeciendo al staff el apoyo brindado en esta oportunidad y, destacando que se llega a esta Reunión, próximos a concluir la preparación de un IPoM, de modo que el Consejo se beneficia de los análisis que caracterizan a este ejercicio. En primer término, indica que en el frente externo, las condiciones relevantes para Chile permanecen favorables; que el crecimiento mundial es satisfactorio; que el precio del cobre permanece alto y que las tasas de interés se mantienen en niveles bajos. Sin embargo, advierte que los sentimientos de mercado están debilitados, lo cual, en su opinión, responde, en buena medida, a la percepción de una pérdida de impulso en las economías avanzadas y, particularmente, en Estados Unidos. En cuanto a las economías emergentes, señala que si bien mantienen un elevado dinamismo, existe alguna inquietud sobre su sostenibilidad. Al respecto, menciona que los mercados permanecen atentos a las decisiones de política que están adoptando sus Autoridades y, particularmente, al retiro del estímulo monetario, que ha continuado en varias economías. Hace presente que, en este cuadro, los precios de las materias primas no han seguido subiendo y que si bien los niveles continúan siendo altos, el riesgo de una escalada ascendente, como la que se visualizó a principios de año, se ha atenuado, contribuyendo, al mismo tiempo, a moderar las expectativas inflacionarias. En el frente interno, destaca que las cifras siguen mostrando un elevado dinamismo de la actividad y, particularmente, de la demanda, si bien sugieren una moderación en adelante. Con todo, sostiene que las proyecciones para este año estarán por sobre lo anticipado Agrega que la expansión de la demanda es congruente con el comportamiento de la masa salarial y con la evolución del crédito, que si bien muestran tasas de crecimiento todavía razonables, han estado en constante aumento. A su juicio, este dinamismo debería atenuarse, como resultado, entre otros factores, del retiro del estímulo monetario, pero existe el riesgo de que ello no ocurra en los términos previstos. El Consejero señor Enrique Marshall indica, asimismo, que el último registro mensual de inflación sorprendió levemente al alza a los operadores de mercado, pero que, con todo, las cifras anuales, tanto para la inflación total como para la subyacente, se mantienen en niveles acotados. Sin perjuicio de ello, considera que existen varios elementos sobre la trayectoria de la inflación que deben ser procesados con atención. En primer lugar, indica que los registros anuales han seguido subiendo en forma gradual, pero constante; en segundo término, que la inflación acumulada en los primeros cinco meses del año da cuenta de un ritmo o velocidad relativamente importante; y, en tercer lugar, que las medidas de inflación subyacente, si bien todavía en niveles bajos, muestran una tendencia ascendente en los últimos meses. El Consejero señor Enrique Marshall estima que, desde una perspectiva de mediano plazo, la política monetaria debe considerar, además, que las holguras productivas se encuentran cerradas, lo que se ve refrendado por un relativamente bajo nivel de desocupación y un crecimiento importante de las remuneraciones. Hace presente, además, que las expectativas inflacionarias permanecen bastante estabilizadas, con leves ajustes, en respuesta a los últimos registros de inflación; y que las expectativas para la TPM también han experimentado ajustes marginales. Informa que para esta Reunión, las opiniones de mercado aparecen mayoritariamente inclinadas en favor de un alza de 25 puntos base. En suma, indica que comparado con el escenario de meses anteriores, el que se visualiza actualmente tiene un poco menos de inflación de corto plazo, debido a factores puntuales de origen externo, y algo más de crecimiento, por lo menos para este año. Sin embargo, considera que estos ajustes en el escenario base no conllevan cambios evidentes para la política monetaria y que, en lo grueso, debería proseguir el curso que se había anticipado. El Consejero señor Enrique Marshall coincide con la Minuta de la Gerencia División de Estudios en que las opciones plausibles en esta oportunidad son subir 25 puntos base o hacer una pausa transitoria; sin embargo, se inclina claramente por la primera opción. Expresa que si bien la TPM se ubica ya en un rango de valores que se pueden considerar normales, el ajuste monetario correspondiente a este ciclo aún no ha concluido. Añade que este punto que se recoge de mejor forma si se opta por un alza de 25 puntos base. Hace presente, además, que como toda decisión, conlleva riesgos, pero menores que los que se asumirían si se optara por una pausa. Manifiesta que después de haber efectuado tres alzas sucesivas de 50 puntos base cada una, un alza de 25 puntos entrega también una señal de moderación del proceso de ajuste en adelante y de proximidad respecto del nivel de llegada para la TPM. Plantea que un alza de 25 puntos base es, además, la decisión que espera mayoritariamente el mercado y nada indica que sea conveniente o necesario sorprenderlo en esta oportunidad. Desde un punto de vista comunicacional, estima que la política monetaria debe señalizar que los próximos pasos deberán ser evaluados con atención y que es probable que se requieran nuevos ajustes, que dependerán de los antecedentes que se acumulen. En esa perspectiva, se inclina por introducir algún sesgo matizado en el Comunicado de esta Reunión, sin perjuicio de que el IPoM proveerá una explicación más completa sobre esta materia. En consecuencia, el Consejero señor Enrique Marshall vota por subir la TPM en 25 puntos base, para dejarla en 5,25%.",,RPM-2011-06-14,4114,1,True,2011,5719,911,False,False,7,2011_alza
2011-01-13,5383,RPM-2011-01-13:3651:1,José De Gregorio Rebeco,Presidente del Banco Central,mercados_financieros,mercados_financieros,"El Presidente señor José De Gregorio solicita analizar el tipo de cambio real y la inflación doméstica y completar, en lo posible, esta visión del tipo cambio chino.",,RPM-2011-01-13,3651,1,True,2011,165,28,False,False,7,2011_alza
2011-01-13,5395,RPM-2011-01-13:3659:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,inflacion,inflacion,"El Gerente de División Estudios señor Luis Óscar Herrera responde que alimentos representa el 16,5% del IPC total y que 3,5% de este corresponde a frutas y verduras.",,RPM-2011-01-13,3659,1,True,2011,165,28,False,False,7,2011_alza
2011-02-17,5483,RPM-2011-02-17:3739:1,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,debate,debate,"El señor Beltrán de Ramón indica que los fondos de inversión extranjeros han realizado muy pocos movimientos, no así las AFP y los fondos mutuos.",,RPM-2011-02-17,3739,1,True,2011,145,25,False,False,7,2011_alza
2011-02-17,5528,RPM-2011-02-17:3781:1,Sebastián Claro Edwards,Consejero,inflacion,inflacion,"El Consejero señor Sebastián Claro comenta que Perú es una economía que está creciendo muy fuerte y que tiene una inflación muy baja, por un efecto de competencia en el sector comercial que ha disminuido los márgenes y los precios.",,RPM-2011-02-17,3781,1,True,2011,231,40,False,False,7,2011_alza
2011-08-18,6060,RPM-2011-08-18:4234:2,Sergio Lehmann Beresi,Gerente de Análisis Internacional,escenario_internacional,escenario_internacional,"a lo cual el señor Lehmann responde que para el año 2012 se espera un crecimiento de 1,5% para Estados Unidos, de 1% para Europa y de 8% para China.",,RPM-2011-08-18,4234,2,True,2011,148,30,False,False,7,2011_alza
2011-05-12,5805,RPM-2011-05-12:4021:1,Rodrigo Vergara Montes,Consejero,mercado_laboral,mercado_laboral,"El Consejero señor Rodrigo Vergara comenta que, hasta ahora, se sostenía que el empleo aumentaba en verano, pero que esta nueva encuesta sugiere que aumentaría en invierno. A su juicio, esto resulta ser muy extraño.",,RPM-2011-05-12,4021,1,True,2011,215,35,False,False,7,2011_alza
2011-02-17,5527,RPM-2011-02-17:3780:1,Claudio Soto Gamboa,Gerente de División Estudios (S),inflacion,inflacion,"El señor Claudio Soto complementa el planteamiento anterior, indicando que otras economías utilizan los precios hedónicos para tratar de capturar la utilidad que otorgan los bienes, mientras que el INE sigue el precio de la variedad en el tiempo, aun cuando quede obsoleta. Citando el mismo caso del netbook, comenta que el INE considerará el precio del mismo modelo, aun cuando quede obsoleto. En consecuencia, si su precio cae por obsolescencia, la caída se reflejará en el índice de precios, sin perjuicio ese modelo ya no sea demandado.",,RPM-2011-02-17,3780,1,True,2011,540,88,False,False,7,2011_alza
2011-10-13,6213,RPM-2011-10-13:4351:1,Sergio Lehmann Beresi,Gerente de Análisis Internacional,acuerdo_comunicado,acuerdo_comunicado,"El Gerente de Análisis Internacional prosigue con su exposición, haciendo referencia al precio de las viviendas en España, Estados Unidos, Japón y China. Al respecto, indica que la burbuja inmobiliaria china parece no ser un riesgo inminente, ya que se advierten signos de estabilización. De hecho, precisa que en una muestra de setenta ciudades, se observa que desde marzo a la fecha, el precio de las viviendas ha aumentado en un número decreciente de ellas y ha disminuido en una cantidad mayor de ciudades. En cuanto a inflación, el señor Sergio Lehmann señala que la de Estados Unidos no solo ha aumentado, sino que lidera los registros de las economías avanzadas. No obstante, manifiesta que se observa una moderación en los niveles de inflación, acorde con una demanda interna que tiende a debilitarse y, además, con la caída del precio de los commodities. En el caso de las economías emergentes, destaca que si bien Asia emergente ha sido motivo de mayor preocupación al registrar niveles de inflación más elevados que el resto, está exhibiendo una cierta reversión en el margen. Agrega que la encuesta de Consensus Forecasts de septiembre para las distintas regiones, que no recoge las recientes y significativas caídas de los precios de los commodities durante las últimas semanas, muestra a América Latina, a las economías desarrolladas y a Europa del Este con expectativas inflacionarias más bajas, mientras que a Asia emergente más estabilizada y con caídas más importantes hacia el año 2012. En cuanto a los commodities, manifiesta que, con alguna reversión en lo más reciente, se observa una caída generalizada de sus precios. Hace notar que el precio del petróleo Brent y WTI disminuyó 3 y 4%, respectivamente, y que si bien el del cobre exhibe una baja de 16% respecto de la RPM anterior, llegó a superar el 20% tres días atrás. Con respecto al mercado del cobre, subraya la salida de especuladores, que eventualmente podría acentuarse, y la caída importante de su precio. Asimismo, exhibe la gráfica de la derecha de la lámina 26 de la presentación, en que la línea azul da cuenta de los datos efectivos del precio de ese metal y la línea roja, los proyectados que, por cierto, resultaron ser mayores que los efectivos. Agrega que la línea naranja corresponde a la evolución que tendría el precio del cobre en la tormenta perfecta, esto es, en una situación de máximo estrés en los mercados financieros y recesión en Estados Unidos, en cuyo caso el precio caería hasta un rango de US$ 2,5 la libra, en promedio. Por último, indica que la línea verde refleja los resultados de un ejercicio realizado para determinar la trayectoria futura del precio del cobre, que consideró su precio promedio del último mes y datos de producción industrial de las principales regiones consumidoras del metal. De acuerdo con ello, debería ubicarse entre US$3,20 y US$3,30 recién a mediados del 2012 y a partir de entonces comenzar una ligera trayectoria de recuperación.",,RPM-2011-10-13,4351,1,True,2011,2970,495,False,False,7,2011_alza
2011-09-15,6156,RPM-2011-09-15:4314:2,José De Gregorio Rebeco,Presidente del Banco Central,otros,otros,El Presidente señor José De Gregorio pregunta si acaso este dato no constituye información nueva.,,RPM-2011-09-15,4314,2,True,2011,97,15,False,False,7,2011_alza
2011-11-15,6285,RPM-2011-11-15:4410:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,riesgos,debate,"El Vicepresidente señor Manuel Marfán manifiesta que si la medida automática suma US$1 trillón, entonces cualquier acuerdo por una suma inferior a US$500 billones no tendrá premio, porque igualmente se gatilla esa cláusula.",,RPM-2011-11-15,4410,1,True,2011,223,33,False,False,7,2011_alza
2011-09-15,6184,RPM-2011-09-15:4333:1,José De Gregorio Rebeco,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"En consecuencia, el Presidente señor José De Gregorio señala que se acuerda por unanimidad mantener la tasa de política monetaria en 5,25% anual.",,RPM-2011-09-15,4333,1,True,2011,145,23,False,False,7,2011_alza
2011-10-13,6225,RPM-2011-10-13:4361:1,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,actividad_interna,actividad_interna,"El señor Claudio Soto destaca que para esta Reunión se cuenta con los resultados de la Encuesta sobre Crédito Bancario correspondiente al tercer trimestre de 2011, que realiza la Gerencia de División Política Financiera. Informa que, en esta oportunidad, las condiciones de oferta de crédito aparecen más deterioradas que en la encuesta anterior, fundamentalmente en el caso de los créditos para hipotecas, pymes y créditos comerciales. Por el contrario, resalta que los bancos aún perciben que la demanda por créditos continúa dinámica. Hace presente, además, que el crédito a empresas también continúa bastante dinámico, no así las colocaciones para comercio exterior, que registran un cierto estancamiento e, incluso, una caída según el dato en el margen, que es de carácter preliminar.",,RPM-2011-10-13,4361,1,True,2011,789,121,False,False,7,2011_alza
2011-01-13,5409,RPM-2011-01-13:3672:1,Sebastián Claro Edwards,Consejero,debate,debate,"El Consejero señor Sebastián Claro expresa que sin minimizar en absoluto lo que puede implicar una tasa de crecimiento de la magnitud señalada, según este gráfico, las tasas de crecimiento de los años 2006 y 2007 fueron aún mayores y cercanas al 40%, porque la base era mucho menor.",,RPM-2011-01-13,3672,1,True,2011,282,49,False,False,7,2011_alza
2011-06-14,5869,RPM-2011-06-14:4073:2,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"En segundo lugar, el Consejero señor Sebastián Claro hace presente su preocupación respecto de los datos de la economía mundial. En su opinión, los antecedentes de las últimas semanas no han sido buenos y la situación de Europa es especialmente compleja. Destaca que su inquietud apunta a la forma de poder compatibilizar esa mayor incertidumbre en un contexto donde las proyecciones centrales de crecimiento no alcanzan a recoger, efectivamente, lo que explican estas cifras y, especialmente, a la eventualidad que el Consejo estuviera desconociendo una realidad que, a su juicio, es lo suficientemente compleja, por el hecho de estar demasiado centrado en la proyección media.",,RPM-2011-06-14,4073,2,True,2011,678,105,False,False,7,2011_alza
2011-12-13,6383,RPM-2011-12-13:4477:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,riesgos,otros,"El Gerente de División Estudios señor Luis Óscar Herrera señala que, en su opinión, el Reino Unido quiso proteger a la City de todas las regulaciones financieras, pero sin éxito. Estima que las consecuencias de su decisión se van a evidenciar próximamente. En todo caso, informa que la discusión en Inglaterra se ha tornado más radical y que, ciertamente, habrá que mirar con atención y detalle si el actuar de ese país tiene otras implicancias institucionales, ya que los antecedentes disponibles no permiten tener una respuesta más clara y completa sobre la materia.",,RPM-2011-12-13,4477,1,True,2011,568,93,False,False,7,2011_alza
2011-10-13,6199,RPM-2011-10-13:4342:3,Luis Óscar Herrera Barriga,Gerente de División Estudios,mercados_financieros,mercados_financieros,"El señor Luis Óscar Herrera destaca las distintas posiciones de Alemania y Francia al respecto, por cuanto Alemania propone que la primera instancia de ayuda sean el gobierno y los fondos privados, mientras que Francia sugiere que lo sea el Fondo Europeo de Estabilización Financiera.",,RPM-2011-10-13,4342,3,True,2011,284,45,False,False,7,2011_alza
2011-07-14,6020,RPM-2011-07-14:4202:1,José De Gregorio Rebeco,Presidente del Banco Central,debate,debate,"El Presidente señor José De Gregorio agradece la intervención del Gerente de Mercados Nacionales señor Matías Bernier y, a continuación, concede la palabra al Ministro de Hacienda señor Felipe Larraín.",,RPM-2011-07-14,4202,1,True,2011,201,30,False,False,7,2011_alza
2011-03-17,5589,RPM-2011-03-17:3831:1,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Sebastián Claro plantea que no le queda claro cuál es el mensaje respecto del comportamiento de los commodities en el último mes, porque tanto el precio del petróleo como el de los alimentos han registrado un alza sostenida en los meses recientes, mientras que en los últimos treinta días el primero experimentó un alza muy abrupta y algunos alimentos, una caída también importante. En consecuencia, señala que desconoce si la lectura de ello es que la historia del precio del petróleo sigue siendo la misma, pero ahora ha estado muy contaminado por la situación de Libia y las tensiones en el Medio Oriente; y que en el caso de los alimentos, las alzas se derivan de problemas de oferta, que se han venido corrigiendo y, por lo tanto, están volviendo a la misma tendencia de normalización observada anteriormente, o que esta obedece a un cierto espacio de menor demanda en el mundo. En resumen, manifiesta que no le queda claro cuál es la implicancia final de la evolución tan heterogénea de estos precios.",,RPM-2011-03-17,3831,1,True,2011,1026,176,False,False,7,2011_alza
2011-07-14,6003,RPM-2011-07-14:4187:1,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Sebastián Claro consulta si parte del aumento idiosincrásico del precio del cobre tiene relación con restricciones en su producción. Al respecto, manifiesta desconocer si la situación particular de Codelco tiene un impacto relevante en los volúmenes de producción, pero que otras minas con problemas climáticos sí estarían incidiendo en ellos.",,RPM-2011-07-14,4187,1,True,2011,362,53,False,False,7,2011_alza
2011-05-12,5817,RPM-2011-05-12:4033:1,Rodrigo Vergara Montes,Consejero,inflacion,inflacion,El Consejero señor Rodrigo Vergara consulta por la proyección en materia de precios de alimentos.,,RPM-2011-05-12,4033,1,True,2011,97,15,False,False,7,2011_alza
2011-07-14,6005,RPM-2011-07-14:4189:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,mercados_financieros,mercados_financieros,"El Vicepresidente señor Manuel Marfán plantea que la apreciación del tipo de cambio también podría deberse a la depreciación del euro y del dólar en los mercados internacionales. En otras palabras, sostiene que la caída de las tasas de interés forward en Europa, en Estados Unidos y en todos los países desarrollados, en general, afecta al tipo de cambio en Chile.",,RPM-2011-07-14,4189,1,True,2011,364,61,False,False,7,2011_alza
2011-03-17,5614,RPM-2011-03-17:3852:1,Sebastián Claro Edwards,Consejero,debate,debate,"El Consejero señor Sebastián Claro manifiesta que ello es coherente con lo planteado por el Consejero señor Enrique Marshall respecto del crédito, y tiene un correlato muy cercano por el lado de los pasivos del sistema financiero, que también crecen. No obstante, hace notar que el M2, que creció durante cinco años al 20%, solo lo ha hecho al 10% en los últimos meses. Comenta, además, que se observa que muchas empresas presentan una alta liquidez y, por lo tanto, un creciente número de proyectos de inversión se está financiando con capital de trabajo, o sea, con fondos propios, más que con endeudamiento, produciéndose, en consecuencia, una especie de disociación entre inversión y endeudamiento. Plantea que, quizás, sea este un período en que se produce esa distancia que normalmente es fuera de régimen.",,RPM-2011-03-17,3852,1,True,2011,812,133,False,False,7,2011_alza
2011-12-13,6424,RPM-2011-12-13:4507:4,Rodrigo Vergara Montes,Presidente del Banco Central,apertura_cierre,apertura_cierre,"A continuación, el Presidente señor Rodrigo Vergara da paso a la votación, concediéndole la palabra al Consejero señor Sebastián Claro.",,RPM-2011-12-13,4507,4,True,2011,135,20,False,False,7,2011_alza
2011-11-15,6299,RPM-2011-11-15:4420:1,Sergio Lehmann Beresi,Gerente de Análisis Internacional,escenario_internacional,escenario_internacional,"El señor Sergio Lehmann explica que el precio de la gasolina está afectado por un factor estacional, por cuanto termina el período durante el cual las refinerías realizan mantención y finaliza también la época de huracanes. Con ello, entonces, se produce una caída en el precio de la gasolina, que tiene habitualmente un premio en esta época del año. Asimismo, hace presente que la gasolina tiene mucha trazabilidad, no así el petróleo, y que parte de ello se refleja en este movimiento de precios. Además, el señor Lehmann se refiere al índice FAO de alimentos y cereales, mencionando que al cierre de octubre dio cuenta de una caída de 4 y 5%, respectivamente, en relación con el cierre del mes anterior.",,RPM-2011-11-15,4420,1,True,2011,706,121,False,False,7,2011_alza
2011-10-13,6191,RPM-2011-10-13:4339:1,Rodrigo Vergara Montes,Consejero,debate,debate,El Consejero señor Rodrigo Vergara solicita detalles sobre la operatoria de este Fondo.,,RPM-2011-10-13,4339,1,True,2011,87,13,False,False,7,2011_alza
