fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,pool,fase
2014-11-18,8852,RPM-2014-11-18:6507:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El señor Alberto Naudon inicia su intervención refiriéndose a los principales desarrollos acontecidos desde la última Reunión de Política Monetaria. Hace presente que las noticias conocidas durante este mes dan cuenta de un escenario externo donde se ha acentuado la divergencia entre la evolución de la economía de Estados Unidos de América y la de la mayoría de los otros países desarrollados, y donde las economías emergentes presentan una mayor debilidad. Asimismo, muestra que distintos factores han intensificado la presión a la baja sobre el precio de las materias primas, especialmente el del petróleo, y que si bien el episodio de aumento de volatilidad del mes pasado se moderó, es muy probable que se registre una mayor volatilidad en los mercados financieros y un fortalecimiento del dólar estadounidense más marcado. Con todo, señala que en lo que dice relación con Chile, el escenario internacional sigue siendo relativamente favorable y no muy distante del planteado en el IPoM. En el plano local, menciona que los datos del tercer trimestre y los primeros indicadores del cuarto confirman el panorama de marcada debilidad de la economía discutido en los últimos meses. Así, anticipa que durante el presente año, la economía crecería solo un 1,8%, situándose en la parte baja del rango de proyección propuesto en el IPoM pasado. Plantea que si bien la evolución de la actividad económica en estos meses ha estado dentro de lo esperado, es importante reconocer que durante el mes de octubre las perspectivas de crecimiento para el año 2015 continuaron descendiendo, al tiempo que los distintos indicadores de expectativas empresariales y de hogares no exhibieron señales de mejora. En este contexto, comenta que la inversión continúa sorprendiendo a la baja, especialmente en su componente de máquinas y equipos, pero también en el más persistente de construcción y obras. Indica que aún es temprano para dilucidar cuáles serán las implicancias del empeoramiento de las perspectivas de actividad local sobre la capacidad de la economía para retomar fuerzas el año que viene, sobre la evolución de las brechas de capacidad y sobre la velocidad de convergencia de la inflación hacia la meta. Sin embargo, informa que el análisis interno preliminar sugiere que el impulso monetario actual es coherente con la convergencia de la inflación a los niveles deseados dentro del horizonte habitual de proyección. El señor Alberto Naudon consigna que durante el último mes, la noticia más significativa vino por el lado de la inflación, que durante el mes de octubre sorprendió considerablemente al mercado y al Banco, ubicándose en 5,7% en su registro anual. Hace notar que con este registro se cumplieron siete meses en que la inflación supera el rango superior de la banda objetivo y que, de acuerdo con las estimaciones internas, es probable que siga siendo el caso por un período prolongado. Con ello, la inflación a fines de año terminaría en niveles algo por sobre el 5%, lo que implica una corrección de alrededor de un 1% al alza respecto de la estimación del IPoM del mes de septiembre. Agrega que esta sería la segunda vez que se introduce una corrección importante a la estimación de inflación en el año, ya que con ocasión del IPoM del mes de junio se realizó una revisión de magnitud similar, desde 3 a 4%, para la inflación al mes de diciembre de 2014. Sin embargo, señala que es importante reconocer que la naturaleza de la sorpresa actual es diferente de la analizada en el IPoM del mes de junio, ya que en esa ocasión la sorpresa inflacionaria fue generalizada y respondió más bien a la no materialización de un escenario que suponía que las condiciones cíclicas de la economía hacían probable que ciertas sorpresas inflacionarias negativas observadas a principio de año fueran de naturaleza persistente. En esta ocasión, por el contrario, la mayor parte de las sorpresas inflacionarias de los meses de septiembre y octubre han estado asociadas a elementos puntuales y en muchos casos se relacionan a fenómenos exógenos concretos, cuyo efecto sobre el nivel de precios debiese revertirse o bien, no repetirse en el futuro. En línea con lo anterior, consigna que la inflación subyacente ha tenido un comportamiento menos volátil, ya que el registro del mes de octubre fue de 4,1% y, de acuerdo con la proyección interna, durante los próximos meses no se deberían observar valores por sobre este número. Agrega que las expectativas de inflación permanecen ancladas en torno a la meta de 3%. En razón de lo expresado, indica que a pesar de la magnitud de las sorpresas, los datos antedichos no alteran de manera significativa nuestra visión del encuadre macroeconómico de la economía chilena, e incluso, si algo, confirman las líneas centrales delineadas en el IPoM del mes de septiembre. No obstante lo anterior, y tal como se discutió en la Minuta de Opciones del mes pasado, manifiesta que en opinión de la Gerencia de División Estudios, la situación actual impone importantes desafíos a la conducción de la política monetaria, ya que los altos niveles de inflación observados en estos meses constituyen, sin duda, un riesgo relevante para la convergencia de la inflación, tanto por los posibles efectos de segunda vuelta asociados a ellos, por el posible efecto al alza en las expectativas de mediano plazo -algo no observado por el momento-, y porque no es totalmente descartable que la alta inflación observada sea reflejo de algo más profundo que, con los datos actuales, aún no somos capaces de identificar. En este último punto, advierte que la dificultad de medir las brechas de capacidad es, sin duda, un elemento relevante. A este respecto, plantea que si bien es evidente que la economía ha crecido ya un buen tiempo por debajo de su nivel potencial, lo que ha ido generando mayores holguras de capacidad, es importante reconocer que la estimación de las mismas es un proceso difícil y lleno de incertidumbre. En particular, menciona que no es del todo descartable que estas holguras sean menores que las que indican las estimaciones internas, como algunas medidas asociadas al mercado laboral sugieren, lo que hace que hoy sea más valioso recabar información que permita analizar esta hipótesis de mejor manera, labor que será parte del análisis del próximo IPoM. Con todo, señala que la convicción de la Gerencia de División Estudios es que las noticias de este mes confirman la necesidad de continuar proveyendo a la economía de un estímulo monetario importante, para así lograr la convergencia de la inflación hacia la meta, de modo que la opción de disminuir el impulso monetario no se estima relevante para la discusión actual. Por otra parte, indica que los riesgos que conllevaban los altos registros de inflación observados durante los últimos meses, así como el hecho de que no es evidente que la economía necesite un impulso monetario mayor que el actual, lleva también a descartar la opción de nuevos recortes. El señor Alberto Naudon manifiesta que por las razones antedichas, la Gerencia de División Estudios propone como única opción relevante mantener la TPM en 3,00%.",,RPM-2014-11-18,6507,1,True,2014,7115,1170,False,False,14,B_opciones,2013_14_bajas
2013-12-12,8131,RPM-2013-12-12:5942:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,opciones_tpm,opciones_tpm,"El señor Luis Óscar Herrera manifiesta que esa diferencia se debe a que el impulso inicial de depreciación lo originó la salida de los NDF, lo cual genera distorsiones en el mercado que hacen más atractivo a los fondos de pensiones invertir en el exterior y a las empresas obtener crédito en Chile, en lugar de hacerlo en el extranjero. En cuanto a la inflación, señala que el alza reciente obedece a un ajuste de precios relativos; y que desde una perspectiva de mediano y largo plazo, tanto las expectativas como las proyecciones internas y privadas la atribuyen a elementos transitorios.",,RPM-2013-12-12,5942,1,True,2013,590,101,False,False,14,B_opciones,2013_14_bajas
2014-11-18,8860,RPM-2014-11-18:6513:1,Sebastián Claro Edwards,Consejero,acuerdo_comunicado,acuerdo_comunicado,"El Consejero señor Sebastián Claro inicia su intervención señalando que las principales novedades en las últimas semanas se han dado en el ámbito interno, ya que la actividad y la demanda interna han continuado mostrando un desempeño bastante débil, especialmente la inversión, mientras que el registro de inflación fue muy superior a lo anticipado. A este respecto, plantea que distintas hipótesis se discutieron en la parte de esta Reunión de Política Monetaria correspondiente a esta mañana y en muchas otras para entender el fuerte aumento de la inflación en lo que va del año; no obstante, se impone claramente una explicación relacionada con la fuerte depreciación que ha tenido el tipo de cambio y su impacto en el nivel de precios. Hace presente que por fenómenos externos, y como consecuencia de una política monetaria expansiva y del fuerte ajuste de la demanda interna, la economía ha reaccionado con un fuerte ajuste en precios relativos. Indica que esto último es un fenómeno deseado y, a su vez, en parte buscado por la política monetaria. En su opinión, los altos registros de inflación, más allá de efectos puntuales relevantes sobre el nivel de precios, que hasta hoy se han dado en una dirección y mañana podrían ir en otra, dan cuenta exactamente de este ajuste cambiario. Expresa que los efectos sobre inflación de la depreciación cambiaria muestran que la política monetaria ha sido bastante expansiva, lo que se corrobora al observar diferentes métricas de condiciones monetarias y financieras. En este sentido, se advierten ciertos límites a la contribución que puede hacer la política monetaria para continuar morigerando la desaceleración, sin poner en riesgo el cumplimiento de los objetivos inflacionarios. Considera, entonces, que los antecedentes con que se cuenta en esta Reunión exigen cierta cautela en nuestro accionar. A su juicio, en la medida que la actividad y la demanda continúen débiles o, por lo menos, creciendo a tasas bajas, las presiones inflacionarias disminuirán, especialmente si nuevos episodios de depreciación cambiaria resultan acotados. Plantea que esas son nuestras expectativas y también serían las expectativas del mercado, que apuntan a una fuerte caída en inflación durante el próximo año y con perspectivas de inflación a dos años cómodamente en torno a 3%. Todo ello, con perspectivas para la tasa de política monetaria, en lo grueso, estables en los niveles actuales. Hace notar que la decisión de hoy se da en un contexto donde el Banco Central ha comunicado un sesgo neutral en su política monetaria, la inflación anual está muy por sobre el 3%, y donde las perspectivas de recuperación en los próximos trimestres aparecen débiles. En opinión del Consejero señor Sebastián Claro, el nivel de la tasa actual y los niveles de inflación sustentan con claridad la decisión de mantener la tasa en sus niveles actuales, de manera de evaluar con mayor cautela la trayectoria de la inflación en el mediano plazo y los efectos que la trayectoria de actividad el próximo año puedan tener sobre las presiones inflacionarias y la trayectoria del tipo de cambio. En mérito de lo expuesto, el Consejero señor Sebastián Claro expresa que su voto es por mantener la TPM en 3% anual.",,RPM-2014-11-18,6513,1,True,2014,3229,525,False,False,14,A_consejo,2013_14_bajas
2014-01-16,8192,RPM-2014-01-16:5995:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El señor Luis Óscar Herrera alude a lo señalado en la Reunión anterior, en orden a que en una economía como la chilena, con un tipo de cambio flexible y una alta participación de bienes importados en su canasta de consumo, es normal que se observe un aumento transitorio de los registros de inflación de corto plazo ante un escenario en que la demanda interna se debilita, disminuyen las tasas de interés internas y se deprecia la moneda. En todo caso, resalta la importancia de vigilar que los efectos de segunda vuelta de estos shocks sobre otros precios, salarios y expectativas se mantengan acotados. Señala que en la coyuntura actual no se han detectado efectos de importancia en las expectativas inflacionarias, salarios nominales o inflación de servicios; y que cabe esperar que estos efectos queden limitados en la medida que los agentes perciban que se está ampliando la situación de ventas, demanda y holguras en los mercados finales y de factores y, por ende, que ella no se restringe. En cuanto a las consideraciones tácticas de esta alternativa, plantea que la opinión de la mayoría de los analistas y operadores esperan que se mantenga la TPM, por lo que un riesgo de adoptar esta opción radicaría en que una sorpresa en este sentido se interprete como una señal de mayor preocupación acerca de la velocidad de desaceleración de la economía y que ello provoque una baja adicional de la curva de tasas de interés, más allá de lo anticipado en el escenario base del último IPoM, que tal como se expresara continúa vigente. En lo concerniente a la opción de mantener la TPM, señala que se puede justificar en que se ha observado una desaceleración paulatina de la economía chilena y que recientemente se han efectuado dos rebajas de la tasa rectora, que están operando y continuarán afectando gradualmente aquellos componentes de la demanda que son más sensibles al costo de financiamiento. Asimismo, el crédito continúa fluyendo en forma normal hacia los hogares y empresas; a su vez, el peso chileno se ha depreciado en términos reales, situándose en torno a sus promedios históricos, lo que también ayudará a rebalancear las fuentes de crecimiento de la economía; y, que si bien es evidente que se ha reducido el impulso de la inversión, principalmente relacionada con minería, otros componentes de la demanda, tales como el consumo, pueden continuar sustentando su crecimiento. A lo expresado se suma que la situación financiera de los consumidores es sana; sus ingresos laborales han continuado creciendo en un rango similar, aunque algo inferior a trimestres previos; y la confianza promedio se mantiene en un nivel optimista. Por otra parte, la situación de capacidad de las empresas es estrecha y, en algunos sectores, se anticipa una recuperación de inventarios. En todo caso, manifiesta que mantener la TPM en esta oportunidad es coherente con la posibilidad de agregar impulso monetario a la economía en un futuro cercano, incluso si ella evoluciona de acuerdo a lo contemplado en el IPoM. En este sentido, una pausa permitirá acumular mayores antecedentes sobre la tendencia de los datos de actividad e inflación, el impacto de los recortes que ya se han realizado y, de esta manera, poder graduar de mejor forma los ajustes futuros de la política monetaria. En lo atinente a las consideraciones tácticas sobre esta opción, menciona que la mayoría de los analistas y operadores encuestados anticipan precisamente que se mantendrá la TPM, aunque esperan reducciones en los próximos meses, lo que es concordante con el escenario anticipado en el IPoM, de manera que para no generar confusión acerca de las implicancias de una segunda pausa para la orientación futura de la política monetaria, de adoptarse esta decisión, se sugiere agregar un sesgo explícito a la baja al Comunicado que se difundirá al término de esta Reunión.",,RPM-2014-01-16,5995,1,True,2014,3848,637,False,False,14,B_opciones,2013_14_bajas
2013-12-12,8096,RPM-2013-12-12:5908:1,Sebastián Claro Edwards,Consejero,acuerdo_comunicado,acuerdo_comunicado,"El Consejero señor Sebastián Claro expresa que este acuerdo se presenta en términos de una solución o vía para destrabar un problema mayor, no obstante que su efecto sobre el déficit presupuestario parecería ser bastante reducido.",,RPM-2013-12-12,5908,1,True,2013,230,36,False,False,14,A_consejo,2013_14_bajas
2014-10-16,8812,RPM-2014-10-16:6475:1,Rodrigo Vergara Montes,Presidente del Banco Central,decision_tpm,decision_tpm,"El Presidente señor Rodrigo Vergara agradece la opinión del Ministro de Hacienda señor Alberto Arenas y conforme al orden de esta Sesión, da paso al proceso de votación de las opciones planteadas por la Gerencia de División Estudios, ofreciendo, en primer término, la palabra al Consejero señor Pablo García.",,RPM-2014-10-16,6475,1,True,2014,308,49,False,False,14,A_consejo,2013_14_bajas
2014-08-14,8693,RPM-2014-08-14:6388:1,Enrique Marshall Rivera,Vicepresidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Vicepresidente señor Enrique Marshall inicia su intervención agradeciendo al staff el apoyo proporcionado para esta Reunión de Política Monetaria. Manifiesta que, en su opinión, la noticia más relevante del último mes es la reafirmación de la marcada debilidad de la demanda y la actividad interna. Plantea que las señales provenientes del exterior han sido nuevamente mixtas. En efecto, por el lado positivo, están las noticias provenientes de Estados Unidos de América, que mantiene una senda de gradual recuperación; por el lado negativo, en tanto, la pérdida de impulso que se advierte en varias economías europeas, el deterioro bastante generalizado del crecimiento en América Latina y los riesgos geopolíticos que, por el momento, han tenido efectos acotados, pero que siguen presentes. A diferencia de lo que ocurría un mes atrás, considera que a la hora del balance, las noticias del frente externo dejan esta vez una sensación más bien negativa. En lo concerniente al ámbito interno, consigna que las cifras de demanda y actividad han vuelto a sorprender a la baja, confirmando la presencia de un ciclo de desaceleración más prolongado y más intenso que el que se había previsto. Estrechamente relacionado con ello, señala que los indicadores de confianza, tanto de consumidores como de empresas, han continuado cayendo, y que en el caso de las empresas han entrado en un terreno con connotaciones claramente pesimistas. Hace notar que con estos antecedentes, las proyecciones de crecimiento para este y el próximo año se han ajustado en forma importante a la baja. Comenta que el mercado laboral ha seguido entregando señales que apuntan a una ampliación de holguras y que lo más probable es que ello se intensifique en los próximos meses, considerando la trayectoria observada por la actividad. Añade que los agregados de crédito denotan debilidad en sus tasas de crecimiento, lo que se advierte con particular intensidad en las colocaciones a las empresas. En materia de inflación, menciona que el registro del último mes no deparó sorpresas y resulta coherente con el diagnóstico de una inflación que ha subido transitoriamente debido a la devaluación del peso, pero que debe converger a la meta en los próximos trimestres, teniendo en cuenta principalmente que las presiones por el lado de la demanda se han debilitado en forma importante. Agrega que las proyecciones de mercado apuntan también a que la inflación se moderará significativamente en adelante. En este contexto, considera que las opciones que aparecen más razonables son bajar la TPM en 25 puntos base o en 50 puntos base. A su juicio, la opción de mantener la TPM, que se presenta en la minuta de la Gerencia de División Estudios como uno de los tres cursos de acción plausibles, cuenta con fundamentos bastante débiles, razón por la que la descarta sin mayor detención. En opinión del Vicepresidente señor Enrique Marshall, la economía requiere que la política monetaria provea estímulos adicionales. A este respecto, estima que la magnitud del recorte requerido, adicional al ya realizado, es difícil de precisar en estos momentos, pero supera en principio los 25 puntos base. Hace presente que, en lo fundamental, el mercado comparte esta visión. Añade que si bien la opción de un ajuste de 50 puntos base es también coherente con el diagnóstico esbozado, el balance de riesgos lo lleva a preferir que la política monetaria siga operando con gradualidad, lo que implica proceder en esta oportunidad con un recorte de solo 25 puntos base. Expresa que lo anterior se basa en varias razones. En primer lugar, la TPM se ubica ya en terreno expansivo, lo que obliga a ser más cuidadosos que en otras circunstancias. En segundo término, las tasas de mercado para distintos plazos están en niveles relativamente bajos y algunas de ellas, en mínimos históricos. Por último, un ajuste de 50 puntos base podría ser interpretado por el mercado como un cambio abrupto en nuestro diagnóstico, lo que no se condice convenientemente con los antecedentes que se han revisado. Manifiesta que la preparación en curso del próximo IPoM contempla ejercicios más completos de análisis y formulación de proyecciones, lo que permitirá precisar nuestro diagnóstico y entregar una adecuada orientación futura para la política monetaria. Por el momento, considera que corresponde adoptar una decisión que sea coherente con los mensajes que se han transmitido en meses anteriores. Deja constancia de que le han parecido muy pertinentes las apreciaciones del Gerente de División de Política Financiera, motivo por el cual las suscribe plenamente. Manifiesta no tener recuerdo de que se hayan emitido juicios sobre estabilidad financiera en las Reuniones de Política Monetaria, por lo que le parece una innovación interesante. En razón de lo expuesto, el Vicepresidente señor Enrique Marshall manifiesta que su voto es por recortar la TPM en 25 puntos base, para dejarla en 3,5%, y por conservar en lo grueso el tenor del Comunicado anterior.",,RPM-2014-08-14,6388,1,True,2014,4997,804,False,False,14,A_consejo,2013_14_bajas
2014-04-17,8423,RPM-2014-04-17:6167:1,Luis Óscar Herrera Barriga,Gerente de División Estudios,acuerdo_comunicado,acuerdo_comunicado,"El Gerente de División Estudios señor Luis Óscar Herrera manifiesta que por las razones antedichas, recomienda mantener la TPM en 4,0% anual y mantener el sesgo a la baja en el Comunicado de esta Reunión.",,RPM-2014-04-17,6167,1,True,2014,204,35,False,False,14,B_opciones,2013_14_bajas
2015-05-14,9164,RPM-2015-05-14:6768:2,Alberto Naudon Dell'Oro,Gerente de División Estudios,mercado_laboral,mercado_laboral,"Sobre el particular, el señor Alberto Naudon informa que la proyección para el sector construcción se estaría corrigiendo al alza, debido a que el crecimiento observado es genuino y no de carácter contable.",,RPM-2015-05-14,6768,2,True,2015,206,33,False,False,14,B_opciones,2015_quiebre
2015-07-14,9325,RPM-2015-07-14:6895:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,debate,debate,"El señor Alberto Naudon hace notar que conforme a esta información, la inversión privada no minera viene creciendo a tasas muy bajas e incluso negativas desde el año 2012, razón por la que se está profundizando el análisis para determinar si hay elementos estructurales presentes en la evolución de la inversión total. Por otra parte, si bien los datos disponibles para el presente año aún no permiten hacer la distinción entre inversión minera y no minera, estos consideran que la primera será más baja que lo previsto, lo que sugiere que la inversión total será aún más baja que lo anticipado, desde el momento que la inversión privada no minera estaría afectada por factores estructurales en los últimos años. Por último, informa que con miras al próximo IPoM se comenzará a proyectar la inversión minera y no minera por separado, con el fin de tener un diagnóstico más acabado respecto de la evolución de estas variables.",,RPM-2015-07-14,6895,1,True,2015,925,156,False,False,14,B_opciones,2015_quiebre
2015-11-12,9630,RPM-2015-11-12:7146:1,Rodrigo Vergara Montes,Presidente del Banco Central,opciones_tpm,opciones_tpm,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de mayo de 2016 se efectuará el día martes 17 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",,RPM-2015-11-12,7146,1,True,2015,348,59,False,False,14,A_consejo,2015_quiebre
2015-10-15,9572,RPM-2015-10-15:7097:3,Rodrigo Vergara Montes,Presidente del Banco Central,opciones_tpm,opciones_tpm,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de abril de 2016 se efectuará el día martes 12 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad.",,RPM-2015-10-15,7097,3,True,2015,349,59,False,False,14,A_consejo,2015_quiebre
2015-05-14,9218,RPM-2015-05-14:6809:1,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,apertura_cierre,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:30 horas.,,RPM-2015-05-14,6809,1,True,2015,83,15,False,False,14,A_consejo,2015_quiebre
2015-07-14,9316,RPM-2015-07-14:6887:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,actividad_interna,actividad_interna,"El Gerente de División Estudios señor Alberto Naudon señala que la corrección del crecimiento para este año se originó básicamente en el ajuste del segundo trimestre, y que la corrección del segundo trimestre a 1,4% se efectuó en el mes de julio, desde el 2,4% contemplado en el IPoM y el 2,1% estimado en junio. Agrega que el crecimiento del PIB Resto evolucionó de manera similar, partiendo con una estimación de 2,5% en el IPoM, de 2,3% en el mes de junio y llegando a 1,7% en julio. Con todo, deja constancia que la fuerte revisión a la baja respondió a los datos de esta coyuntura, y que las perspectivas para los trimestres siguientes no difieren mayormente de las del mes de junio, como tampoco de las consignadas en el último IPoM.",,RPM-2015-07-14,6887,1,True,2015,739,132,False,False,14,B_opciones,2015_quiebre
2015-09-15,9498,RPM-2015-09-15:7039:1,Pablo García Silva,Consejero,decision_tpm,decision_tpm,"El Consejero señor Pablo García inicia su intervención agradeciendo los antecedentes proporcionados por la Gerencia de División Estudios para esta Reunión, así como también las opiniones expresadas en el día de hoy, que han motivado una valiosa discusión en la sesión de la mañana de la presente Reunión. Indica que, en su opinión, el escenario del reciente IPoM sigue siendo válido, lo que implica, como se ha señalado públicamente, el inicio de un proceso gradual de normalización del significativo estímulo monetario vigente en un plazo relativamente pronto. Como es habitual en el esquema de política monetaria que sigue el Banco Central, plantea que el elemento clave para que la inflación converja al centro del rango meta hacia fines del horizonte de dos años que el Consejo ha establecido, es que la TPM tenga una trayectoria congruente con dicha proyección de inflación. Así, no debiese extrañar entonces el mensaje del IPoM en cuanto a que en una perspectiva a esos horizontes debiese esperar, como supuesto de trabajo, una normalización de la TPM hacia una instancia más neutral. Señala que desde la divulgación del IPoM a la fecha se han observado dos noticias relevantes, que han sido ya mencionadas por la Gerencia de División Estudios. En primer lugar, por el lado de la inflación, aquella que la lleva a ubicarse por sobre lo previsto en el corto plazo, pero sin modificar, en su opinión, nuestra visión de qué es lo que determina el proceso inflacionario hacia el mediano plazo implícito en las proyecciones de dicho Informe. Expresa que esto es consecuencia natural de que las proyecciones internas de inflación subyacente han sido particularmente acertadas, y que la sorpresa del mes de agosto se concentró prácticamente de forma exclusiva en aquellos componentes más volátiles, como las frutas y las verduras. En segundo lugar, consigna que los distintos indicadores de expectativas privadas relativos a la conducción de la política monetaria de aquí en adelante se han ajustado. En efecto, las encuestas de analistas y operadores se alinearon de manera bastante cercana con el mensaje del IPoM, pero los precios de activos tuvieron una reacción más acentuada. Manifiesta que este conjunto de antecedentes lo motiva a preferir la opción de mantener la TPM en 3%, puesto que un incremento llevaría a una lectura, en su opinión equivocada, de que el escenario del IPoM ya no es válido y que se requiere un ajuste monetario bastante más intenso que lo señalado por el Banco públicamente alrededor de ese Informe. Plantea que esta validación de expectativas implícitas en los precios de activos implicaría alrededor de 50 puntos base de mayor TPM que la implícita en toda la trayectoria del horizonte de proyección consignada en el IPoM, lo que tendría un efecto de similar magnitud en las proyecciones de crecimiento del 2016, con un efecto algo más acotado en inflación. Agrega que si bien se puede plantear escenarios de riesgo donde eso sea un ajuste monetario adecuado, es una desviación significativa del escenario base que no estima esté materializándose. En razón de lo expresado precedentemente, el Consejero señor Pablo García manifiesta que su voto es por mantener la TPM en 3%, con la inclusión de un sesgo que señalice que es altamente probable un alza de tasa en el corto plazo. Acota que ello, de todos modos, es algo que, en su opinión, es compatible con el escenario del IPoM, tal como fue presentado al público.",,RPM-2015-09-15,7039,1,True,2015,3445,568,False,False,14,A_consejo,2015_quiebre
2015-07-14,9334,RPM-2015-07-14:6902:2,Pablo García Silva,Consejero,mercados_financieros,mercados_financieros,"En opinión del Consejero señor Pablo García, parece complejo afirmar que se está frente a un proceso inflacionario con riesgo al alza, en el que un eventual aumento del TCN a valores en torno a $ 680 podría llevar a una inflación cercana a 5% en el corto plazo, y, por otro lado, señalar que el que el TCR no se haya depreciado significativamente explica la desaceleración del sector industrial. Lo expresado, porque la idea de que el TCR sería el adecuado para este ciclo ciertamente no se ajusta a la coyuntura actual. Por otra parte, el déficit de cuenta corriente actual sugiere que el TCR estaría suficientemente depreciado. A su juicio, con miras a la preparación del próximo IPoM, es preciso profundizar el análisis para determinar si el TCR es el adecuado para las actuales condiciones cíclicas de la economía.",,RPM-2015-07-14,6902,2,True,2015,818,141,False,False,14,A_consejo,2015_quiebre
2015-09-15,9507,RPM-2015-09-15:7046:1,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,apertura_cierre,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:10 horas.,,RPM-2015-09-15,7046,1,True,2015,83,15,False,False,14,A_consejo,2015_quiebre
2015-09-15,9491,RPM-2015-09-15:7035:2,Rodrigo Vergara Montes,Presidente del Banco Central,opciones_tpm,opciones_tpm,"Al no formularse otros comentarios y siendo las 13:55 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión e informa que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria.",,RPM-2015-09-15,7035,2,True,2015,234,38,False,False,14,A_consejo,2015_quiebre
2015-07-14,9332,RPM-2015-07-14:6901:1,Enrique Marshall Rivera,Vicepresidente del Banco Central,mercados_financieros,mercados_financieros,"El Vicepresidente señor Enrique Marshall manifiesta su concordancia con la visión que se ha expuesto, que confirma una situación de la economía más compleja, con menor dinamismo de la actividad y una inflación elevada y con riesgo al alza por la vía cambiaria. En este panorama, subraya que el comportamiento reciente de los salarios, más allá de la evolución del tipo de cambio, reafirma nuestro diagnóstico en cuanto a que se estamos frente a un proceso de holguras crecientes, siendo las del mercado del trabajo particularmente importantes. En este sentido, si los salarios comienzan a ceder desde niveles altos, ello da cuenta de que la convergencia está teniendo lugar, más allá de que el tipo de cambio nos sorprenda en un mes.",,RPM-2015-07-14,6901,1,True,2015,733,122,False,False,14,A_consejo,2015_quiebre
2015-07-14,9310,RPM-2015-07-14:6882:1,Enrique Marshall Rivera,Vicepresidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Vicepresidente señor Enrique Marshall hace referencia al reciente discurso de Janet Yellen en que reafirmó la idea de una primera alza de tasas en el curso del presente año. Su impresión es que detrás de dicho planteamiento está la visión de que un pronto inicio del proceso de normalización sería más positivo, para luego ir llevándolo de manera gradual conforme se identifiquen sus efectos sobre los mercados financieros y la economía mundial. En segundo término, manifiesta que su visión respecto de la situación de Grecia es algo más optimista, debido a que los últimos acontecimientos reflejan una cierta fortaleza y manejo de la situación por parte de las autoridades. A su juicio, la negociación con un grupo de izquierda, como Syriza, que ya tiene cierto capital político luego de vencer en las últimas elecciones, daría mayor permanencia al acuerdo, sin perjuicio de los costos involucrados para ambas partes. Asimismo, destaca las privatizaciones como única vía real para solucionar las situaciones de sobreendeudamiento de esa economía; y si bien anticipa que estas generarán un grado descontento interno, porque representa una situación nueva para ellos, se advierte que los griegos están más receptivos a los cambios.",,RPM-2015-07-14,6882,1,True,2015,1233,195,False,False,14,A_consejo,2015_quiebre
2015-07-14,9295,RPM-2015-07-14:6868:1,Rodrigo Vergara Montes,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Presidente señor Rodrigo Vergara expresa que el acuerdo le parece poco sostenible, porque requiere ser aprobado por el parlamento griego, que está dividido, y de una rápida recuperación de la economía, lo que en todo caso no sería tan complejo de alcanzar, toda vez que comenzaba a repuntar antes del triunfo de Alexis Tsipras en el mes de enero último. En su opinión, este acuerdo es complejo, porque no tendría vida propia y sería poco sustentable en el tiempo, a lo que se agrega que no incluye la reestructuración de la deuda, aunque reconoce que el plazo para pagarla se ha ido extendiendo.",,RPM-2015-07-14,6868,1,True,2015,598,104,False,False,14,A_consejo,2015_quiebre
