intervencion_id,meeting_id,fold,etiqueta_v3,pred_mrbert,logit_hawkish,logit_dovish,logit_neutral
RPM-2007-05-10:1227:1,RPM-2007-05-10,4,neutral,neutral,-1.3369141,-2.1699219,6.4570312
RPM-2007-05-10:1227:2,RPM-2007-05-10,4,neutral,neutral,-6.2773438,-3.8515625,11.1796875
RPM-2007-05-10:1233:2,RPM-2007-05-10,4,neutral,neutral,-4.46875,-3.1054688,10.734375
RPM-2007-05-10:1241:1,RPM-2007-05-10,4,neutral,neutral,-3.2480469,-1.4160156,8.1171875
RPM-2007-05-10:1246:1,RPM-2007-05-10,4,neutral,neutral,-4.7734375,-5.3554688,10.578125
RPM-2007-05-10:1251:2,RPM-2007-05-10,4,neutral,neutral,-3.9335938,-1.1728516,9.6953125
RPM-2007-05-10:1251:3,RPM-2007-05-10,4,neutral,neutral,-4.515625,-2.5214844,9.6484375
RPM-2007-05-10:1251:5,RPM-2007-05-10,4,neutral,neutral,-3.2011719,-2.1953125,8.65625
RPM-2007-05-10:1254:1,RPM-2007-05-10,4,hawkish,neutral,-0.39331055,-0.109558105,1.9365234
RPM-2007-05-10:1260:1,RPM-2007-05-10,4,neutral,hawkish,1.2285156,-0.1159668,0.16381836
RPM-2007-05-10:1261:1,RPM-2007-05-10,4,hawkish,hawkish,1.5341797,0.060058594,-0.14489746
RPM-2007-05-10:1261:2,RPM-2007-05-10,4,neutral,hawkish,2.5,-0.20629883,0.9042969
RPM-2008-02-07:1644:1,RPM-2008-02-07,4,neutral,neutral,-4.9257812,-2.6621094,11.5625
RPM-2008-02-07:1648:1,RPM-2008-02-07,4,neutral,neutral,-6.5351562,-4.4023438,11.7265625
RPM-2008-02-07:1648:2,RPM-2008-02-07,4,neutral,neutral,-3.1972656,-4.0585938,10.265625
RPM-2008-02-07:1649:2,RPM-2008-02-07,4,neutral,neutral,-4.9570312,-2.9882812,11.0859375
RPM-2008-02-07:1652:4,RPM-2008-02-07,4,neutral,neutral,-4.1601562,-2.5917969,9.8046875
RPM-2008-02-07:1672:1,RPM-2008-02-07,4,neutral,hawkish,1.1064453,-0.016845703,1.0830078
RPM-2008-02-07:1674:1,RPM-2008-02-07,4,neutral,neutral,-4.6640625,-2.1425781,10.796875
RPM-2008-02-07:1684:1,RPM-2008-02-07,4,hawkish,dovish,0.88378906,1.5849609,-1.2011719
RPM-2008-03-13:1694:1,RPM-2008-03-13,4,neutral,neutral,-3.3378906,-2.3085938,6.703125
RPM-2008-03-13:1703:1,RPM-2008-03-13,4,neutral,neutral,-2.3300781,-1.5273438,5.5898438
RPM-2008-03-13:1709:1,RPM-2008-03-13,4,neutral,neutral,-5.1523438,-3.4863281,11.9296875
RPM-2008-03-13:1711:1,RPM-2008-03-13,4,neutral,neutral,-3.1445312,-3.4726562,7.8125
RPM-2008-03-13:1716:1,RPM-2008-03-13,4,neutral,neutral,-4.078125,-2.4375,8.4921875
RPM-2008-03-13:1718:12,RPM-2008-03-13,4,neutral,neutral,-2.7324219,-4.4257812,10.625
RPM-2008-03-13:1719:1,RPM-2008-03-13,4,neutral,neutral,-3.84375,-3.03125,11.4375
RPM-2008-03-13:1721:1,RPM-2008-03-13,4,neutral,neutral,0.0020713806,0.6904297,0.99316406
RPM-2008-03-13:1724:1,RPM-2008-03-13,4,neutral,neutral,-3.5585938,-2.1464844,10.5625
RPM-2008-03-13:1731:1,RPM-2008-03-13,4,hawkish,dovish,0.74121094,1.2382812,-0.2088623
RPM-2008-03-13:1731:2,RPM-2008-03-13,4,hawkish,hawkish,1.0625,0.2783203,0.59277344
RPM-2008-03-13:1737:2,RPM-2008-03-13,4,hawkish,neutral,-1.4375,0.26489258,2.6542969
RPM-2008-03-13:1739:1,RPM-2008-03-13,4,neutral,neutral,-1.0576172,-0.58203125,3.9140625
RPM-2008-08-14:1980:1,RPM-2008-08-14,4,neutral,neutral,-4.140625,-2.515625,8.5859375
RPM-2008-08-14:1994:1,RPM-2008-08-14,4,neutral,neutral,-3.0566406,-2.6738281,7.1523438
RPM-2008-08-14:1994:4,RPM-2008-08-14,4,neutral,neutral,-1.0410156,-2.5625,6.1210938
RPM-2008-08-14:2011:1,RPM-2008-08-14,4,neutral,neutral,-4.9140625,-3.1230469,9.6875
RPM-2008-08-14:2016:2,RPM-2008-08-14,4,neutral,neutral,-4.0664062,-3.1347656,11.609375
RPM-2008-08-14:2017:1,RPM-2008-08-14,4,neutral,neutral,-3.2304688,-5.0585938,12.1796875
RPM-2008-08-14:2026:1,RPM-2008-08-14,4,neutral,neutral,-3.9921875,-2.7734375,10.6171875
RPM-2008-08-14:2027:1,RPM-2008-08-14,4,neutral,neutral,-4.1015625,-2.0136719,8.03125
RPM-2008-08-14:2041:1,RPM-2008-08-14,4,hawkish,hawkish,2.7382812,2.2382812,-4.0859375
RPM-2008-08-14:2042:1,RPM-2008-08-14,4,hawkish,hawkish,2.8183594,0.6875,-2.2773438
RPM-2008-08-14:2044:1,RPM-2008-08-14,4,hawkish,hawkish,3.2324219,0.88916016,-3.5449219
RPM-2008-08-14:2045:1,RPM-2008-08-14,4,hawkish,hawkish,4.5976562,0.921875,-3.3085938
RPM-2009-05-07:2505:1,RPM-2009-05-07,4,neutral,neutral,-4.5195312,-2.484375,8.734375
RPM-2009-05-07:2517:1,RPM-2009-05-07,4,neutral,neutral,-3.3300781,-2.8417969,7.4609375
RPM-2009-05-07:2519:1,RPM-2009-05-07,4,neutral,neutral,-5.0039062,-4.7929688,9.9453125
RPM-2009-05-07:2525:1,RPM-2009-05-07,4,neutral,neutral,-3.4980469,-2.3222656,6.359375
RPM-2009-05-07:2528:2,RPM-2009-05-07,4,neutral,neutral,-2.9453125,-2.8417969,10.890625
RPM-2009-05-07:2529:2,RPM-2009-05-07,4,neutral,neutral,-2.3671875,-1.3681641,7.6757812
RPM-2009-05-07:2530:1,RPM-2009-05-07,4,neutral,neutral,-2.765625,-2.6132812,9.40625
RPM-2009-05-07:2532:1,RPM-2009-05-07,4,neutral,neutral,-5.6796875,-3.1445312,12.6484375
RPM-2009-05-07:2532:2,RPM-2009-05-07,4,neutral,neutral,-5.8125,-2.5351562,10.5859375
RPM-2009-05-07:2532:5,RPM-2009-05-07,4,neutral,neutral,-3.421875,-3.1582031,9.15625
RPM-2009-05-07:2534:1,RPM-2009-05-07,4,neutral,neutral,-4.90625,-3.6035156,10.59375
RPM-2009-05-07:2535:2,RPM-2009-05-07,4,neutral,neutral,-2.6640625,-1.6953125,7.625
RPM-2009-05-07:2537:8,RPM-2009-05-07,4,neutral,neutral,-3.7988281,-2.4746094,7.9414062
RPM-2009-05-07:2538:1,RPM-2009-05-07,4,neutral,neutral,-5.3828125,-2.7910156,7.09375
RPM-2009-05-07:2541:2,RPM-2009-05-07,4,neutral,neutral,-4.7421875,-1.7841797,10.46875
RPM-2009-05-07:2550:1,RPM-2009-05-07,4,dovish,dovish,2.34375,2.5878906,-1.7480469
RPM-2012-01-12:4520:1,RPM-2012-01-12,4,neutral,neutral,-3.0019531,-3.1914062,9.5
RPM-2012-01-12:4525:1,RPM-2012-01-12,4,neutral,neutral,-1.7167969,0.26782227,3.9804688
RPM-2012-01-12:4528:1,RPM-2012-01-12,4,neutral,neutral,-4.5,-5.0390625,9.734375
RPM-2012-01-12:4531:2,RPM-2012-01-12,4,neutral,neutral,-3.3769531,-3.1738281,8.8671875
RPM-2012-01-12:4537:2,RPM-2012-01-12,4,neutral,neutral,-3.3632812,-2.6347656,8.9140625
RPM-2012-01-12:4555:3,RPM-2012-01-12,4,neutral,neutral,-1.4140625,-1.1542969,7.5273438
RPM-2012-01-12:4559:1,RPM-2012-01-12,4,neutral,neutral,-3.3496094,-2.4511719,7.9101562
RPM-2012-02-14:4577:1,RPM-2012-02-14,4,neutral,neutral,-4.3867188,-0.031707764,8.1875
RPM-2012-02-14:4584:1,RPM-2012-02-14,4,neutral,neutral,-3.6113281,-2.1015625,7.5742188
RPM-2012-02-14:4586:1,RPM-2012-02-14,4,neutral,neutral,-3.9042969,-3.2832031,9.203125
RPM-2012-02-14:4611:1,RPM-2012-02-14,4,neutral,neutral,-3.5859375,-2.6992188,7.2304688
RPM-2012-02-14:4615:1,RPM-2012-02-14,4,neutral,neutral,-4.5039062,-3.8242188,11.640625
RPM-2012-02-14:4620:1,RPM-2012-02-14,4,neutral,neutral,-3.9375,-2.0371094,11.375
RPM-2012-02-14:4628:1,RPM-2012-02-14,4,neutral,neutral,-1.9746094,-3.3105469,7.5039062
RPM-2012-02-14:4633:1,RPM-2012-02-14,4,neutral,neutral,-4.3632812,-1.9208984,7.8476562
RPM-2012-02-14:4640:1,RPM-2012-02-14,4,neutral,neutral,-6.9414062,-2.0585938,10.6953125
RPM-2012-02-14:4648:1,RPM-2012-02-14,4,neutral,neutral,-1.921875,0.6225586,2.5117188
RPM-2012-06-14:4862:1,RPM-2012-06-14,4,neutral,neutral,-0.96728516,-0.23132324,4.8554688
RPM-2012-06-14:4863:1,RPM-2012-06-14,4,neutral,neutral,-4.7460938,-2.1503906,10.1796875
RPM-2012-06-14:4885:3,RPM-2012-06-14,4,neutral,neutral,-5.4804688,-1.1845703,10.1875
RPM-2012-06-14:4890:1,RPM-2012-06-14,4,neutral,neutral,-5.0078125,-1.1591797,10.2890625
RPM-2012-06-14:4897:1,RPM-2012-06-14,4,neutral,neutral,-2.4296875,-0.38964844,2.8847656
RPM-2012-08-16:4976:1,RPM-2012-08-16,4,neutral,neutral,-5.3398438,-0.5839844,8.21875
RPM-2012-08-16:4989:1,RPM-2012-08-16,4,neutral,neutral,-4.4101562,-2.0820312,7.296875
RPM-2012-08-16:5008:1,RPM-2012-08-16,4,neutral,neutral,-5.3359375,-1.5390625,9.0234375
RPM-2012-08-16:5012:1,RPM-2012-08-16,4,neutral,neutral,-5.3398438,-2.4296875,10.5625
RPM-2012-08-16:5030:1,RPM-2012-08-16,4,neutral,neutral,-5.2617188,-1.1337891,10.4921875
RPM-2012-08-16:5039:2,RPM-2012-08-16,4,neutral,neutral,-3.0039062,-0.21484375,6.5820312
RPM-2013-03-14:5412:2,RPM-2013-03-14,4,neutral,neutral,-3.6503906,-2.8417969,7.6679688
RPM-2013-03-14:5421:1,RPM-2013-03-14,4,neutral,neutral,-4.5234375,-0.82421875,9.2109375
RPM-2013-03-14:5430:1,RPM-2013-03-14,4,neutral,neutral,-0.42822266,-0.12902832,3.3496094
RPM-2013-03-14:5443:1,RPM-2013-03-14,4,neutral,neutral,-2.359375,-1.4423828,4.4609375
RPM-2013-06-13:5578:2,RPM-2013-06-13,4,neutral,neutral,-4.8515625,-2.78125,11.9921875
RPM-2013-06-13:5599:1,RPM-2013-06-13,4,neutral,neutral,-3.6367188,-1.4765625,8.59375
RPM-2013-06-13:5612:1,RPM-2013-06-13,4,neutral,neutral,-6.0039062,-2.9960938,8.6875
RPM-2013-06-13:5620:1,RPM-2013-06-13,4,neutral,neutral,-4.5859375,-0.9160156,9.015625
RPM-2013-06-13:5626:1,RPM-2013-06-13,4,neutral,neutral,-2.3574219,0.3251953,3.0878906
RPM-2013-06-13:5630:1,RPM-2013-06-13,4,dovish,dovish,-0.7915039,2.359375,-0.18115234
RPM-2013-06-13:5631:1,RPM-2013-06-13,4,neutral,neutral,-5.28125,-2.6074219,12.484375
RPM-2013-06-13:5632:1,RPM-2013-06-13,4,dovish,dovish,-0.39526367,2.1914062,-0.46948242
RPM-2013-06-13:5635:1,RPM-2013-06-13,4,neutral,neutral,-1.9228516,-0.7060547,8.4375
RPM-2015-04-16:6696:1,RPM-2015-04-16,4,neutral,neutral,-6.5898438,-2.6445312,12.4375
RPM-2015-04-16:6698:1,RPM-2015-04-16,4,neutral,neutral,-4.7148438,-0.62402344,7.4765625
RPM-2015-04-16:6699:1,RPM-2015-04-16,4,neutral,neutral,-3.3691406,-0.89453125,6.4570312
RPM-2015-04-16:6706:1,RPM-2015-04-16,4,neutral,neutral,-8.859375,-5.5078125,13.546875
RPM-2015-04-16:6737:1,RPM-2015-04-16,4,neutral,neutral,-3.7011719,-1.8808594,9.4921875
RPM-2015-04-16:6741:3,RPM-2015-04-16,4,neutral,neutral,-4.7109375,-2.4355469,10.7265625
RPM-2015-04-16:6744:2,RPM-2015-04-16,4,dovish,neutral,-1.1962891,0.15734863,2.6015625
RPM-2015-06-11:6810:1,RPM-2015-06-11,4,neutral,neutral,-3.8710938,-1.5654297,7.3125
RPM-2015-06-11:6824:1,RPM-2015-06-11,4,neutral,neutral,-3.4257812,-1.3466797,8.5546875
RPM-2015-06-11:6839:2,RPM-2015-06-11,4,neutral,neutral,-3.2695312,-1.0146484,8.515625
RPM-2015-06-11:6854:1,RPM-2015-06-11,4,neutral,neutral,-1.3779297,1.2773438,1.3349609
RPM-2015-06-11:6856:1,RPM-2015-06-11,4,neutral,neutral,-0.3955078,-0.55615234,3.1953125
RPM-2015-06-11:6857:2,RPM-2015-06-11,4,neutral,neutral,-1.6708984,1.3349609,2.4023438
RPM-2015-10-15:7058:5,RPM-2015-10-15,4,neutral,neutral,-4.5507812,-2.4160156,9.1015625
RPM-2015-10-15:7063:2,RPM-2015-10-15,4,neutral,neutral,-4.21875,-5.1835938,10.5703125
RPM-2015-10-15:7068:1,RPM-2015-10-15,4,neutral,neutral,-0.97558594,-0.4868164,3.8007812
RPM-2015-10-15:7075:1,RPM-2015-10-15,4,neutral,neutral,-4.6679688,-4.9257812,9.6015625
RPM-2015-10-15:7080:1,RPM-2015-10-15,4,neutral,neutral,-0.58691406,-2.3417969,5.7734375
RPM-2015-10-15:7093:1,RPM-2015-10-15,4,neutral,neutral,-4.6679688,-1.8603516,9.8828125
RPM-2015-10-15:7097:1,RPM-2015-10-15,4,neutral,neutral,-0.77978516,-0.62353516,4.3359375
RPM-2015-10-15:7097:2,RPM-2015-10-15,4,neutral,neutral,-4.2382812,-1.7773438,10.2890625
RPM-2015-10-15:7097:3,RPM-2015-10-15,4,neutral,neutral,-3.9433594,-0.8334961,8.796875
RPM-2015-10-15:7103:1,RPM-2015-10-15,4,neutral,neutral,-4.40625,-1.0039062,8.78125
RPM-2015-10-15:7107:1,RPM-2015-10-15,4,neutral,neutral,-5.3242188,-2.4023438,11.5390625
RPM-2015-10-15:7110:1,RPM-2015-10-15,4,hawkish,hawkish,2.7128906,0.6567383,-0.42260742
RPM-2015-12-17:7162:1,RPM-2015-12-17,4,neutral,neutral,-2.1054688,-1.8027344,6.9023438
RPM-2015-12-17:7163:1,RPM-2015-12-17,4,neutral,neutral,-2.0527344,-0.25976562,4.375
RPM-2015-12-17:7169:1,RPM-2015-12-17,4,neutral,neutral,-3.8300781,-2.1152344,6.828125
RPM-2015-12-17:7175:1,RPM-2015-12-17,4,neutral,neutral,-3.4863281,-1.0292969,8.5859375
RPM-2015-12-17:7191:1,RPM-2015-12-17,4,neutral,neutral,-6.4609375,-2.3007812,10.7734375
RPM-2015-12-17:7192:1,RPM-2015-12-17,4,neutral,neutral,-4.6953125,-3.28125,10.234375
RPM-2015-12-17:7194:2,RPM-2015-12-17,4,neutral,neutral,-5.4375,-1.328125,7.8398438
RPM-2015-12-17:7207:1,RPM-2015-12-17,4,hawkish,neutral,-1.0703125,-0.11682129,4.015625
RPM-2015-12-17:7210:1,RPM-2015-12-17,4,hawkish,dovish,0.9946289,1.4785156,-0.83740234
RPM-2015-12-17:7211:1,RPM-2015-12-17,4,neutral,neutral,-5.4921875,-1.9091797,10.1640625
RPM-2015-12-17:7211:2,RPM-2015-12-17,4,dovish,neutral,-0.31567383,0.4675293,1.0742188
RPM-2015-12-17:7212:1,RPM-2015-12-17,4,hawkish,dovish,1.2109375,1.8623047,-2.1308594
RPM-2006-02-09:581:2,RPM-2006-02-09,5,neutral,neutral,-1.7724609,-3.8046875,8.828125
RPM-2006-02-09:582:1,RPM-2006-02-09,5,neutral,neutral,-3.2480469,-3.0683594,7.5273438
RPM-2006-02-09:583:1,RPM-2006-02-09,5,neutral,neutral,-3.8789062,-4.0507812,9.6328125
RPM-2006-02-09:587:10,RPM-2006-02-09,5,neutral,neutral,-3.8867188,-1.4326172,8.890625
RPM-2006-02-09:587:9,RPM-2006-02-09,5,neutral,neutral,-2.3515625,-2.8652344,9.2109375
RPM-2006-02-09:595:1,RPM-2006-02-09,5,neutral,neutral,-3.3886719,-2.9042969,6.2734375
RPM-2006-07-13:745:4,RPM-2006-07-13,5,neutral,neutral,-2.0703125,-1.3291016,8.0390625
RPM-2006-07-13:745:6,RPM-2006-07-13,5,neutral,neutral,-3.0390625,-0.5415039,7.8554688
RPM-2006-07-13:752:1,RPM-2006-07-13,5,neutral,neutral,-5.4375,-3.6074219,10.59375
RPM-2006-07-13:758:1,RPM-2006-07-13,5,neutral,neutral,-0.18896484,-3.8242188,9.109375
RPM-2006-07-13:761:1,RPM-2006-07-13,5,neutral,neutral,-3.2597656,-1.8896484,8.9296875
RPM-2006-07-13:762:2,RPM-2006-07-13,5,neutral,neutral,-0.953125,-2.3359375,8.2109375
RPM-2006-07-13:769:2,RPM-2006-07-13,5,neutral,neutral,-1.1035156,-0.99853516,6.8632812
RPM-2006-07-13:770:1,RPM-2006-07-13,5,neutral,neutral,-4.4726562,-3.1015625,11.4296875
RPM-2006-07-13:770:3,RPM-2006-07-13,5,neutral,neutral,-4.3476562,-2.0390625,7.5859375
RPM-2006-07-13:772:1,RPM-2006-07-13,5,hawkish,hawkish,4.3984375,-1.1611328,0.9526367
RPM-2006-07-13:774:1,RPM-2006-07-13,5,hawkish,hawkish,5.4648438,0.44482422,-0.45214844
RPM-2006-07-13:775:1,RPM-2006-07-13,5,hawkish,neutral,1.4667969,-0.13244629,3.6855469
RPM-2006-07-13:779:1,RPM-2006-07-13,5,hawkish,hawkish,6.71875,-0.09436035,0.1899414
RPM-2006-07-13:780:3,RPM-2006-07-13,5,hawkish,hawkish,7.5664062,-1.7041016,-0.22998047
RPM-2006-07-13:780:4,RPM-2006-07-13,5,hawkish,hawkish,6.6835938,-0.85498047,-0.17016602
RPM-2007-02-08:1066:1,RPM-2007-02-08,5,neutral,neutral,-1.7119141,-2.6855469,8.359375
RPM-2007-02-08:1074:1,RPM-2007-02-08,5,neutral,neutral,-2.4140625,-3.4960938,7.3984375
RPM-2007-02-08:1083:1,RPM-2007-02-08,5,neutral,neutral,0.23876953,-1.9394531,5.8789062
RPM-2007-02-08:1087:1,RPM-2007-02-08,5,neutral,neutral,-1.3808594,-0.15917969,7.03125
RPM-2007-02-08:1090:4,RPM-2007-02-08,5,neutral,dovish,-0.33374023,3.8730469,0.31347656
RPM-2007-02-08:1102:1,RPM-2007-02-08,5,neutral,neutral,1.7519531,-0.68115234,5.140625
RPM-2007-02-08:1103:1,RPM-2007-02-08,5,neutral,neutral,-3.0703125,-2.4375,5.484375
RPM-2007-03-15:1105:1,RPM-2007-03-15,5,neutral,neutral,-2.6035156,-1.6083984,8.265625
RPM-2007-03-15:1117:1,RPM-2007-03-15,5,neutral,neutral,-1.2724609,-3.1328125,7.0195312
RPM-2007-03-15:1123:1,RPM-2007-03-15,5,neutral,neutral,-0.6357422,0.2548828,7.1835938
RPM-2007-03-15:1133:1,RPM-2007-03-15,5,neutral,neutral,-4.6796875,-0.61328125,10.6328125
RPM-2007-03-15:1134:1,RPM-2007-03-15,5,neutral,neutral,-3.4082031,-1.8154297,8.875
RPM-2007-03-15:1149:1,RPM-2007-03-15,5,dovish,neutral,2.4472656,-0.09503174,3.03125
RPM-2007-03-15:1156:1,RPM-2007-03-15,5,neutral,neutral,-3.1113281,-2.5527344,7.6132812
RPM-2007-03-15:1161:1,RPM-2007-03-15,5,dovish,dovish,-0.39575195,3.2617188,1.8730469
RPM-2007-03-15:1165:1,RPM-2007-03-15,5,hawkish,dovish,1.28125,3.0605469,0.5488281
RPM-2007-03-15:1167:1,RPM-2007-03-15,5,hawkish,neutral,1.0253906,0.39770508,6.3007812
RPM-2007-12-13:1577:1,RPM-2007-12-13,5,neutral,neutral,-4.3710938,-3.4824219,11.6015625
RPM-2007-12-13:1582:2,RPM-2007-12-13,5,neutral,neutral,-5.1953125,-3.8398438,11.140625
RPM-2007-12-13:1587:2,RPM-2007-12-13,5,neutral,neutral,-0.18969727,-0.90478516,5.6054688
RPM-2007-12-13:1590:1,RPM-2007-12-13,5,neutral,neutral,-2.328125,-3.3007812,9.5078125
RPM-2007-12-13:1594:2,RPM-2007-12-13,5,neutral,neutral,-3.9980469,-0.68359375,10.234375
RPM-2007-12-13:1596:1,RPM-2007-12-13,5,neutral,neutral,-3.703125,-1.8574219,10.703125
RPM-2007-12-13:1596:2,RPM-2007-12-13,5,neutral,neutral,-2.3613281,-0.80810547,7.9492188
RPM-2007-12-13:1602:1,RPM-2007-12-13,5,neutral,neutral,1.7226562,0.23291016,3.8261719
RPM-2007-12-13:1607:2,RPM-2007-12-13,5,neutral,hawkish,4.3242188,0.8095703,1.8056641
RPM-2007-12-13:1608:3,RPM-2007-12-13,5,neutral,neutral,-4.3828125,-3.8808594,8.1875
RPM-2007-12-13:1611:1,RPM-2007-12-13,5,hawkish,hawkish,4.7304688,0.022598267,1.9726562
RPM-2007-12-13:1613:1,RPM-2007-12-13,5,hawkish,hawkish,7.4648438,-0.31054688,-1.5507812
RPM-2007-12-13:1614:1,RPM-2007-12-13,5,hawkish,hawkish,4.5390625,-0.4880371,1.4169922
RPM-2008-05-08:1786:1,RPM-2008-05-08,5,neutral,neutral,-3.0722656,-1.65625,6.2851562
RPM-2008-05-08:1789:1,RPM-2008-05-08,5,neutral,neutral,-3.7441406,-2.6191406,6.3671875
RPM-2008-05-08:1808:1,RPM-2008-05-08,5,neutral,neutral,-2.78125,-2.8730469,9.828125
RPM-2008-05-08:1818:4,RPM-2008-05-08,5,neutral,neutral,-3.8007812,-1.6308594,9.28125
RPM-2008-05-08:1828:2,RPM-2008-05-08,5,neutral,neutral,-3.8691406,-1.3291016,11.3046875
RPM-2008-05-08:1837:1,RPM-2008-05-08,5,neutral,neutral,-0.8955078,-1.3476562,8.1875
RPM-2008-05-08:1841:1,RPM-2008-05-08,5,neutral,neutral,-4.0234375,-3.1621094,8.1640625
RPM-2008-05-08:1848:1,RPM-2008-05-08,5,neutral,hawkish,3.1875,0.46289062,1.8457031
RPM-2010-02-11:2897:1,RPM-2010-02-11,5,neutral,neutral,-6.3398438,-2.3828125,8.8046875
RPM-2010-02-11:2911:2,RPM-2010-02-11,5,neutral,neutral,-2.0390625,-2.8847656,5.3125
RPM-2010-02-11:2915:1,RPM-2010-02-11,5,neutral,neutral,-3.0253906,-1.7080078,7.75
RPM-2010-02-11:2915:4,RPM-2010-02-11,5,neutral,neutral,-2.8710938,-2.421875,7.4101562
RPM-2010-02-11:2918:2,RPM-2010-02-11,5,neutral,neutral,-2.4453125,-3.1582031,8.2265625
RPM-2010-02-11:2931:3,RPM-2010-02-11,5,neutral,neutral,-3.390625,-5.3671875,9.9140625
RPM-2010-02-11:2932:1,RPM-2010-02-11,5,neutral,neutral,-1.7373047,-3.0878906,9.46875
RPM-2010-02-11:2933:1,RPM-2010-02-11,5,neutral,neutral,-1.1611328,-1.2519531,7.3046875
RPM-2010-02-11:2943:1,RPM-2010-02-11,5,neutral,neutral,-6.3632812,-1.4345703,9.6796875
RPM-2010-02-11:2947:4,RPM-2010-02-11,5,neutral,neutral,-4.4921875,-3.0078125,8.3515625
RPM-2010-02-11:2957:3,RPM-2010-02-11,5,neutral,neutral,-3.6855469,-3.2128906,6.1328125
RPM-2010-02-11:2958:2,RPM-2010-02-11,5,neutral,neutral,-4.1640625,-1.8720703,7.625
RPM-2010-02-11:2962:2,RPM-2010-02-11,5,neutral,neutral,-3.7480469,-4.4140625,7.1640625
RPM-2010-04-15:3042:1,RPM-2010-04-15,5,neutral,neutral,-6.5820312,-2.8300781,10.4921875
RPM-2010-04-15:3044:3,RPM-2010-04-15,5,neutral,neutral,-4.2773438,-2.2617188,6.5703125
RPM-2010-04-15:3051:4,RPM-2010-04-15,5,neutral,neutral,-3.21875,-2.0683594,9.2265625
RPM-2010-04-15:3063:2,RPM-2010-04-15,5,neutral,neutral,-2.3417969,-1.0488281,8.6640625
RPM-2010-04-15:3065:1,RPM-2010-04-15,5,neutral,neutral,-3.0996094,-2.2089844,11.7421875
RPM-2010-04-15:3076:1,RPM-2010-04-15,5,hawkish,hawkish,4.1757812,1.1191406,1.1953125
RPM-2010-10-14:3434:3,RPM-2010-10-14,5,neutral,neutral,-4.4257812,-2.5605469,9.65625
RPM-2010-10-14:3435:1,RPM-2010-10-14,5,neutral,neutral,-3.5761719,-2.4589844,9.375
RPM-2010-10-14:3439:3,RPM-2010-10-14,5,neutral,neutral,-3.2636719,-0.15856934,8.84375
RPM-2010-10-14:3449:4,RPM-2010-10-14,5,neutral,neutral,-0.37817383,-0.48950195,5.2148438
RPM-2010-10-14:3467:1,RPM-2010-10-14,5,neutral,neutral,-3.6152344,-2.0527344,10.2421875
RPM-2010-10-14:3476:2,RPM-2010-10-14,5,neutral,neutral,-3.8203125,-2.046875,9.03125
RPM-2010-10-14:3476:3,RPM-2010-10-14,5,neutral,neutral,2.1894531,0.43530273,3.8691406
RPM-2010-10-14:3476:5,RPM-2010-10-14,5,neutral,neutral,-2.6367188,-2.3007812,8.2734375
RPM-2010-10-14:3491:1,RPM-2010-10-14,5,hawkish,hawkish,4.8984375,0.9951172,-2.1113281
RPM-2010-10-14:3492:1,RPM-2010-10-14,5,hawkish,hawkish,5.5742188,1.1582031,-2.421875
RPM-2010-10-14:3493:1,RPM-2010-10-14,5,neutral,neutral,-3.0742188,-2.1367188,5.6054688
RPM-2011-09-15:4314:2,RPM-2011-09-15,5,neutral,neutral,-4.3789062,-3.7109375,7.234375
RPM-2011-09-15:4319:1,RPM-2011-09-15,5,neutral,neutral,-3.0722656,-0.6855469,7.5742188
RPM-2011-09-15:4329:1,RPM-2011-09-15,5,neutral,neutral,-0.039520264,3.3496094,3.5527344
RPM-2011-09-15:4332:1,RPM-2011-09-15,5,neutral,neutral,1.4433594,2.0820312,2.7070312
RPM-2011-09-15:4333:1,RPM-2011-09-15,5,neutral,neutral,-0.43432617,1.3964844,3.5644531
RPM-2011-11-15:4410:1,RPM-2011-11-15,5,neutral,neutral,-2.6484375,-1.5009766,4.8789062
RPM-2011-11-15:4413:2,RPM-2011-11-15,5,neutral,neutral,-3.4550781,-1.9472656,5.5859375
RPM-2011-11-15:4419:1,RPM-2011-11-15,5,neutral,neutral,-3.9863281,-2.859375,10.1796875
RPM-2011-11-15:4420:1,RPM-2011-11-15,5,neutral,neutral,-3.3671875,-1.2871094,10.0625
RPM-2011-11-15:4428:1,RPM-2011-11-15,5,neutral,neutral,-1.5869141,-0.18054199,6.7265625
RPM-2011-11-15:4433:2,RPM-2011-11-15,5,neutral,neutral,-1.1748047,-0.54785156,6.9179688
RPM-2011-11-15:4433:3,RPM-2011-11-15,5,neutral,neutral,-3.8359375,-0.5786133,7.8242188
RPM-2011-11-15:4434:1,RPM-2011-11-15,5,neutral,neutral,-4.6171875,-1.1308594,7.734375
RPM-2011-11-15:4437:3,RPM-2011-11-15,5,neutral,neutral,-4.25,-0.71191406,8.6875
RPM-2011-11-15:4438:1,RPM-2011-11-15,5,neutral,neutral,-4.0859375,-2.0507812,5.3359375
RPM-2011-11-15:4444:3,RPM-2011-11-15,5,neutral,neutral,-3.3886719,-1.4091797,5.5234375
RPM-2011-11-15:4456:2,RPM-2011-11-15,5,neutral,neutral,-3.8632812,-3.6347656,8.1328125
RPM-2012-05-17:4793:1,RPM-2012-05-17,5,neutral,neutral,-3.1914062,-1.4111328,7.8398438
RPM-2012-05-17:4812:1,RPM-2012-05-17,5,neutral,neutral,-0.97558594,-1.1445312,6.2851562
