ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
que hacen,2,7,5,8,0.0003737131835471905,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que hemos visto,3,7,4,7,0.00030803106301045634,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
que la actual,3,7,6,8,0.00024182087091719861,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
que la depreciacion del,4,7,6,7,0.00036176726289345655,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
que la mantencion de,4,7,7,8,0.0001875897492572187,3,0.029914529914529916,2,0.027777777777777776,2,0.0021777003484320556,3.039694986008257,2.674424128097493
que la propagacion,3,7,6,8,0.00018660847941297492,5,0.04700854700854701,1,0.016666666666666666,1,0.0013066202090592336,4.5397685891429,1.6964504344274922
que la que se,4,7,7,9,0.000347288999215989,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
que la recuperacion,3,7,7,8,0.00025087037914809583,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que la unica,3,7,5,7,0.00034098466471707106,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
que la velocidad,3,7,4,7,0.00028560117429104467,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que las colocaciones,3,7,7,10,0.00031647307911178543,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que las condiciones de,4,7,7,7,0.00027747365734525834,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que las de,3,7,7,8,0.00018607334150253172,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que las del,3,7,7,8,0.000361984031628679,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
que las encuestas,3,7,6,7,0.00024014834156397782,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
que las exportaciones,3,7,7,11,0.0004881230854010162,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que las importaciones,3,7,7,8,0.00030373515422970194,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
que las opciones mas,4,7,7,7,0.00015199246633711095,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
que le llama,3,7,7,7,0.0005621594059214997,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que los agentes,3,7,7,7,0.00032183335365818715,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que los ajustes,3,7,7,7,0.00018965773708525877,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que los de,3,7,7,7,0.00022775851612570055,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
que los efectos de,4,7,6,7,0.00021833016062411853,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
que los mercados financieros,4,7,5,7,0.00020864452340258296,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
que los niveles,3,7,7,7,0.00020543015205059641,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
que los que,3,7,7,7,0.00025847114127285374,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que luego de,3,7,7,7,0.0003214782193635732,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que mantener la,3,7,7,7,0.00015733175705036877,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
que mostro,2,7,6,7,0.00017059659156072807,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que muestran las,3,7,7,7,0.00016470701296169505,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que no existe,3,7,6,8,0.0003597136978278065,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que no necesariamente,3,7,7,7,0.0003699989303651081,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
que ocurre,2,7,7,7,0.00038427011191451415,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que plantea la,3,7,7,7,0.0003521156921083893,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
que podrian ser,3,7,7,7,0.00020799778234202983,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que presenta la,3,7,7,7,0.00027411489643539705,0,0.004273504273504274,4,0.05,3,0.003048780487804878,-0.5046255302155531,4.174497731232137
que puedan,2,7,6,7,0.0002583084124084294,4,0.038461538461538464,1,0.016666666666666666,2,0.0021777003484320556,3.7648351447776736,1.6964504344274922
que respecto de,3,7,5,7,0.0004743240484762601,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
que se considere,3,7,6,7,0.00023103127629010985,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que se cuenta,3,7,6,7,0.0003006934706460926,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
que se dio,3,7,7,7,0.0004589541985338787,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que se estan observando,4,7,7,7,0.000279866051352772,1,0.01282051282051282,4,0.05,2,0.0021777003484320556,1.286787847973029,4.174497731232137
que se ha hecho,4,7,7,7,0.00029310475759364556,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
que se hace,3,7,7,8,0.00037499960139746833,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
que se refleja en,4,7,7,8,0.00018087662814717534,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
que se tenga,3,7,7,7,0.00032225855585741724,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
que se ve,3,7,7,7,0.00027509915851568745,4,0.038461538461538464,0,0.005555555555555556,3,0.003048780487804878,3.7648351447776736,-0.09496294376109032
que se vio,3,7,7,7,0.0003327287100361427,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que si bien es,4,7,6,7,0.00027291331306246035,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que si bien no,4,7,7,7,0.0003094272761228764,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que significa que,3,7,7,7,0.0003836624533233076,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que sin embargo,3,7,7,7,0.00024987377705884957,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que sobre,2,7,7,8,0.0002483579204825508,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
que sorprendio,2,7,7,7,0.0001982765998651969,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
que suben,2,7,7,7,0.0002770850786620882,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
que subir,2,7,6,7,0.0002446452726926857,3,0.029914529914529916,2,0.027777777777777776,2,0.0021777003484320556,3.039694986008257,2.674424128097493
que tal como se,4,7,7,7,0.0002787829505107658,4,0.038461538461538464,2,0.027777777777777776,1,0.0013066202090592336,3.7648351447776736,2.674424128097493
que tampoco,2,7,7,7,0.0002408483060482146,4,0.038461538461538464,1,0.016666666666666666,2,0.0021777003484320556,3.7648351447776736,1.6964504344274922
que una parte,3,7,6,7,0.0002422702976635454,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
que una vez,3,7,7,7,0.0003306902904355451,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
que van,2,7,7,7,0.00026095765569751595,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
que ver con el,4,7,7,7,0.0006416638967118247,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
radica,1,7,7,7,0.00028348912193158635,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
rapido de,2,7,5,8,0.00030798109375240935,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
rapido que lo,3,7,6,7,0.00022102074275730574,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
reaccionado,1,7,6,8,0.00020507151140939023,4,0.038461538461538464,1,0.016666666666666666,2,0.0021777003484320556,3.7648351447776736,1.6964504344274922
reafirmar,1,7,7,7,0.00022087886716052663,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
recalca,1,7,6,8,0.00022439817620289969,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
recart,1,7,4,7,0.0006343693884631419,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
recomendar,1,7,7,7,0.0002216766587252919,4,0.038461538461538464,2,0.027777777777777776,1,0.0013066202090592336,3.7648351447776736,2.674424128097493
recortar la,2,7,7,8,0.00017756671059273443,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
recorte de la,3,7,7,9,0.00026698332290004496,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
recuperacion de la actividad,4,7,6,7,0.00020033563002207083,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
recuperado,1,7,6,7,0.00029459145820136034,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
redaccion,1,7,4,7,0.00034907591077092874,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
reduccion gradual,2,7,4,8,0.0003205445477190492,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
reduce el,2,7,4,7,0.00023720212227326264,5,0.04700854700854701,0,0.005555555555555556,2,0.0021777003484320556,4.5397685891429,-0.09496294376109032
reducirse,1,7,7,7,0.00022094112445916693,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
referente a las,3,7,7,7,0.00046769217049938644,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
referente al,2,7,6,7,0.0002252458094846982,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
referida,1,7,7,7,0.00035572341128792983,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
refiere a los,3,7,4,8,0.0002942349947702823,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
registraron un,2,7,6,7,0.00019822110108995487,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
registro de inflacion,3,7,7,7,0.00029870494742671825,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
reiterar,1,7,7,7,0.0002780771750566723,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
relacionado con,2,7,7,7,0.0002810061285921049,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
relativamente estables,2,7,7,7,0.00019306747346883272,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
relevante para la economia,4,7,6,7,0.0002126432229704135,5,0.04700854700854701,1,0.016666666666666666,1,0.0013066202090592336,4.5397685891429,1.6964504344274922
relevante que,2,7,7,7,0.00018287379413332893,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
relevantes de,2,7,7,7,0.0002212710853333836,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
remuneraciones y,2,7,7,7,0.00022829785627123325,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
renta fija,2,7,7,7,0.00015245544010594533,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
requerir,1,7,7,7,0.00018993738193077552,2,0.021367521367521368,3,0.03888888888888889,2,0.0021777003484320556,2.26476154164303,3.4493575724627203
requieren,1,7,6,7,0.00026171202916197664,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
reserva tecnica,2,7,4,10,0.00045358025229915876,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
resolvio,1,7,7,8,0.0002764672702061627,7,0.0641025641025641,0,0.005555555555555556,0,0.00043554006968641115,7.309155661001483,-0.09496294376109032
resolvio por,2,7,7,8,0.0002764672702061627,7,0.0641025641025641,0,0.005555555555555556,0,0.00043554006968641115,7.309155661001483,-0.09496294376109032
respectivas,1,7,7,7,0.0002055442176423171,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
respecto al escenario,3,7,5,7,0.00038851689099634,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
respecto de meses,3,7,3,8,0.00022921952291874345,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
respecto de meses previos,4,7,3,7,0.00020766131332169242,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
respecto el senor gerente,4,7,6,7,0.00020140123290323398,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
responde en,2,7,7,7,0.00040675466441617014,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
responder a,2,7,7,7,0.00017715025365250137,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
resulta mas,2,7,6,7,0.00020874792713229375,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
resume,1,7,7,7,0.00022312492972905893,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
resumir,1,7,7,7,0.00031624981191929785,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
retomar,1,7,7,7,0.00025639270086798293,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
reunion del,2,7,7,7,0.00025781819115643084,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
reunion el mercado,3,7,7,7,0.00020720426598145092,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
reunion la,2,7,7,7,0.0002220732761776926,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
reunion que,2,7,6,7,0.00017650801190679852,2,0.021367521367521368,3,0.03888888888888889,2,0.0021777003484320556,2.26476154164303,3.4493575724627203
revertir,1,7,7,8,0.0002978967939056021,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
revisa,1,7,7,7,0.0003260290196596636,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
revision al alza,3,7,7,7,0.00030656359190765054,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
rezagos con,2,7,5,7,0.0003996586656177731,5,0.04700854700854701,0,0.005555555555555556,2,0.0021777003484320556,4.5397685891429,-0.09496294376109032
riesgo de que la,4,7,7,7,0.00024571770137464505,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
riesgo soberano,2,7,7,7,0.00022063885338620122,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
riesgos asociados a,3,7,7,7,0.00019064153405457974,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
riesgos de una,3,7,7,9,0.00025704815856126157,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
riesgos para la,3,7,7,8,0.0001765522095781344,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
ritmo que,2,7,7,7,0.00022177238288225085,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
rivera y,2,7,7,7,0.00025462642048880283,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
rpm pasada,2,7,7,8,0.00020158434971923606,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
ruido,1,7,5,7,0.0002595961108654986,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
salarios se,2,7,7,7,0.00028067515706424104,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
schmidt hebbel dunker,3,7,7,7,0.0003110218855993011,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
se basa en,3,7,7,7,0.00026960109676772476,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
se concentraron,2,7,7,7,0.0001990604653147278,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
se concentraron en,3,7,7,7,0.0001990604653147278,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
se confirma,2,7,6,7,0.0002277255957545587,0,0.004273504273504274,4,0.05,3,0.003048780487804878,-0.5046255302155531,4.174497731232137
se debio,2,7,7,8,0.0002823427008948774,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
se deduce,2,7,7,8,0.00024408660256161206,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
se deprecio,2,7,7,8,0.00024044469761423136,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
se encuentran en niveles,4,7,7,7,0.0001764486704837666,0,0.004273504273504274,3,0.03888888888888889,4,0.0039198606271777,-0.5046255302155531,3.4493575724627203
se ha acentuado,3,7,7,7,0.00018679443832341007,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
se ha elevado,3,7,6,7,0.00018806694801088515,5,0.04700854700854701,1,0.016666666666666666,1,0.0013066202090592336,4.5397685891429,1.6964504344274922
se ha mencionado,3,7,7,7,0.00027792449363576684,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
se ha senalado,3,7,7,7,0.0002559729964115732,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
se han acumulado son,4,7,7,7,0.00012924565996752478,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
se han atenuado,3,7,7,8,0.0002488802245216616,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
se han estabilizado,3,7,6,7,0.0002022688202594403,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
se han reducido,3,7,7,7,0.0001808513165278943,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
se hayan,2,7,7,7,0.00027262604012149325,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
se mantengan,2,7,6,7,0.00019545937809959397,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
se mantiene la,3,7,7,7,0.00017564294587790787,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
se muestran,2,7,7,8,0.00031781960211317616,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
se observa un aumento,4,7,7,7,0.0002533308865642175,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
se observan en,3,7,7,7,0.00025480645158448844,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
se podria argumentar,3,7,6,8,0.00017075287452717443,7,0.0641025641025641,0,0.005555555555555556,0,0.00043554006968641115,7.309155661001483,-0.09496294376109032
se podrian,2,7,7,7,0.00027135675664465735,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
se preve que,3,7,7,7,0.0002509530551257531,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
se produzcan,2,7,7,7,0.00024024193162682883,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
se puedan,2,7,7,7,0.00030065911036175434,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
se puede argumentar,3,7,7,7,0.0001363274822072822,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
se refiere a los,4,7,4,8,0.0002942349947702823,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
se sabe que,3,7,6,7,0.0005054667929472888,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
se situan,2,7,7,7,0.00017280238032917866,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
se suma el,3,7,7,7,0.00018820007819324874,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
se tiene un,3,7,7,7,0.00039219992248581677,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032
se van a,3,7,7,7,0.0004243357290497873,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sea necesario,2,7,7,7,0.0002776201009834557,3,0.029914529914529916,2,0.027777777777777776,2,0.0021777003484320556,3.039694986008257,2.674424128097493
sebastian claro menciona,3,7,7,7,0.0005952865051770638,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sebastian claro menciona que,4,7,7,7,0.0005952865051770638,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sebastian claro plantea,3,7,7,7,0.000465768616458257,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sebastian claro senala,3,7,6,7,0.0005156903439525771,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sebastian claro senala que,4,7,6,7,0.0005156903439525771,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
secretaria ejecutiva,2,7,4,7,0.00047050811525927783,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
sector comercio,2,7,7,7,0.0002938422025907178,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
sector inmobiliario,2,7,7,7,0.0003878717591254695,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
sector real,2,7,7,8,0.00023115752251860465,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032
sectores resto,2,7,7,12,0.00035162206198114114,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032
segmento,1,7,7,9,0.000396556712187522,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
segmentos,1,7,7,7,0.000205492786487068,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
segun la,2,7,7,9,0.0001746421697061651,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032
segundo lugar senala que,4,7,7,7,0.00023572689373303567,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922
segundo trimestre de este,4,7,7,7,0.0002804096192144322,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203
segundo trimestre del,3,7,7,7,0.0003354617316011074,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
segundo y tercer,3,7,6,8,0.00035132128215039043,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922
semanas en,2,7,7,7,0.0001757268476343474,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493
semanas se ha,3,7,7,7,0.00021197261488097876,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922
senal de que,3,7,5,7,0.00021784041327733083,3,0.029914529914529916,3,0.03888888888888889,1,0.0013066202090592336,3.039694986008257,3.4493575724627203
senala en,2,7,6,7,0.0003439807098599273,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922
senala que el escenario,4,7,7,7,0.0003674146985712049,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493
senala que este,3,7,7,7,0.0002529741040656828,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493
