frag_id,fecha_ficticia,clase_origen,etiqueta_normalizada,tema,lote_inferido,sha256_texto,grupo_texto_normalizado,texto_duplicado_exacto_normalizado,n_repeticiones_texto,es_representante_texto_unico,cita_literal_espacios_normalizados,cita_coincide_solo_ignorando_mayusculas,n_oraciones_largas_repetidas,max_frecuencia_oracion_larga,contiene_caracter_no_ascii,n_caracteres_texto,n_caracteres_cita
SYNTH_00452,2023-05-12,Hawkish,hawkish,Transmisión financiera: defensa de mantener la tasa rectora en su nivel máximo contractivo rechazando recortes prematuros,1_517,0a78ecdd5be526000b817371ca48b49243483fa096ffebb854e5c446b068ced3,c5e4014e590479d7,false,1,true,true,false,2,44,true,811,175
SYNTH_00453,2023-09-05,Dovish,dovish,Forward guidance: la apertura acelerada de la brecha de actividad negativa aconseja reducir el costo de fondeo interbancario,1_517,5c2448f78d553d39d8daaf33bed68f1789c52eb1ab316e7d23cf3fe7d8e5a399,129ed9eab56e0620,false,1,true,true,false,2,47,true,951,179
SYNTH_00454,2023-10-24,Dovish,dovish,Voto dividido: el deterioro del mercado laboral aconseja recortar la tasa rectora pese a la inflación sobre la meta,1_517,e16f7fe3c04c85939b9c1f2817b03177c0925439d19ee87594d234bdf9d71a64,18512b8431219f96,true,2,false,true,false,3,9,true,833,207
SYNTH_00455,2024-01-30,Dovish,dovish,Concesivo-contraste: la convergencia veloz del IPCSAE permite reducir el costo de fondeo interbancario y avanzar rápidamente hacia el rango neutral,1_517,091bca7d9a42c777b8f92f3a21d921fc33563cb2a0e8380fa233789724b95c1a,13b791f81d4cffe0,true,2,false,true,false,3,2,true,829,170
SYNTH_00456,2023-12-19,Dovish,dovish,Deliberación RPM: consejero minoritario vota por un recorte de mayor tamaño del tipo de interés de política para proteger la reactivación,1_517,483eba0bf0e1a03168b980f7164b2294fe1f9a0ad8cd7827183ef84f8dccb69e,b30faf932cadfbaf,false,1,true,true,false,3,42,true,836,184
SYNTH_00457,2024-09-03,Dovish,dovish,Transmisión financiera: la astringencia crediticia y la contracción de la liquidez aconsejan profundizar los recortes de la tasa de instancia,1_517,eb2d25b59479cc8ac03fc074d7bdd9b06519895b192e625ed7c3ea92e00b348a,64906f400cf5e179,false,1,true,true,false,3,44,true,873,202
SYNTH_00458,2021-10-14,Hawkish,hawkish,Forward guidance: el shock inflacionario por retiros y transferencias exige preservar el sesgo restrictivo del tipo de interés de política,1_517,31d93b68cd08f5b6fbc9efe2e587d2ca6ec94149b1dbf5c556b1f222ab32508f,2d09515c73080129,false,1,true,true,false,2,47,true,923,190
SYNTH_00459,2022-12-06,Hawkish,hawkish,Deliberación RPM: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen mantener el nivel de la tasa de política en terreno restrictivo,1_517,e0a39165294ddc2010911ff8de7e7e9332862bb242bf3f862d0943dd466a73fd,cf027712f64269ee,false,1,true,true,false,2,42,true,876,214
SYNTH_00460,2022-07-13,Hawkish,hawkish,Transmisión financiera: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo de la tasa rectora,1_517,0371e286e497718a41a993f0d41bdec08179f0c0c71263811d6a59522ad6b4a9,5210f75618b3bc8f,false,1,true,true,false,4,44,true,864,196
SYNTH_00461,2022-09-06,Hawkish,hawkish,Forward guidance: voto minoritario que aboga por subir el costo de fondeo interbancario en mayor magnitud para asegurar la convergencia al 3%,1_517,b1fe6f71cc912562cf8feb4be99bb6cd47a522f18843d318344a46ad62f2e84c,0bae807bc462b737,false,1,true,true,false,3,47,true,897,151
SYNTH_00462,2024-09-03,Dovish,dovish,Forward guidance: la astringencia crediticia y la contracción de la liquidez aconsejan profundizar los recortes del tipo de interés de política,1_517,bfde6515ec22a26a3dfed5eb17af530bb98cc98f82225043cfe8b678078538c1,09c91bc61664a1cd,true,2,false,true,false,4,47,true,919,210
SYNTH_00463,2022-07-13,Hawkish,hawkish,Deliberación RPM: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del nivel de la tasa de política,1_517,116a9cc3756577d215bf4893596dce8db7f2f0215577e7da27ecfcf30b124e9a,e36cb1c8cc0a5a85,true,2,false,true,false,4,42,true,870,212
SYNTH_00464,2022-07-13,Hawkish,hawkish,Concesivo-contraste: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo de la tasa de instancia pese a la desaceleración,1_517,9ab3d0267c73a5b2d7c8e4031ca779710175e422038f58d0ad355ade5d7cadda,02532b533d556442,false,1,true,true,false,1,7,true,772,225
SYNTH_00465,2024-10-15,Neutral,neutral,Forward guidance: balance de riesgos neutral para el costo de fondeo interbancario con costos externos compensados por holguras internas,1_517,f09c1454ee40250206c0b8cc26e4018a93432aed10de969e8ce09e24f5afb945,ea8efe700803e388,false,1,true,true,false,2,47,true,848,180
SYNTH_00466,2024-04-02,Dovish,dovish,Concesivo-contraste: la aceleración del relajamiento monetario aconseja recortar el nivel de la tasa de política pese a la inflación sobre la meta,1_517,845c16979255c194fdff1bc255a532a07c0fd2350d8093e1113611529c4e82cb,d7cb202946e4981c,false,1,true,true,false,0,1,true,841,222
SYNTH_00467,2023-09-05,Dovish,dovish,Deliberación RPM: la apertura acelerada de la brecha de actividad negativa aconseja recortar la tasa rectora pese a la inflación sobre la meta,1_517,b966c2864ad02f0fa4c6dac67f6577b2ae52f52fdc7e545fe3b51f4c7178261f,0e1a1bff9181d275,false,1,true,true,false,3,42,true,841,92
SYNTH_00468,2023-12-19,Dovish,dovish,Concesivo-contraste: consejero minoritario vota por un recorte de mayor tamaño del nivel de la tasa de política para proteger la reactivación pese a la inflación sobre la meta,1_517,dce84a878770f860ad970dcc904f11af6f25a1f056cefce6ed7498a1c6b45226,5bdf14711b617b84,false,1,true,true,false,1,4,true,835,197
SYNTH_00469,2022-09-06,Hawkish,hawkish,Forward guidance: aceleración del ritmo de alzas del tipo de interés de política hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,10f20aea7121ce1b29c2362eeed5e8bbac497cf1ba09725922a0c0d6a959296f,9961803f53511843,false,1,true,true,false,3,47,true,878,158
SYNTH_00470,2024-01-30,Dovish,dovish,Forward guidance: convergencia veloz del IPCSAE permite reducir la Tasa de Política Monetaria (TPM) y avanzar rápidamente hacia el rango neutral,1_517,08a02705937d67473a4e879c54e2d75164cd48faf594ce2b5550dc98b859c2dc,ba6b595dcd8075c6,false,1,true,true,false,1,47,true,832,206
SYNTH_00471,2023-10-24,Dovish,dovish,Transmisión financiera: el deterioro del mercado laboral aconseja recortar el tipo de interés de política pese a la inflación sobre la meta,1_517,842034a6b31ef19d0318ea49e9c87faae80885efdfcc0c1ff27dd8b56d2ef57e,04775f2a4c648c12,true,2,false,true,false,4,44,true,925,198
SYNTH_00472,2023-12-19,Dovish,dovish,Voto dividido: consejero minoritario vota por un recorte de mayor tamaño del costo de fondeo interbancario para proteger la reactivación,1_517,b0ea0045812a5160e80f64dc843f99eac96a7131f762722c01a9cd4fbea9275d,b25612108adec4dd,true,3,false,true,false,3,3,true,779,183
SYNTH_00473,2024-06-18,Neutral,neutral,Voto dividido: mantención de la tasa rectora condicionada a la actualización del escenario macroeconómico en el próximo IPoM,1_517,204a46ab36618fa3ad0fccaaca91e7dadc740b277850ac65553ea474e8151820,e5b7ceb4b4dc1812,false,1,true,true,false,0,1,true,755,92
SYNTH_00474,2022-12-06,Hawkish,hawkish,Transmisión financiera: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen preservar el sesgo contractivo del tipo de interés de política,1_517,b26517e8dda2a2b1920608f16ace17aba0781de5c7e28e50b9d0355139e97c61,e80d7bf615d7b6ae,false,1,true,true,false,3,44,true,829,155
SYNTH_00475,2021-10-14,Hawkish,hawkish,Deliberación RPM: el shock inflacionario por retiros y transferencias exige elevar el costo de fondeo interbancario pese a la recuperación incompleta del empleo,1_517,7c97ed90ae07a4a19209070f57c03389dc166c21f7ecbb8f22d0f502148cbd06,32e1f49afe26fb6e,false,1,true,true,false,3,42,true,885,190
SYNTH_00476,2021-10-14,Hawkish,hawkish,Forward guidance: el shock inflacionario por retiros y transferencias exige preservar el sesgo restrictivo de la Tasa de Política Monetaria (TPM),1_517,3da7cb9957009d3f3a86b225383e55c7a55c584952736466e69fac9ef1ddf4df,0b64685b16e8c260,false,1,true,true,false,2,47,true,904,190
SYNTH_00477,2024-06-18,Neutral,neutral,Transmisión financiera: mantención unánime de la Tasa de Política Monetaria (TPM) coherente con el corredor del IPoM,1_517,75f04fc658d81769cfe43993bcea47e4232f0d49a812164ad389dcfa65efadd2,4ecd00ad28a8d0c2,false,1,true,true,false,2,44,true,791,122
SYNTH_00478,2024-01-30,Dovish,dovish,Deliberación RPM: convergencia veloz del IPCSAE permite reducir el costo de fondeo interbancario y avanzar rápidamente hacia el rango neutral,1_517,22cbb30f26698e8347e148366fede2a6517c9a76b20f28450aec679e46ead527,3caba51ccacba92f,true,2,false,true,false,4,42,true,804,203
SYNTH_00479,2022-09-06,Hawkish,hawkish,Voto dividido: aceleración del ritmo de alzas del nivel de la tasa de política hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,62430794ecc2c3923f1bdbcbe828e894bacc3a752fb074aaf2d9d4ed90c991cf,fa153ae41d0a8a70,false,1,true,true,false,1,4,true,785,186
SYNTH_00480,2022-12-06,Hawkish,hawkish,Voto dividido: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen mantener la Tasa de Política Monetaria (TPM) en nivel máximo contractivo,1_517,8d98ca4196b6bf0a79ab36080605fc1658f2b4b5b3ffa72a4a7d72a71c148334,b79320a025e699ae,false,1,true,true,false,1,5,true,762,213
SYNTH_00481,2022-12-06,Hawkish,hawkish,Concesivo-contraste: persistencia del IPCSAE y desanclaje de expectativas exigen mantener la tasa rectora en nivel restrictivo pese a la desaceleración,1_517,c47d07a2aaa780a153301a9d8ff4bff923e700de7faebddac4e549d45356566c,1f5e1f273230b9fe,true,2,false,true,false,3,7,true,782,178
SYNTH_00482,2023-05-12,Hawkish,hawkish,Concesivo-contraste: defensa de mantener la tasa de instancia en su nivel máximo contractivo rechazando recortes prematuros pese a la desaceleración,1_517,06af2f6a2aa44c8f9d62a69069c138bcebd767fdf922c5d122bfb8b7d08d2c42,9602a5ee11098d59,false,1,true,true,false,1,2,true,765,180
SYNTH_00483,2021-10-14,Hawkish,hawkish,Concesivo-contraste: el shock inflacionario por retiros y transferencias exige elevar el costo de fondeo interbancario pese a la recuperación incompleta del empleo,1_517,0469cb77ccc87215f40d86d3e5c5afa4e041e1d827c93f637574c04505143fb0,f5396e1c456e39eb,true,2,false,true,false,3,7,true,813,185
SYNTH_00484,2024-06-18,Neutral,neutral,Forward guidance: mantención condicionada de la Tasa de Política Monetaria (TPM) a la espera de la actualización del escenario macroeconómico en el próximo IPoM,1_517,8216484d2eca5af97ebe8f6f36d3c23865f062e17c4944139cec9a2e5d5c9fdc,413952a2f5d9b6c5,false,1,true,true,false,3,47,true,774,152
SYNTH_00485,2024-01-30,Dovish,dovish,Forward guidance: convergencia veloz del IPCSAE permite reducir la tasa de instancia y avanzar rápidamente hacia el rango neutral,1_517,897ed6b2d698a86ca04cf5be6e8f153e2717bec60d806226cc1a2323c3351f73,a5dcb642ef5ed10f,false,1,true,true,false,3,47,true,845,191
SYNTH_00486,2023-10-24,Dovish,dovish,Deliberación RPM: el deterioro del mercado laboral aconseja recortar el costo de fondeo interbancario pese a la inflación sobre la meta,1_517,5e23a5fc9bf3d97e85221b6d7a4fcdc0169da141f0dda079caa39634bef04259,967fe0d4900b6eed,false,1,true,true,false,3,42,true,880,200
SYNTH_00487,2023-09-05,Dovish,dovish,Voto dividido: la apertura acelerada de la brecha de actividad negativa aconseja recortar el costo de fondeo interbancario,1_517,828078d63bc6e6207938e43d4cf05019a6ac91a1d37c461c12694078235a73eb,4a2e6314595cafd2,false,1,true,true,false,1,9,true,862,206
SYNTH_00488,2023-09-05,Dovish,dovish,Voto dividido: la apertura acelerada de la brecha de actividad negativa aconseja recortar la tasa de instancia,1_517,34d16b77342e8debe91417214ac7b2326eaf7da00bb96519be3a7489f7c17610,ea1a04dbab1421f7,false,1,true,true,false,1,9,true,838,194
SYNTH_00489,2024-06-18,Neutral,neutral,Deliberación RPM: la tasa rectora en el centro del rango neutral con expectativas a 24 meses ancladas en la meta de 3%,1_517,60fd57cf65fda54b6dc439715a08f295b80c48c3dde8580bb1275b241e6ee437,61a6279b8d227c29,true,2,false,true,false,4,42,true,713,126
SYNTH_00490,2022-09-06,Hawkish,hawkish,Deliberación RPM: voto minoritario que aboga por subir el costo de fondeo interbancario en mayor magnitud para asegurar la convergencia al 3%,1_517,e551807d5ecaf124b352b6bc3898d9d414c3784b56cb411733309dbc0fd504c1,a5b1faec467a2253,true,3,false,true,false,4,42,true,855,151
SYNTH_00491,2022-12-06,Hawkish,hawkish,Forward guidance: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen preservar el sesgo contractivo de la tasa rectora,1_517,aba00f62f552db2f3d3c950fa0a9756688513b9f8c39cd2a273b963907de0386,cdea47829e241dd2,false,1,true,true,false,2,47,true,789,180
SYNTH_00492,2022-07-13,Hawkish,hawkish,Voto dividido: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del nivel de la tasa de política,1_517,bbed5df3777477956b510090aa28a7c84d7e1ed4f1d5aa2437b54ef77d68e53e,1d9295af12fa2083,false,1,true,true,false,1,2,true,725,199
SYNTH_00493,2024-10-15,Neutral,neutral,Voto dividido: menú de opciones abierto para el costo de fondeo interbancario a la espera de los nuevos datos del IPC,1_517,073b675e2d23c71e130e798708c34752f32a6e3fa9acd40ccf04c9861465cc0c,399111d6a1d35702,false,1,true,true,false,2,2,true,779,109
SYNTH_00494,2022-09-06,Hawkish,hawkish,Concesivo-contraste: la aceleración del ritmo de alzas del tipo de interés de política hacia terreno fuertemente contractivo es necesaria pese a la desaceleración,1_517,4849488c5db2fabc14bd62a24d84665aa6221c37fb98bfaccd5d8043498c9772,e87e90e1a3b37d50,false,1,true,true,false,1,7,true,817,184
SYNTH_00495,2022-09-06,Hawkish,hawkish,Voto dividido: aceleración del ritmo de alzas del tipo de interés de política hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,d9ce5c2c20a03e703479957d554aa8c2b7ed83bcff2bab323418ba0385002cad,71d5085577c0a289,false,1,true,true,false,1,4,true,783,185
SYNTH_00496,2022-09-06,Hawkish,hawkish,Transmisión financiera: voto minoritario que aboga por subir el tipo de interés de política en mayor magnitud para asegurar la convergencia al 3%,1_517,60db1d704b33fae24fde53e91e627b802dee066fa4853e5ffd4e6f5e3f6976b9,e70fed1a1bef9ed5,true,2,true,true,false,4,44,true,831,165
SYNTH_00497,2023-09-05,Dovish,dovish,Deliberación RPM: la apertura acelerada de la brecha de actividad negativa aconseja recortar la tasa de instancia pese a la inflación sobre la meta,1_517,bb4688dcc90a0309b749d8620ca2c7dee3f7be0b1a946cd7b24afab56abc52be,ec48562f7f5c9b79,false,1,true,true,false,3,42,true,851,97
SYNTH_00498,2022-09-06,Hawkish,hawkish,Voto dividido: aceleración del ritmo de alzas del costo de fondeo interbancario hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,03071ecbfd35d38678fe0b3d0fbb48789d058563995760739ef6655da301d4af,af0f35e4e47934c2,true,2,false,true,false,3,4,true,787,187
SYNTH_00499,2022-07-13,Hawkish,hawkish,Voto dividido: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del costo de fondeo interbancario,1_517,2296bf1318c050799904e25788513dde760b8659673ab6682d2aa2a2a27cf3d1,6bd7e052dae8a9ad,false,1,true,true,false,1,2,true,727,200
SYNTH_00500,2022-07-13,Hawkish,hawkish,Concesivo-contraste: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo de la tasa rectora pese a la desaceleración,1_517,9292ad084599b96fcc117183a1655a862120f74d9d0c1373c23be548d6fdc2dd,286b98e9b0ab0d87,false,1,true,true,false,1,7,true,762,220
SYNTH_00501,2024-10-15,Neutral,neutral,Forward guidance: balance de riesgos neutral para la tasa de instancia con costos externos compensados por holguras internas,1_517,578998dab61dcab9afca586e754891d5ec95923c7375877375f9dca23d2d3223,3abebfe2b6854dd5,true,2,false,true,false,4,47,true,824,168
SYNTH_00502,2022-09-06,Hawkish,hawkish,Deliberación RPM: voto minoritario que aboga por subir el costo de fondeo interbancario en mayor magnitud para asegurar la convergencia al 3%,1_517,e551807d5ecaf124b352b6bc3898d9d414c3784b56cb411733309dbc0fd504c1,a5b1faec467a2253,true,3,false,true,false,4,42,true,855,151
SYNTH_00503,2024-10-15,Neutral,neutral,Forward guidance: menú de opciones abierto para la tasa de instancia a la espera de los nuevos datos del IPC,1_517,3acff1bbecce3879d59bbfea1414c07009c3abda886184f2de2519ed982c7f1e,b9426d7441ac12c5,false,1,true,true,false,2,47,true,724,154
SYNTH_00504,2024-06-18,Neutral,neutral,Voto dividido: mantención del tipo de interés de política condicionada a la actualización del escenario macroeconómico en el próximo IPoM,1_517,1425eacba4a90c6570de641b0627cbca288013e45113246a1fea7db8d93bfd79,c2d3707c0a0b0ddf,false,1,true,true,false,1,3,true,798,107
SYNTH_00505,2024-09-03,Dovish,dovish,Deliberación RPM: la astringencia crediticia y la contracción de la liquidez aconsejan profundizar los recortes del tipo de interés de política,1_517,41ad8e573db70ec249f2b7861f221a12fc32865d8981f267d622e90ffb59e1b9,bbe1d1dfc7a90ade,false,1,true,true,false,4,42,true,842,107
SYNTH_00506,2024-04-02,Dovish,dovish,Voto dividido: aceleración del ciclo de relajamiento monetario mediante recortes de la TPM para no sobre-restringir la economía,1_517,2a34201a6aa85959aaaeebecf56a6075faa0f933c84ad28c3a17c00598fa9bd5,5c278a80200df2a0,true,2,false,true,false,3,2,true,801,195
SYNTH_00507,2022-09-06,Hawkish,hawkish,Transmisión financiera: voto minoritario que aboga por subir el tipo de interés de política en mayor magnitud para asegurar la convergencia al 3%,1_517,60db1d704b33fae24fde53e91e627b802dee066fa4853e5ffd4e6f5e3f6976b9,e70fed1a1bef9ed5,true,2,false,true,false,4,44,true,831,165
SYNTH_00508,2022-09-06,Hawkish,hawkish,Transmisión financiera: aceleración del ritmo de alzas del costo de fondeo interbancario hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,0ca211e8f39f1a2db00908cd5d17c102e3ce92fc52b8ce2714dc2f7d67ed81b6,be0c87f19128cc9c,false,1,true,true,false,3,44,true,891,160
SYNTH_00509,2023-05-12,Hawkish,hawkish,Transmisión financiera: defensa de mantener el tipo de interés de política en su nivel máximo contractivo rechazando recortes prematuros,1_517,671c3c3025d62280d4d1e31cb1af3dbf82f1e5eaab46c7226e342937234343dd,21d539f90fcd5b37,true,2,false,true,false,3,44,true,826,190
SYNTH_00510,2024-04-02,Dovish,dovish,Deliberación RPM: aceleración del ciclo de relajamiento monetario mediante recortes de la tasa rectora para no sobre-restringir la economía,1_517,d4d5ac10b5cd2cd8da8cee1d4e8a70e9cf4d0a2bcdc3bc58b81d434a3575f411,c5773f7f3543e500,false,1,true,true,false,2,42,true,752,127
SYNTH_00511,2024-06-18,Neutral,neutral,Deliberación RPM: mantención condicionada del nivel de la tasa de política a la espera de la actualización del escenario macroeconómico en el próximo IPoM,1_517,cdbd37e237ebafbe41e48eb173d8a800b70762386636a5f2f25dc102b8628929,d0b4f958bccbd7e3,false,1,true,true,false,4,42,true,808,177
SYNTH_00512,2023-10-24,Dovish,dovish,Forward guidance: el deterioro del mercado laboral aconseja reducir la tasa de instancia pese a la inflación sobre la meta,1_517,db5bf1c969af70f7cf62a930fed8691ad44ed773a4339d5a11f420afcb211d62,c0aa9cc9f907273c,false,1,true,true,false,3,47,true,932,187
SYNTH_00513,2022-09-06,Hawkish,hawkish,Deliberación RPM: aceleración del ritmo de alzas del costo de fondeo interbancario hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,1_517,b1fd91ebebcb5c59d8a02a09e84bb585720c3b620c64bde29ed94bc848722b23,b23a8d126fe1a6de,false,1,true,true,false,3,42,true,876,160
SYNTH_00514,2022-07-13,Hawkish,hawkish,Forward guidance: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del tipo de interés de política,1_517,1f1802ca33ff177ea8c2acd69abad5669c1d9b0b73bf2fdc7ce84e9ab6957877,ae3f54e1239831c2,false,1,true,true,false,3,47,true,841,211
SYNTH_00515,2022-06-15,Neutral,neutral,Menu de opciones abierto y postergacion de decision ante nuevos datos de IPC,1_517,3f56ed6272a60a2ec1c6af730d3535de7f68b444083d89ac6d51d05b20c048d4,9541c01eab4e7973,false,1,true,true,false,0,1,false,780,191
SYNTH_00516,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo por efectos de segunda vuelta,1_517,45b01e4feaeed6655a65f85c9c1cfc3c69a4a6b90317368696fcf74127f947b6,67833601c32fb131,false,1,true,true,false,1,28,false,788,208
SYNTH_00517,2023-04-05,Neutral,neutral,Mantencion condicionada a la espera de la actualizacion formal del IPoM,1_517,ca682310870b144cf97a46265d6685eff49abe2d0fdef255082458b998094b65,e827e85da0435521,false,1,true,true,false,3,12,false,733,166
SYNTH_00518,2022-12-14,Hawkish,hawkish,Voto dividido por aceleracion de alzas hacia nivel fuertemente contractivo,518_1018,8d43541116d3df49f25fc57152b2ae5ec735f4f559f2af00fb7b1ee9b5fd59e3,68db8cc7d536f8e8,false,1,true,false,false,1,13,false,856,174
SYNTH_00519,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb,518_1018,85e47a1812dc45f138a4d2d27b63fd8019298c0393446a5d878308cd71c0e6c4,db0c3f1d1fedce55,false,1,true,false,true,0,1,false,798,186
SYNTH_00520,2023-09-05,Hawkish,hawkish,Forward guidance de consejero minoritario que aboga por subir o frenar recortes,518_1018,4ef74a8e2acc4873bd7f6c8fa37b2b74db56402f15467ad9eddaa80430c1e7d9,3b155691c5b3297b,false,1,true,false,true,1,8,false,770,119
SYNTH_00521,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida del consumo, comercio y construccion",518_1018,ef07d3d3a39581b293eedc66e6930d18cfa5ba8e032dc8bc07bb7a4043953ccb,74497523d9017b21,false,1,true,false,true,1,9,false,784,154
SYNTH_00522,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes de la TPM,518_1018,085b9346a1b1b93c1f8e57ce7a94a927543b5f99e79e1b6721da52d844138581,78da54338768f13b,true,2,true,false,false,4,3,false,850,161
SYNTH_00523,2024-06-18,Dovish,dovish,Convergencia del IPCSAE mas veloz que lo previsto permite avanzar hacia el rango neutral,518_1018,597ffaa9f8ad7bf0ebc27801d173e0977f2929581ad90486a41fcc42ab035d0b,4c034a91af863753,true,2,true,false,false,4,13,false,814,181
SYNTH_00524,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,6d72367301f6b8bdde08910f64dc133faf8fcd589ae4169ae03231d9be8c622d,1abdf576215e9dcc,true,4,true,false,false,4,11,false,779,145
SYNTH_00525,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,02f2ba7c5c6899bf152e65305f62ddd48aa57fd2ed15bfe336444ef10ebe3863,3ddbeac5824bbe7f,false,1,true,false,false,2,18,false,750,152
SYNTH_00526,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes de la TPM,518_1018,085b9346a1b1b93c1f8e57ce7a94a927543b5f99e79e1b6721da52d844138581,78da54338768f13b,true,2,false,false,false,4,3,false,850,161
SYNTH_00527,2022-10-12,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas a 2 anos,518_1018,c295ce8af3f2bd8e4569e1c6de61b4b2025019773b922cc50d532229eedf8124,b4f7fac9e71e71d4,true,2,true,false,false,4,25,false,789,167
SYNTH_00528,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,96da010dec5c382d209dfd4b1e449db77fa82ae70044e1d3521312437932adc9,eb82475e2820728a,false,1,true,false,true,0,1,false,768,158
SYNTH_00529,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,fb8b0fa97ac7e823a890acfcf47819ca03812456f9be4bde5fbab2bee4445426,dcef4069e1aa24fb,false,1,true,false,true,1,2,false,733,154
SYNTH_00530,2021-12-14,Hawkish,hawkish,"Shock inflacionario por retiros previsionales, transferencias fiscales y demanda sobrecalentada",518_1018,f11adbcb219d77aa93b6c1224d4b4f0a25cc5bdb8b1a4b9aecf5b98fdc8a6789,6e3bce3e6ae05520,false,1,true,false,false,3,8,false,831,217
SYNTH_00531,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes del tipo de interes de politica,518_1018,70ef97f96bd097286577ddf5e925ce506f27fc57fcdf390c42e432daca347949,8d9a2495d64174c2,true,2,true,false,false,4,6,false,840,156
SYNTH_00532,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en la meta de 3%,518_1018,ca74aac837dd061e760488a5a1d0b2d8d83242fd679a8862afecc112f75ba665,23503355060d9336,false,1,true,false,false,0,1,true,716,145
SYNTH_00533,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,6a5d3d99e0ec1079290d3e5e57df998ab43be21c6ea96ea82bcd80307d430089,8f433169c5374324,false,1,true,true,false,3,21,false,727,152
SYNTH_00534,2022-10-12,Hawkish,hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,518_1018,8b3f0e661f36cfaaa924760aaf36bbb6d83000ea2290625669dda3eb61547ce6,cfff2b0d27f5624b,false,1,true,false,false,0,1,false,807,136
SYNTH_00535,2023-09-05,Hawkish,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,518_1018,42e80782e2912a367407b4577651d47366adc24544f581b1248bbc8aa70728a4,57843f71db58f117,false,1,true,false,true,0,1,false,864,119
SYNTH_00536,2023-06-20,Neutral,neutral,Mantencion unanime pese a fuerzas contrapuestas de inflacion y actividad,518_1018,eea11bbfc300bdf3ec70fa7bb444b2b9e8bc50415da618894ef55829328e33fb,f8d711a17781f976,false,1,true,false,false,0,1,false,852,156
SYNTH_00537,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar la tasa de instancia,518_1018,60d078a9e0d6c94282d5080b140648aff2e8be186a4fb5484e326b017d867a8b,c91479992cfa76e6,false,1,true,false,false,1,6,false,839,131
SYNTH_00538,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,860103ebb28775e5d71fe76944802773b4d3fd8f745edb7d81a74c46335d9883,bdb833b3ff6db06f,true,2,true,false,false,4,11,false,759,135
SYNTH_00539,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,1ddbde2741fe09a519452956855456bc7d73120efdc92c652dd765ae7782b045,9b9050456953de31,true,2,true,false,false,4,11,false,781,146
SYNTH_00540,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb para no sobre-restringir,518_1018,2067a403b1b9d3eb0fb4cccc9df79692e46c64762e7f2ea37e74ecaaaddee708,4da665f2c848b6f9,true,3,true,false,false,4,13,false,796,179
