frag_id,tipo,detalle
SYNTH_00630,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00630,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00631,texto_duplicado_normalizado,"SYNTH_00631,SYNTH_00981"
SYNTH_00631,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00631,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00632,texto_duplicado_normalizado,"SYNTH_00632,SYNTH_00688,SYNTH_00990"
SYNTH_00632,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00632,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00633,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00633,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00634,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00634,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00635,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00635,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00636,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00636,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00637,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00637,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00638,texto_duplicado_normalizado,"SYNTH_00638,SYNTH_00917"
SYNTH_00638,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00638,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00639,texto_duplicado_normalizado,"SYNTH_00615,SYNTH_00639,SYNTH_00830"
SYNTH_00639,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00639,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00640,texto_duplicado_normalizado,"SYNTH_00640,SYNTH_00926,SYNTH_00963"
SYNTH_00640,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00640,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00641,texto_duplicado_normalizado,"SYNTH_00590,SYNTH_00641,SYNTH_00913"
SYNTH_00641,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00641,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00642,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00642,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00643,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00643,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00644,texto_duplicado_normalizado,"SYNTH_00644,SYNTH_00646,SYNTH_00790"
SYNTH_00644,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00644,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00645,texto_duplicado_normalizado,"SYNTH_00550,SYNTH_00645,SYNTH_00728"
SYNTH_00645,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00645,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00646,texto_duplicado_normalizado,"SYNTH_00644,SYNTH_00646,SYNTH_00790"
SYNTH_00646,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00646,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00647,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00647,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00648,texto_duplicado_normalizado,"SYNTH_00648,SYNTH_00700,SYNTH_00706,SYNTH_00730"
SYNTH_00648,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00648,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00649,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00649,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00650,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00650,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00651,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00651,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00652,texto_duplicado_normalizado,"SYNTH_00652,SYNTH_00743,SYNTH_00900"
SYNTH_00652,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00652,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00653,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00653,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00654,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00654,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00655,texto_duplicado_normalizado,"SYNTH_00655,SYNTH_00861"
SYNTH_00655,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00655,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00656,texto_duplicado_normalizado,"SYNTH_00580,SYNTH_00614,SYNTH_00656,SYNTH_00670"
SYNTH_00656,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00656,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00657,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00657,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00658,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00658,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00659,texto_duplicado_normalizado,"SYNTH_00659,SYNTH_00823"
SYNTH_00659,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00659,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00660,texto_duplicado_normalizado,"SYNTH_00570,SYNTH_00660"
SYNTH_00660,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00660,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00661,texto_duplicado_normalizado,"SYNTH_00524,SYNTH_00661,SYNTH_00759,SYNTH_00925"
SYNTH_00661,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00661,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00662,texto_duplicado_normalizado,"SYNTH_00662,SYNTH_00841"
SYNTH_00662,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00662,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00663,texto_duplicado_normalizado,"SYNTH_00573,SYNTH_00663"
SYNTH_00663,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00663,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00664,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00664,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00665,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00665,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00666,texto_duplicado_normalizado,"SYNTH_00666,SYNTH_00849,SYNTH_01002"
SYNTH_00666,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00666,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00667,texto_duplicado_normalizado,"SYNTH_00667,SYNTH_00931"
SYNTH_00667,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00667,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00668,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00668,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00669,texto_duplicado_normalizado,"SYNTH_00558,SYNTH_00669,SYNTH_00698"
SYNTH_00669,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00669,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00670,texto_duplicado_normalizado,"SYNTH_00580,SYNTH_00614,SYNTH_00656,SYNTH_00670"
SYNTH_00670,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00670,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00671,texto_duplicado_normalizado,"SYNTH_00671,SYNTH_00951,SYNTH_00980"
SYNTH_00671,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00671,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00672,texto_duplicado_normalizado,"SYNTH_00672,SYNTH_00909,SYNTH_00988"
SYNTH_00672,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00672,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00673,texto_duplicado_normalizado,"SYNTH_00611,SYNTH_00673"
SYNTH_00673,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00673,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00674,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00674,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00675,texto_duplicado_normalizado,"SYNTH_00675,SYNTH_00809"
SYNTH_00675,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00675,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00676,texto_duplicado_normalizado,"SYNTH_00601,SYNTH_00676"
SYNTH_00676,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00676,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00677,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00677,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00678,texto_duplicado_normalizado,"SYNTH_00542,SYNTH_00552,SYNTH_00678"
SYNTH_00678,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00678,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00679,texto_duplicado_normalizado,"SYNTH_00679,SYNTH_00707,SYNTH_00753"
SYNTH_00679,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00679,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00680,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00680,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00681,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00682,texto_duplicado_normalizado,"SYNTH_00682,SYNTH_00685,SYNTH_00857,SYNTH_00961"
SYNTH_00682,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00682,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00683,texto_duplicado_normalizado,"SYNTH_00683,SYNTH_00979"
SYNTH_00683,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00683,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00684,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00684,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00685,texto_duplicado_normalizado,"SYNTH_00682,SYNTH_00685,SYNTH_00857,SYNTH_00961"
SYNTH_00685,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00685,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00686,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00686,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00687,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00687,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00688,texto_duplicado_normalizado,"SYNTH_00632,SYNTH_00688,SYNTH_00990"
SYNTH_00688,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00688,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00689,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00689,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00690,texto_duplicado_normalizado,"SYNTH_00554,SYNTH_00690,SYNTH_00708,SYNTH_00727"
SYNTH_00690,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00690,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00691,texto_duplicado_normalizado,"SYNTH_00691,SYNTH_00803"
SYNTH_00691,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00691,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00692,texto_duplicado_normalizado,"SYNTH_00583,SYNTH_00692"
SYNTH_00692,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00692,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00693,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00693,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00694,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00694,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00695,texto_duplicado_normalizado,"SYNTH_00695,SYNTH_00955"
SYNTH_00695,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00695,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00696,texto_duplicado_normalizado,"SYNTH_00696,SYNTH_00928"
SYNTH_00696,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00696,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00697,texto_duplicado_normalizado,"SYNTH_00697,SYNTH_00772,SYNTH_00930"
SYNTH_00697,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00697,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00698,texto_duplicado_normalizado,"SYNTH_00558,SYNTH_00669,SYNTH_00698"
SYNTH_00698,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00698,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00699,texto_duplicado_normalizado,"SYNTH_00699,SYNTH_00908,SYNTH_01018"
SYNTH_00699,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00699,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00700,texto_duplicado_normalizado,"SYNTH_00648,SYNTH_00700,SYNTH_00706,SYNTH_00730"
SYNTH_00700,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00700,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00701,texto_duplicado_normalizado,"SYNTH_00701,SYNTH_01014"
SYNTH_00701,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00701,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00702,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00703,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00703,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00704,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00704,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00705,texto_duplicado_normalizado,"SYNTH_00610,SYNTH_00705"
SYNTH_00705,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00705,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00706,texto_duplicado_normalizado,"SYNTH_00648,SYNTH_00700,SYNTH_00706,SYNTH_00730"
SYNTH_00706,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00706,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00707,texto_duplicado_normalizado,"SYNTH_00679,SYNTH_00707,SYNTH_00753"
SYNTH_00707,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00707,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00708,texto_duplicado_normalizado,"SYNTH_00554,SYNTH_00690,SYNTH_00708,SYNTH_00727"
SYNTH_00708,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00708,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00709,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00709,oracion_larga_reutilizada,max_frecuencia=15
SYNTH_00710,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00710,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00711,texto_duplicado_normalizado,"SYNTH_00711,SYNTH_00808"
SYNTH_00711,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00711,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00712,texto_duplicado_normalizado,"SYNTH_00712,SYNTH_00758"
SYNTH_00712,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00712,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00713,texto_duplicado_normalizado,"SYNTH_00713,SYNTH_00741,SYNTH_00872"
SYNTH_00713,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00713,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00714,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00714,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00715,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00715,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00716,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00716,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00717,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00717,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00718,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00718,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00719,texto_duplicado_normalizado,"SYNTH_00719,SYNTH_00897"
SYNTH_00719,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00719,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00720,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00720,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00721,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00721,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00722,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00722,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00723,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00723,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00724,texto_duplicado_normalizado,"SYNTH_00724,SYNTH_00837"
SYNTH_00724,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00724,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00725,texto_duplicado_normalizado,"SYNTH_00725,SYNTH_00829"
SYNTH_00725,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00725,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00726,texto_duplicado_normalizado,"SYNTH_00629,SYNTH_00726"
SYNTH_00726,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00726,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00727,texto_duplicado_normalizado,"SYNTH_00554,SYNTH_00690,SYNTH_00708,SYNTH_00727"
SYNTH_00727,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00727,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00728,texto_duplicado_normalizado,"SYNTH_00550,SYNTH_00645,SYNTH_00728"
SYNTH_00728,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00728,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00729,texto_duplicado_normalizado,"SYNTH_00729,SYNTH_00866"
SYNTH_00729,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00729,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00730,texto_duplicado_normalizado,"SYNTH_00648,SYNTH_00700,SYNTH_00706,SYNTH_00730"
SYNTH_00730,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00730,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00731,texto_duplicado_normalizado,"SYNTH_00731,SYNTH_00769,SYNTH_00965"
SYNTH_00731,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00731,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00732,texto_duplicado_normalizado,"SYNTH_00732,SYNTH_00779"
SYNTH_00732,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00732,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00733,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00733,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00734,texto_duplicado_normalizado,"SYNTH_00734,SYNTH_00749"
SYNTH_00734,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00734,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00735,texto_duplicado_normalizado,"SYNTH_00735,SYNTH_00770"
SYNTH_00735,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00735,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00736,texto_duplicado_normalizado,"SYNTH_00736,SYNTH_00938"
SYNTH_00736,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00736,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00737,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00737,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00738,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00738,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00739,texto_duplicado_normalizado,"SYNTH_00739,SYNTH_00922"
SYNTH_00739,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00739,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00740,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00741,texto_duplicado_normalizado,"SYNTH_00713,SYNTH_00741,SYNTH_00872"
SYNTH_00741,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00741,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00742,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00743,texto_duplicado_normalizado,"SYNTH_00652,SYNTH_00743,SYNTH_00900"
SYNTH_00743,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00743,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00744,texto_duplicado_normalizado,"SYNTH_00744,SYNTH_00788"
SYNTH_00744,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00744,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00745,texto_duplicado_normalizado,"SYNTH_00745,SYNTH_00852"
SYNTH_00745,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00745,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00746,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00746,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00747,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00747,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00748,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00748,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00749,texto_duplicado_normalizado,"SYNTH_00734,SYNTH_00749"
SYNTH_00749,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00749,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00750,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00750,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00751,texto_duplicado_normalizado,"SYNTH_00751,SYNTH_00887"
SYNTH_00751,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00751,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00752,texto_duplicado_normalizado,"SYNTH_00602,SYNTH_00752,SYNTH_00905"
SYNTH_00752,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00752,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00753,texto_duplicado_normalizado,"SYNTH_00679,SYNTH_00707,SYNTH_00753"
SYNTH_00753,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00753,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00754,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00754,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00755,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00755,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00756,texto_duplicado_normalizado,"SYNTH_00756,SYNTH_00945"
SYNTH_00756,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00756,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00757,texto_duplicado_normalizado,"SYNTH_00757,SYNTH_00898"
SYNTH_00757,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00757,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00758,texto_duplicado_normalizado,"SYNTH_00712,SYNTH_00758"
SYNTH_00758,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00758,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00759,texto_duplicado_normalizado,"SYNTH_00524,SYNTH_00661,SYNTH_00759,SYNTH_00925"
SYNTH_00759,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00759,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00760,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00760,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00761,texto_duplicado_normalizado,"SYNTH_00761,SYNTH_00896,SYNTH_00941"
SYNTH_00761,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00761,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00762,texto_duplicado_normalizado,"SYNTH_00762,SYNTH_00936"
SYNTH_00762,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00762,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00763,texto_duplicado_normalizado,"SYNTH_00540,SYNTH_00763,SYNTH_00935"
SYNTH_00763,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00763,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00764,texto_duplicado_normalizado,"SYNTH_00764,SYNTH_00776"
SYNTH_00764,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00764,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00765,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00765,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00766,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00766,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00767,texto_duplicado_normalizado,"SYNTH_00585,SYNTH_00767,SYNTH_00816"
SYNTH_00767,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00768,texto_duplicado_normalizado,"SYNTH_00768,SYNTH_00785"
SYNTH_00768,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00768,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00769,texto_duplicado_normalizado,"SYNTH_00731,SYNTH_00769,SYNTH_00965"
SYNTH_00769,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00769,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00770,texto_duplicado_normalizado,"SYNTH_00735,SYNTH_00770"
SYNTH_00770,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00770,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00771,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00771,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00772,texto_duplicado_normalizado,"SYNTH_00697,SYNTH_00772,SYNTH_00930"
SYNTH_00772,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00772,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00773,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00773,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00774,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00774,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00775,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00775,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00776,texto_duplicado_normalizado,"SYNTH_00764,SYNTH_00776"
SYNTH_00776,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00776,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00777,texto_duplicado_normalizado,"SYNTH_00777,SYNTH_00924"
SYNTH_00777,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00777,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00778,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00778,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00779,texto_duplicado_normalizado,"SYNTH_00732,SYNTH_00779"
SYNTH_00779,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00779,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00780,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00780,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00781,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00781,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00782,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00782,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00783,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00783,oracion_larga_reutilizada,max_frecuencia=8
