intervencion_id,coleccion,lote,archivo_origen,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,estado_revision_v3,etiqueta_v3,es_relevante_v3,confianza_revision_v3,sha256_texto,n_caracteres_texto
RPM-2005-04-07:201:1,ia_base_v2,etiquetas_escalado_r6.csv,data/etiquetas/etiquetas_escalado_r6.csv,neutral,0,neutral,0,revisado,neutral,0,alta,882b6922856da9003031ab57fc7a30b96aa0821401cc4af390acd72bbf203906,1144
RPM-2005-04-07:202:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,111d7a0b0313251cbf6ab50f8e94ab294ede74899ae4563378ccb8b96cfd87f7,11028
RPM-2005-04-07:202:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,7b6cbb65b5fb4ee773c2030c356754cf339edbf3e15f18d9130d7ca734cf9b51,88
RPM-2005-04-07:203:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,903ad119cf94107d50fe8d0b4b79abf1ef135e9be5228c1aeacb40972b5e0107,419
RPM-2005-04-07:203:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d871e91ea7ffc9ff4c920189b29935cd60ba89cb003437f034a31bda8cd2be52,426
RPM-2005-04-07:203:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f3c8bed853bbfdd37bc8f4752a35fb5db8b390852a12da144fdedb860e645ec0,133
RPM-2005-04-07:203:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7e2be26f18b2cfe2f4222e065d1273982511c9a666c3e591eee3436f125beb52,309
RPM-2005-04-07:204:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,4047a01260d58f58e9805c7b6d04dbea10c9e2abb4b64e04c3c832ff38313e1e,88
RPM-2005-04-07:204:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c35223f336866f5e8500db6a12d4ef98352b581d29a58cad22cf7fd0aa7ef3bd,500
RPM-2005-04-07:204:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7179046d5a70ff264725ec181f96e24be33e81b383046c7586e775c3495ac594,1114
RPM-2005-04-07:205:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4e6e1e9c0354dca57438bd2b4bfadce89ebc9ff8e6cc5a87e3195799871259e7,549
RPM-2005-04-07:205:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,12fd76f346ce275899c73036218ce58d9ba5f533ee16ae5dab71fb3d90b988ed,126
RPM-2005-04-07:205:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,33394ebc480156f93ac80b2b41fb71bde8caa588b9085f01a8e8bc8dc5761384,1047
RPM-2005-04-07:205:5,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,64d0f32d50207cf066a6a01b8b06c24e1d5350fa34db1bf3637460cd4a586ac4,442
RPM-2005-04-07:206:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,dd6818ad99327337b0cb9cbcd2316e4bdd39015e77d2d774366919fe7655c82a,349
RPM-2005-04-07:206:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bc50e3c2ade408881216c0936e25cf770dc56b49b281aa334ad750576cb729f2,785
RPM-2005-04-07:206:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4462e12e27e70901582952fea52a2d0104ef5a5a8e327c3fab150a3ae9c94372,12651
RPM-2005-04-07:206:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,483ce24f09643bf2a01cc34e9aa2db40269971036443af31fd2641fb2976e28b,117
RPM-2005-04-07:206:5,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,816fb4ff9fd7424a838b441a9e6580184598420b4b51785ea136cc3b455b9998,393
RPM-2005-04-07:207:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d2a440388dbd9f3402515d5e22bc2d66d32050a1e3e4721d4bfc25791ef1bf2b,402
RPM-2005-04-07:207:11,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,daf0a0c4de78fdab416ec90a21be13d833fd4d3ff5c4b9df4c2d5836dbad6bd1,410
RPM-2005-04-07:207:12,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,985c6180b3e43fd68ef6c1138afd133e9af9be853b1ef63eda0548195df497ae,1419
RPM-2005-04-07:207:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d9486fef60aeced47b56a0cf5e3bb56b93818e5760ac5a283fd5b53c34852ab1,187
RPM-2005-04-07:207:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,781bf7b5f7faf509d5fd7ab4cf8063e7a49c3f8e9152e9af7beadfd78a63442b,316
RPM-2005-04-07:207:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,cc15c8649def22db1f97a97bd951525037949e968fa9ad1825f4959e23ca22ac,196
RPM-2005-04-07:207:5,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,39ee15d809ee4357450baaebf7b9062fb87bd0559893a3911295a33bb1f41f29,254
RPM-2005-04-07:207:6,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,5f7c975398ec086a9c0e414cd00d43ab7e5d58327e14f724beee31ba146dc89e,85
RPM-2005-04-07:207:7,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a73c47f18d1559876d6437d0730832df1ebacf36784dcfc14b844873caf77503,483
RPM-2005-04-07:207:8,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,35b7722a87209747d91b98ba45e7532b3576eac2dcb714453ea0a774fafe4857,310
RPM-2005-04-07:207:9,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e876ea292c86b9f346791bdcfe9fbf21291cfd6e9f49ddd0327a0fe1f6834ee9,4121
RPM-2005-04-07:208:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4a91c6c1b2b9adc8484530b9b90a4936bb9a8b410bc54e319ad545d925d6e1f7,379
RPM-2005-04-07:209:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c29630327628fa1e46c981f139fc21dfabc41871aca390e30f409017f5d52a23,645
RPM-2005-04-07:210:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ae2a31230c8a637e47ae7116a02aff02883cab53fc0ce3dd7d4463b81b9a9753,405
RPM-2005-04-07:210:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,media,94ff60fd21210122d3d4f6ca240b35c8c145f300e6f39ca90fcc4854e6068ed2,1189
RPM-2005-04-07:210:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7455da0b4e983bc679a3408321885f85c928790a74ad0a1621431251e364c2b1,669
RPM-2005-04-07:211:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,00d7a5f1d475fb089855c0cac303f33f2502656cad20f974bd0ac36857577ed0,4578
RPM-2005-04-07:212:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,7a0502d92797b46e9eedc56f6b831b4dfc8ceb425b85e2be9d143fd112d34bb9,72
RPM-2005-04-07:212:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6c6324b749efec0d14ca19784632f302c1a9e04c0420292257139782a0918d92,206
RPM-2005-04-07:212:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a2bfd483bd7f171c79171598206fbb6ecb69b90d2681811a509e6e4457a7a753,771
RPM-2005-04-07:212:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c3f3549c308db1c3dc79f305511c15625f9610a0b33025dc1c15f1f74fcf00b8,674
RPM-2005-04-07:212:5,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,9631dc18b808ed86315877ac433c092869b4ad372c504533abb4bf66c57cc310,1309
RPM-2005-04-07:213:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,79b5a9587d2776e6df288faf2b36d2d0381151af1f1221bbe58f3ad615fc4ae3,427
RPM-2005-04-07:213:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,9c4a79728eaf1d89c8de5685550902b9d16489a789026f6f613c0c5adf662a56,889
RPM-2005-04-07:213:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c7de2f46887754be6fb8484d1f1d6c5223ea202550d04a1b5c5857dd031a6410,2103
RPM-2005-04-07:214:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,3d3551be132dc60c5f8b5f8883e44bff7dbdb8e078d1cfe94309fe1d4f37252d,128
RPM-2005-04-07:214:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,0171fd76a191dc2ac08476eee0799f0180225b94f71e2fba7bc2721479b98831,396
RPM-2005-04-07:214:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,714046c20fa1f22fc26849d617a5313a85f02d0cf7a74075ddf2eefe3b928ab5,158
RPM-2005-04-07:214:4,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,70b43ef2d2aa2cb53a68f8a61087f5a1f7b492017243cff7bce6a8828b78adb8,6670
RPM-2005-04-07:214:5,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,b9689b5eaed084a69e2937a5673f03534bc86d22595fecb3f938877851ccaf48,69
RPM-2005-04-07:215:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,dovish,1,dovish,1,revisado,hawkish,1,alta,c49b725f9d8b799c077f098180c4c894ebabd19ebf8cca660c41bb3da7cabeeb,2821
RPM-2005-04-07:216:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,302a9f4a1fe6dffb64f5e8019b177ff4410972175f07bb10c2a69c3340e5bd66,1620
RPM-2005-04-07:217:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,b3021c47dd5dc4339405723bb0a3c14f82be8972bba9c4af08767dfec87a2590,2152
RPM-2005-04-07:217:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,2bf69392697e2f231a2f7368b2c07a414a35835265665417af1128f6251b46e9,1848
RPM-2005-04-07:218:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,bb29ef17fc26f55a75b01bac0e615591930c48ce97d517b8a8601f2a5ad752cd,2370
RPM-2005-04-07:219:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,ed75d9a7474f076c0f6ce8c68ad32f09ecd233242d603c99b5beb79921a7d14f,1938
RPM-2005-04-07:219:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,e13c2527c33e4e1da7e542bbe667f11215367c07457f0701215bcb8f7a3362bf,1910
RPM-2005-04-07:220:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,d2f590e68957cd49ac08b8352348227e65727904ef27169888295a6f6a927edb,83
RPM-2005-05-12:221:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,b7eb4990eb8103f54b9073c997e41c8776a9063cbda23553dc028fde9ddbb05e,1368
RPM-2005-05-12:222:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,097820ecffef4789f29336bc0ffac01ccc0056cdf9f22764bb2500f2cbf02ff5,496
RPM-2005-05-12:223:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,aa4cd3bf6f608992c3aad41084a0e6645fdc63a38d3c17de9fdb1b238e5dda22,172
RPM-2005-05-12:224:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,31a600199dfe52f1680331f5fb3bc734b359003e43d1cc4f9e90ceaf1b5ffe0d,3505
RPM-2005-05-12:225:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,hawkish,1,media,47b266071e65113a8830c5eacc65deb60337e4409c9c934a4d97e77127d53f77,3637
RPM-2005-05-12:226:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,hawkish,1,alta,46b83ead8e6c80b894012f888df9f177d3a8bc6e41b77b1e2c45a73302f3c185,3868
RPM-2005-05-12:227:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2fb55fa2c63625664ac31c508c4b10b94f0b0196d9d2bbd790611610fc068a54,2597
RPM-2005-05-12:228:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ad91b61d5cd94c45ef2fda84fc8fe54f9d5032a28d66a8e8a3445ab3ea67f820,816
RPM-2005-05-12:229:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c7bf1d1f9d77a2722967303b94f1d4f38fc92d501a81c94908fa8cbe3b375545,914
RPM-2005-05-12:230:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f5b5cf6cbb756a0f46fe2aff4f3399a255cb58cb6b51ada37178b56c4dc3d8bb,845
RPM-2005-05-12:231:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,008420a651614f394577ddfe0913c2c6019b7cd5902d50d9338e3f66b3b29a13,191
RPM-2005-05-12:232:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d0822329c53d5510191c6856575cd2619f2d6a1f32609b34decc882d7e4f6e6c,995
RPM-2005-05-12:233:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,46711718ce4d03189e992a6c652af3656d9501f4e22b8486e18543f48506fee1,690
RPM-2005-05-12:234:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d1373f34dbbc96ec448cb1c9a9e832e0cd3fe1bb483fb8e5dff082f7d2c187ef,285
RPM-2005-05-12:235:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c105643b603f6adcd811a6a73594defc1542f84d879eb8c68ae700725d8829e7,161
RPM-2005-05-12:236:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,45b3a67308390e69e57ce070ee6ec8c5553227a2f9487a2f801f71cac7c11734,1727
RPM-2005-05-12:237:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e4b4741daecd61075eb686db367e9fb66f1eb97fa771a778df8176de5408142c,575
RPM-2005-05-12:238:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8f5d597887efc497f05d48db9400b42d0e9ad62afa4fce3e4b7d92c306889804,199
RPM-2005-05-12:239:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8dcaacf9b42bc5a22f08a7f81019609e36b7461807f59fe1de13106f36db3c05,644
RPM-2005-05-12:241:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e0fcf479b8cc4fc69979e7cdfee960c70de622f6c4d6666a235319de45d3ab6e,217
RPM-2005-05-12:242:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3db4f9c1721051069856bf5279c044d00e7c58f0e84da5c668e2adf282700186,196
RPM-2005-05-12:243:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bbc13a32b877c038586e6cc9ab6d36eba08d905f4f3cee9cb3c3787c8ea2ce6a,1390
RPM-2005-05-12:244:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,506829b4d878837d6e1ffce0c6074d0e389522f58f4d3742eb244eb6e3b58ba6,232
RPM-2005-05-12:245:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,11d17e31cd5e9988b017fb6c83a5d1f0acd9b35b1d9c41ba0c51f48e4eeba6e9,605
RPM-2005-05-12:246:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7dfbaad3266a0e51cd39338a9736528f54d2735dfc0dfa62c29964e8397501ff,1444
RPM-2005-05-12:247:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,71f13970e9d3bbf2c16156f3bb78cea075145c1348f7080db954a9049d747267,451
RPM-2005-05-12:248:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f0c827f25f72b044e01f2eb59326fe8e4cef3ad30a9132db4a5779e20ff3d16e,321
RPM-2005-05-12:249:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,04a551efb491f93be409a1ff9136f48d5464a62a74fed9e141d4ca7675bfd2e3,192
RPM-2005-05-12:250:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,767c88ca2e5a9a299a76c42358b0b05f5831c8953be2fa7c6f5dac2e4d40e15d,1015
RPM-2005-05-12:251:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1bbb93dad8f48db4802beb7973e349b988803e9f5fbafc9f518f7ccc3d5a9eed,420
RPM-2005-05-12:252:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,cff0df0665ca2612d280ec9042924b10a7da8da992e051eae3e0d6e1cbf8e600,484
RPM-2005-05-12:253:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6907a69c3bfb2a25f11684de1d2da803c4d843fa63232852e770a84698e5704a,234
RPM-2005-05-12:254:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e504a3cbc8edcea1e8d67b0e950cf20ee26bda807f9fb76b98df7d53d1fcc0c8,297
RPM-2005-05-12:255:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,42ce7c0429ff9a6f69faedd09500fc06c6fe6fad1d56f2ada4942f033f8b8e13,417
RPM-2005-05-12:256:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3a9e8d331d323de67a5e346d8588eaacd1ad2a756bd2e4ba213a5f8c9177ff88,800
RPM-2005-05-12:257:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,395bf3c588569f4c0906e4c6849078b872f51bb91d95d7b5f4b4cd1bc428ef5f,623
RPM-2005-05-12:258:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,db332be12793292beefd9e15eb1ed6b6a75c875ca8c599c0c248619a2afbf534,298
RPM-2005-05-12:259:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7efa1c3996f9c790f9c63c82580402fdffcad28200bc06ff228b42ffa35d3889,283
RPM-2005-05-12:260:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,53969df305bbbbd404426b758f8df341aed55fc557f44bf6c55ea6c03a4adebd,1902
RPM-2005-05-12:261:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,media,e0363d5cd344de0156b4824058f599d1752f96eb4c7056a4eee86c1ce6d245ac,346
RPM-2005-05-12:262:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,dovish,1,dovish,1,revisado,neutral,1,media,a8d3bf2424e1f1641da706edbc2ceaa28b5690485eadfa5f25fc4620d06b8afb,2154
RPM-2005-05-12:263:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,e45a7bab48365c852d332568db22dc689999aa5761caf732f78f2bfeee1ddf7a,127
RPM-2005-05-12:263:2,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,da752cd715ffc472ab75cd347a0fce8080303114720d4ba390ccca1f50ede4cf,219
RPM-2005-05-12:263:3,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,0,neutral,0,revisado,neutral,0,alta,1d16282914823084a4e3a8b018dd2800e2ab7a943ff8c2319d9e01e9e16884d3,157
RPM-2005-05-12:264:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f231d358e8696661d84e781d491c3c203cb72dfc51b5d624e3cda06e5c7d44be,3765
RPM-2005-05-12:265:1,ia_base_v2,etiquetas_escalado_r7.csv,data/etiquetas/etiquetas_escalado_r7.csv,neutral,1,neutral,1,revisado,hawkish,1,media,ef5431b707bc183d7206a53c4b741660d3f6322ea48bcdc4e308d169d2d3aeb2,3854
