intervencion_id,meeting_id,fold,etiqueta_v2,pred_a,pred_tfidf,pred_beto,pred_b_tfidf,pred_b_beto,prob_b_hawkish,prob_b_dovish,prob_b_neutral,error_tfidf,error_beto,ambiguo_hd_conocido,n_segmentos_declarados
RPM-2007-05-10:1261:2,RPM-2007-05-10,4,neutral,1,hawkish,hawkish,hawkish,hawkish,0.9705603122711182,0.022323327139019966,0.007116294465959072,n_a_hd,n_a_hd,0,1
RPM-2007-06-14:1278:1,RPM-2007-06-14,1,neutral,1,neutral,neutral,neutral,neutral,0.001076422748155892,0.005011159460991621,0.9939124584197998,correcto,correcto,0,1
RPM-2007-06-14:1296:3,RPM-2007-06-14,1,neutral,1,neutral,neutral,neutral,neutral,0.0009449797216802835,0.003306260099634528,0.9957488179206848,correcto,correcto,0,1
RPM-2007-06-14:1305:1,RPM-2007-06-14,1,hawkish,1,hawkish,dovish,hawkish,dovish,0.44179388880729675,0.5405790209770203,0.01762707345187664,correcto,inversion_hd,0,2
RPM-2007-07-12:1314:2,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0009775239741429687,0.0028073047287762165,0.9962151646614075,correcto,correcto,0,1
RPM-2007-07-12:1324:1,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.014103315770626068,0.09354197978973389,0.8923547267913818,correcto,correcto,0,3
RPM-2007-07-12:1325:1,RPM-2007-07-12,1,neutral,0,neutral,neutral,neutral,neutral,0.005769090261310339,0.024335520341992378,0.9698954224586487,correcto,correcto,0,1
RPM-2007-07-12:1325:3,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0009352141642011702,0.002730907639488578,0.9963338375091553,correcto,correcto,0,1
RPM-2007-07-12:1329:1,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0010484196245670319,0.0029965525027364492,0.9959549903869629,correcto,correcto,0,1
RPM-2007-07-12:1332:1,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0011071140179410577,0.00311064044944942,0.9957823753356934,correcto,correcto,0,1
RPM-2007-07-12:1335:2,RPM-2007-07-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0010082513326779008,0.002972338115796447,0.9960194230079651,correcto,correcto,0,1
RPM-2007-10-11:1497:1,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.0015605920925736427,0.0030067332554608583,0.9954327344894409,correcto,correcto,0,1
RPM-2007-10-11:1502:1,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.0013114592293277383,0.0034574088640511036,0.9952310919761658,correcto,correcto,0,1
RPM-2007-10-11:1503:3,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.001591472770087421,0.0034893781412392855,0.9949191212654114,correcto,correcto,0,1
RPM-2007-10-11:1504:2,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.0018773070769384503,0.005342531483620405,0.9927801489830017,correcto,correcto,0,1
RPM-2007-10-11:1505:1,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.001244066283106804,0.0026801053900271654,0.9960758090019226,correcto,correcto,0,1
RPM-2007-10-11:1507:1,RPM-2007-10-11,2,neutral,1,neutral,neutral,neutral,neutral,0.001355923363007605,0.0023784355726093054,0.9962655901908875,correcto,correcto,0,1
RPM-2007-10-11:1508:3,RPM-2007-10-11,2,neutral,0,neutral,neutral,neutral,neutral,0.003808892797678709,0.015732314437627792,0.9804587364196777,correcto,correcto,0,1
RPM-2007-10-11:1519:1,RPM-2007-10-11,2,neutral,1,hawkish,hawkish,hawkish,hawkish,0.563646674156189,0.40203776955604553,0.03431558609008789,n_a_hd,n_a_hd,0,3
RPM-2007-12-13:1577:1,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.001991108525544405,0.0033631164114922285,0.9946457147598267,correcto,correcto,0,1
RPM-2007-12-13:1582:2,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.0019286646274849772,0.0030441973358392715,0.9950271248817444,correcto,correcto,0,1
RPM-2007-12-13:1587:2,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.020433377474546432,0.0525134801864624,0.9270531535148621,correcto,correcto,0,7
RPM-2007-12-13:1590:1,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.002228091238066554,0.005739185959100723,0.9920327663421631,correcto,correcto,0,1
RPM-2007-12-13:1594:2,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.001934449770487845,0.0030673157889395952,0.9949982166290283,correcto,correcto,0,1
RPM-2007-12-13:1596:1,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.0020020368974655867,0.002953411778435111,0.9950445890426636,correcto,correcto,0,1
RPM-2007-12-13:1596:2,RPM-2007-12-13,5,neutral,1,neutral,neutral,neutral,neutral,0.002471325220540166,0.005553905386477709,0.9919747710227966,correcto,correcto,0,1
RPM-2007-12-13:1602:1,RPM-2007-12-13,5,neutral,1,hawkish,hawkish,hawkish,hawkish,0.833538830280304,0.11976765841245651,0.046693578362464905,n_a_hd,n_a_hd,0,6
RPM-2007-12-13:1607:2,RPM-2007-12-13,5,dovish,1,dovish,dovish,dovish,dovish,0.11544826626777649,0.7412503957748413,0.1433013677597046,correcto,correcto,0,1
RPM-2007-12-13:1608:3,RPM-2007-12-13,5,neutral,0,neutral,neutral,neutral,neutral,0.008943598717451096,0.02441638521850109,0.9666399955749512,correcto,correcto,0,1
RPM-2007-12-13:1611:1,RPM-2007-12-13,5,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.43159401416778564,0.29852551221847534,0.26988041400909424,correcto,correcto,0,3
RPM-2007-12-13:1613:1,RPM-2007-12-13,5,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.943284809589386,0.04974193498492241,0.006973204668611288,correcto,correcto,0,2
RPM-2007-12-13:1614:1,RPM-2007-12-13,5,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6735515594482422,0.3016185462474823,0.024829939007759094,correcto,correcto,0,1
RPM-2008-01-10:1618:1,RPM-2008-01-10,3,neutral,1,neutral,neutral,neutral,neutral,0.005163172725588083,0.015840213745832443,0.9789966344833374,correcto,correcto,0,5
RPM-2008-01-10:1619:2,RPM-2008-01-10,3,neutral,1,neutral,neutral,neutral,neutral,0.0010079750791192055,0.002595670521259308,0.9963963627815247,correcto,correcto,0,1
RPM-2008-01-10:1628:1,RPM-2008-01-10,3,neutral,0,neutral,neutral,neutral,neutral,0.04559258371591568,0.03457474336028099,0.9198326468467712,correcto,correcto,0,1
RPM-2008-01-10:1628:2,RPM-2008-01-10,3,neutral,0,neutral,neutral,neutral,neutral,0.16570471227169037,0.16711074113845825,0.667184591293335,correcto,correcto,0,1
RPM-2008-01-10:1629:1,RPM-2008-01-10,3,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6803185343742371,0.2289116531610489,0.09076981991529465,correcto,correcto,0,4
RPM-2008-01-10:1636:1,RPM-2008-01-10,3,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.8118256330490112,0.17803671956062317,0.010137731209397316,correcto,correcto,0,2
RPM-2008-01-10:1637:1,RPM-2008-01-10,3,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.8738465309143066,0.10595157742500305,0.02020196057856083,correcto,correcto,0,3
RPM-2008-02-07:1644:1,RPM-2008-02-07,4,neutral,0,neutral,neutral,neutral,neutral,0.0035522442776709795,0.009675487875938416,0.9867722392082214,correcto,correcto,0,1
RPM-2008-02-07:1648:1,RPM-2008-02-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0015774487983435392,0.002539396518841386,0.9958832263946533,correcto,correcto,0,1
RPM-2008-02-07:1648:2,RPM-2008-02-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0019111325964331627,0.0028608490247279406,0.9952279329299927,correcto,correcto,0,1
RPM-2008-02-07:1649:2,RPM-2008-02-07,4,neutral,1,neutral,neutral,neutral,neutral,0.002531598322093487,0.00341030303388834,0.9940580129623413,correcto,correcto,0,1
RPM-2008-02-07:1652:4,RPM-2008-02-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0013932536821812391,0.003151434473693371,0.995455265045166,correcto,correcto,0,1
RPM-2008-02-07:1672:1,RPM-2008-02-07,4,dovish,1,hawkish,hawkish,hawkish,hawkish,0.560600996017456,0.4299936890602112,0.009405273012816906,inversion_hd,inversion_hd,0,2
RPM-2008-02-07:1674:1,RPM-2008-02-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0017838220810517669,0.005417380947619677,0.9927988052368164,correcto,correcto,0,1
RPM-2008-02-07:1684:1,RPM-2008-02-07,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6085587739944458,0.3825271725654602,0.008914070203900337,correcto,correcto,0,3
RPM-2008-03-13:1694:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.0016782911261543632,0.004845228511840105,0.9934764504432678,correcto,correcto,0,1
RPM-2008-03-13:1703:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.007602428086102009,0.025440068915486336,0.9669575095176697,correcto,correcto,0,1
RPM-2008-03-13:1709:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.0016841227188706398,0.003131367266178131,0.9951844811439514,correcto,correcto,0,1
RPM-2008-03-13:1711:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.001823976170271635,0.004403509199619293,0.9937724471092224,correcto,correcto,0,1
RPM-2008-03-13:1716:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.0017163780285045505,0.0037137996405363083,0.994569718837738,correcto,correcto,0,1
RPM-2008-03-13:1718:12,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.0017216113628819585,0.003505864180624485,0.9947724938392639,correcto,correcto,0,1
RPM-2008-03-13:1719:1,RPM-2008-03-13,4,neutral,1,neutral,neutral,neutral,neutral,0.0018805548315867782,0.0038413910660892725,0.994278073310852,correcto,correcto,0,1
RPM-2008-03-13:1721:1,RPM-2008-03-13,4,neutral,1,hawkish,dovish,hawkish,dovish,0.33856716752052307,0.5884974002838135,0.07293546199798584,n_a_hd,n_a_hd,0,5
RPM-2008-03-13:1724:1,RPM-2008-03-13,4,neutral,0,neutral,neutral,neutral,neutral,0.008898704312741756,0.027435608208179474,0.9636657238006592,correcto,correcto,0,1
RPM-2008-03-13:1731:1,RPM-2008-03-13,4,dovish,1,dovish,dovish,dovish,dovish,0.23809784650802612,0.5870479941368103,0.17485415935516357,correcto,correcto,0,4
RPM-2008-03-13:1731:2,RPM-2008-03-13,4,hawkish,1,dovish,hawkish,dovish,hawkish,0.6543165445327759,0.3383559584617615,0.007327514700591564,inversion_hd,correcto,0,2
RPM-2008-03-13:1737:2,RPM-2008-03-13,4,hawkish,1,neutral,neutral,neutral,neutral,0.021057583391666412,0.2941981256008148,0.6847442984580994,hd_a_n,hd_a_n,0,1
RPM-2008-03-13:1739:1,RPM-2008-03-13,4,neutral,1,neutral,dovish,neutral,dovish,0.15195518732070923,0.781094491481781,0.06695029139518738,correcto,n_a_hd,0,1
RPM-2008-05-08:1786:1,RPM-2008-05-08,5,neutral,0,neutral,neutral,neutral,neutral,0.021926194429397583,0.062391988933086395,0.9156818389892578,correcto,correcto,0,1
RPM-2008-05-08:1789:1,RPM-2008-05-08,5,neutral,1,neutral,neutral,neutral,neutral,0.0021523027680814266,0.00346586131490767,0.994381844997406,correcto,correcto,0,1
RPM-2008-05-08:1808:1,RPM-2008-05-08,5,neutral,1,neutral,neutral,neutral,neutral,0.0019666466396301985,0.0033375222701579332,0.9946959614753723,correcto,correcto,0,1
RPM-2008-05-08:1818:4,RPM-2008-05-08,5,neutral,1,neutral,neutral,neutral,neutral,0.002088393084704876,0.006535730790346861,0.9913758635520935,correcto,correcto,0,1
RPM-2008-05-08:1828:2,RPM-2008-05-08,5,neutral,1,neutral,neutral,neutral,neutral,0.0021864089649170637,0.0032556061632931232,0.9945580959320068,correcto,correcto,0,1
RPM-2008-05-08:1837:1,RPM-2008-05-08,5,neutral,1,neutral,neutral,neutral,neutral,0.005883536301553249,0.034435540437698364,0.95968097448349,correcto,correcto,0,1
RPM-2008-05-08:1841:1,RPM-2008-05-08,5,neutral,0,neutral,neutral,neutral,neutral,0.007383780553936958,0.020166853442788124,0.9724493622779846,correcto,correcto,0,1
RPM-2008-05-08:1848:1,RPM-2008-05-08,5,dovish,1,dovish,hawkish,dovish,hawkish,0.8232550024986267,0.16574226319789886,0.011002729646861553,correcto,inversion_hd,0,2
RPM-2008-06-10:1854:1,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0009841056307777762,0.0028164691757410765,0.9961994290351868,correcto,correcto,0,1
RPM-2008-06-10:1869:7,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0009805121226236224,0.0028950634878128767,0.9961244463920593,correcto,correcto,0,1
RPM-2008-06-10:1870:3,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.000924009655136615,0.0029511305037885904,0.9961249232292175,correcto,correcto,0,1
RPM-2008-06-10:1873:4,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0009276634664274752,0.0025558972265571356,0.9965164661407471,correcto,correcto,0,1
RPM-2008-06-10:1874:1,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0011480055982246995,0.007857710123062134,0.9909942746162415,correcto,correcto,0,1
RPM-2008-06-10:1878:1,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0009521132451482117,0.0035285388585180044,0.9955192804336548,correcto,correcto,0,1
RPM-2008-06-10:1879:1,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0011157500557601452,0.002982506761327386,0.9959017634391785,correcto,correcto,0,1
RPM-2008-06-10:1889:3,RPM-2008-06-10,1,neutral,1,neutral,neutral,neutral,neutral,0.001065137330442667,0.003084142692387104,0.9958508014678955,correcto,correcto,0,1
RPM-2008-06-10:1902:1,RPM-2008-06-10,1,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6070201396942139,0.36975425481796265,0.023225611075758934,correcto,correcto,0,4
RPM-2008-06-10:1904:1,RPM-2008-06-10,1,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.9856072664260864,0.011595883406698704,0.0027968087233603,correcto,correcto,0,2
RPM-2008-07-10:1916:2,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.004639564082026482,0.04960397630929947,0.9457564353942871,correcto,correcto,0,3
RPM-2008-07-10:1917:3,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0009163516806438565,0.0033715772442519665,0.9957120418548584,correcto,correcto,0,1
RPM-2008-07-10:1923:7,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0011457407381385565,0.006952082738280296,0.9919021725654602,correcto,correcto,0,1
RPM-2008-07-10:1923:8,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.004693306982517242,0.045624155551195145,0.9496825933456421,correcto,correcto,0,3
RPM-2008-07-10:1945:1,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0011788256233558059,0.0048691388219594955,0.9939519762992859,correcto,correcto,0,1
RPM-2008-07-10:1948:2,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.005516884848475456,0.11918550729751587,0.8752976059913635,correcto,correcto,0,1
RPM-2008-07-10:1953:1,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0012387208407744765,0.00471546221524477,0.9940458536148071,correcto,correcto,0,1
RPM-2008-07-10:1959:1,RPM-2008-07-10,1,neutral,1,neutral,neutral,neutral,neutral,0.0011164241004735231,0.005059563089162111,0.9938241243362427,correcto,correcto,0,1
RPM-2008-07-10:1975:1,RPM-2008-07-10,1,neutral,1,neutral,hawkish,neutral,hawkish,0.5119481086730957,0.45108941197395325,0.03696249797940254,correcto,n_a_hd,0,1
RPM-2008-08-14:1980:1,RPM-2008-08-14,4,neutral,0,neutral,neutral,neutral,neutral,0.0025605519767850637,0.010091869160532951,0.9873474836349487,correcto,correcto,0,1
RPM-2008-08-14:1994:1,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0021798445377498865,0.007221225183457136,0.9905989766120911,correcto,correcto,0,1
RPM-2008-08-14:1994:4,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.009909134358167648,0.11517119407653809,0.8749197125434875,correcto,correcto,0,1
RPM-2008-08-14:2011:1,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0035393196158111095,0.012738519348204136,0.9837221503257751,correcto,correcto,0,1
RPM-2008-08-14:2016:2,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0015447363257408142,0.0030655015725642443,0.9953898191452026,correcto,correcto,0,1
RPM-2008-08-14:2017:1,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0018081825692206621,0.0025440133176743984,0.9956478476524353,correcto,correcto,0,1
RPM-2008-08-14:2026:1,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0017449402948841453,0.005069358740001917,0.9931856393814087,correcto,correcto,0,1
RPM-2008-08-14:2027:1,RPM-2008-08-14,4,neutral,1,neutral,neutral,neutral,neutral,0.00156839017290622,0.0039585852064192295,0.9944729208946228,correcto,correcto,0,1
RPM-2008-08-14:2041:1,RPM-2008-08-14,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.850913405418396,0.0992840901017189,0.0498025119304657,correcto,correcto,0,3
RPM-2008-08-14:2042:1,RPM-2008-08-14,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.5524445176124573,0.4103461503982544,0.03720930218696594,correcto,correcto,0,2
RPM-2008-08-14:2044:1,RPM-2008-08-14,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.8621435165405273,0.12885022163391113,0.009006298147141933,correcto,correcto,0,2
RPM-2008-08-14:2045:1,RPM-2008-08-14,4,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.9633839726448059,0.03214830160140991,0.004467756487429142,correcto,correcto,0,1
RPM-2008-09-04:2048:1,RPM-2008-09-04,2,neutral,0,neutral,neutral,neutral,neutral,0.02170129306614399,0.05422608554363251,0.9240726828575134,correcto,correcto,0,1
RPM-2008-09-04:2050:3,RPM-2008-09-04,2,neutral,1,neutral,neutral,neutral,neutral,0.0012551182880997658,0.002566692652180791,0.996178150177002,correcto,correcto,0,1
RPM-2008-09-04:2067:1,RPM-2008-09-04,2,neutral,1,neutral,neutral,neutral,neutral,0.0013727359473705292,0.0020556242670863867,0.9965716600418091,correcto,correcto,0,1
RPM-2008-09-04:2073:1,RPM-2008-09-04,2,neutral,1,neutral,neutral,neutral,neutral,0.0012762389378622174,0.003799095517024398,0.9949246644973755,correcto,correcto,0,1
RPM-2008-09-04:2083:1,RPM-2008-09-04,2,neutral,1,neutral,neutral,neutral,neutral,0.0013571596937254071,0.0028838845901191235,0.9957589507102966,correcto,correcto,0,1
RPM-2008-09-04:2086:1,RPM-2008-09-04,2,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6148120760917664,0.3420993983745575,0.04308854788541794,correcto,correcto,0,5
RPM-2008-09-04:2088:1,RPM-2008-09-04,2,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.9272948503494263,0.06750251352787018,0.005202603060752153,correcto,correcto,0,2
RPM-2008-09-04:2094:1,RPM-2008-09-04,2,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.9416441917419434,0.05492206662893295,0.003433736739680171,correcto,correcto,0,2
RPM-2008-09-04:2095:1,RPM-2008-09-04,2,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.975860059261322,0.02116244100034237,0.0029775474686175585,correcto,correcto,0,2
RPM-2008-09-04:2099:1,RPM-2008-09-04,2,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.956718385219574,0.04012563079595566,0.003155975602567196,correcto,correcto,0,1
RPM-2008-09-04:2100:1,RPM-2008-09-04,2,neutral,0,neutral,neutral,neutral,neutral,0.3591352701187134,0.1425127238035202,0.4983520209789276,correcto,correcto,0,1
RPM-2008-12-11:2176:1,RPM-2008-12-11,1,neutral,0,neutral,neutral,neutral,neutral,0.008788674138486385,0.0565723218023777,0.934639036655426,correcto,correcto,0,1
RPM-2008-12-11:2177:2,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0011729646939784288,0.003158154431730509,0.995668888092041,correcto,correcto,0,1
RPM-2008-12-11:2187:1,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0010561923263594508,0.0026814101729542017,0.9962623715400696,correcto,correcto,0,1
RPM-2008-12-11:2206:3,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0011270317481830716,0.0029766482766717672,0.9958963394165039,correcto,correcto,0,1
RPM-2008-12-11:2217:1,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0010037528118118644,0.0029582707211375237,0.9960379600524902,correcto,correcto,0,1
RPM-2008-12-11:2221:2,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0010852681007236242,0.003512739669531584,0.9954019784927368,correcto,correcto,0,1
RPM-2008-12-11:2229:1,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.000903857871890068,0.0029290190432220697,0.9961671233177185,correcto,correcto,0,1
RPM-2008-12-11:2232:1,RPM-2008-12-11,1,neutral,1,neutral,neutral,neutral,neutral,0.0017122330609709024,0.012157232500612736,0.9861305356025696,correcto,correcto,0,1
RPM-2008-12-11:2237:4,RPM-2008-12-11,1,neutral,0,neutral,neutral,neutral,neutral,0.022879427298903465,0.12934629619121552,0.8477742075920105,correcto,correcto,0,1
RPM-2008-12-11:2238:1,RPM-2008-12-11,1,dovish,1,dovish,dovish,dovish,dovish,0.2719985842704773,0.6664809584617615,0.06152048707008362,correcto,correcto,0,5
RPM-2008-12-11:2249:1,RPM-2008-12-11,1,neutral,1,dovish,dovish,dovish,dovish,0.04454609006643295,0.707062840461731,0.2483910322189331,n_a_hd,n_a_hd,0,3
RPM-2008-12-11:2251:1,RPM-2008-12-11,1,dovish,1,dovish,dovish,dovish,dovish,0.3358106017112732,0.6457956433296204,0.01839367300271988,correcto,correcto,0,3
RPM-2009-05-07:2505:1,RPM-2009-05-07,4,neutral,0,neutral,neutral,neutral,neutral,0.003114781342446804,0.010900817811489105,0.9859843850135803,correcto,correcto,0,1
RPM-2009-05-07:2517:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0018259852658957243,0.006457204464823008,0.9917169213294983,correcto,correcto,0,1
RPM-2009-05-07:2519:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0017137400573119521,0.00481612840667367,0.9934701919555664,correcto,correcto,0,1
RPM-2009-05-07:2525:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.00242318632081151,0.005904909688979387,0.9916718602180481,correcto,correcto,0,1
RPM-2009-05-07:2528:2,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0015507276402786374,0.0031803573947399855,0.9952688813209534,correcto,correcto,0,1
RPM-2009-05-07:2529:2,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0017763793002814054,0.0033801356330513954,0.9948433637619019,correcto,correcto,0,1
RPM-2009-05-07:2530:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.002211332553997636,0.006501777097582817,0.9912869334220886,correcto,correcto,0,1
RPM-2009-05-07:2532:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0016028947429731488,0.0030805575661361217,0.9953166246414185,correcto,correcto,0,1
RPM-2009-05-07:2532:2,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0016834283014759421,0.0026933697517961264,0.9956231713294983,correcto,correcto,0,1
RPM-2009-05-07:2532:5,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0016330293146893382,0.004532611928880215,0.993834376335144,correcto,correcto,0,1
RPM-2009-05-07:2534:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0026564409490674734,0.007930168882012367,0.9894133806228638,correcto,correcto,0,1
RPM-2009-05-07:2535:2,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0017559074331074953,0.005184068810194731,0.9930599927902222,correcto,correcto,0,1
RPM-2009-05-07:2537:8,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.002121642464771867,0.003584414254873991,0.9942938685417175,correcto,correcto,0,1
RPM-2009-05-07:2538:1,RPM-2009-05-07,4,neutral,1,neutral,neutral,neutral,neutral,0.0013689015759155154,0.002893920289352536,0.9957371950149536,correcto,correcto,0,1
RPM-2009-05-07:2541:2,RPM-2009-05-07,4,neutral,0,neutral,neutral,neutral,neutral,0.023205984383821487,0.04996420815587044,0.9268298149108887,correcto,correcto,0,1
RPM-2009-05-07:2550:1,RPM-2009-05-07,4,dovish,1,dovish,hawkish,dovish,hawkish,0.9659817814826965,0.030441511422395706,0.003576655639335513,correcto,inversion_hd,0,1
RPM-2009-07-09:2608:4,RPM-2009-07-09,2,neutral,1,neutral,neutral,neutral,neutral,0.0029515372589230537,0.007547886576503515,0.9895005822181702,correcto,correcto,0,1
RPM-2009-07-09:2629:3,RPM-2009-07-09,2,neutral,1,neutral,neutral,neutral,neutral,0.002162895631045103,0.007423604838550091,0.9904136061668396,correcto,correcto,0,1
RPM-2009-07-09:2637:2,RPM-2009-07-09,2,neutral,1,neutral,neutral,neutral,neutral,0.0023960238322615623,0.013746709562838078,0.983857274055481,correcto,correcto,0,1
RPM-2009-07-09:2644:2,RPM-2009-07-09,2,dovish,1,dovish,dovish,dovish,dovish,0.23228871822357178,0.6156244874000549,0.1520867794752121,correcto,correcto,0,2
RPM-2009-08-13:2656:1,RPM-2009-08-13,3,neutral,0,neutral,neutral,neutral,neutral,0.014074660837650299,0.02835545875132084,0.9575698971748352,correcto,correcto,0,1
RPM-2009-08-13:2659:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.001052828854881227,0.0025483286008238792,0.9963988065719604,correcto,correcto,0,1
RPM-2009-08-13:2660:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.00212961807847023,0.007999754510819912,0.9898706078529358,correcto,correcto,0,2
RPM-2009-08-13:2665:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.0009101087925955653,0.002194922184571624,0.9968949556350708,correcto,correcto,0,1
RPM-2009-08-13:2668:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.0009712158353067935,0.0024092879611998796,0.996619462966919,correcto,correcto,0,1
RPM-2009-08-13:2674:3,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.0010504762176424265,0.002974705072119832,0.9959748387336731,correcto,correcto,0,1
RPM-2009-08-13:2674:5,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.000927965622395277,0.0023478749208152294,0.9967241883277893,correcto,correcto,0,1
RPM-2009-08-13:2677:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.0008681647595949471,0.0024508642964065075,0.9966809153556824,correcto,correcto,0,1
RPM-2009-08-13:2679:1,RPM-2009-08-13,3,neutral,1,neutral,neutral,neutral,neutral,0.0009726687567308545,0.0024064749013632536,0.9966208934783936,correcto,correcto,0,1
