intervencion_id,meeting_id,fold_validacion,texto_identico_en_train
RPM-2008-12-11:2251:1,RPM-2008-12-11,1,False
RPM-2009-01-08:2271:2,RPM-2009-01-08,0,False
RPM-2009-01-08:2280:2,RPM-2009-01-08,0,False
RPM-2009-02-12:2319:1,RPM-2009-02-12,0,False
RPM-2009-02-12:2339:1,RPM-2009-02-12,0,False
RPM-2009-02-12:2340:1,RPM-2009-02-12,0,False
RPM-2009-02-12:2380:1,RPM-2009-02-12,0,False
RPM-2009-03-12:2388:1,RPM-2009-03-12,0,False
RPM-2009-03-12:2396:2,RPM-2009-03-12,0,False
RPM-2009-04-09:2443:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2478:2,RPM-2009-04-09,0,False
RPM-2009-04-09:2485:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2488:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2490:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2492:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2494:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2495:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2497:1,RPM-2009-04-09,0,False
RPM-2009-04-09:2498:1,RPM-2009-04-09,0,False
RPM-2009-05-07:2505:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2525:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2529:2,RPM-2009-05-07,4,False
RPM-2009-05-07:2530:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2532:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2532:5,RPM-2009-05-07,4,False
RPM-2009-05-07:2534:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2535:2,RPM-2009-05-07,4,False
RPM-2009-05-07:2537:8,RPM-2009-05-07,4,False
RPM-2009-05-07:2538:1,RPM-2009-05-07,4,False
RPM-2009-05-07:2541:2,RPM-2009-05-07,4,False
RPM-2009-05-07:2550:1,RPM-2009-05-07,4,False
RPM-2009-06-16:2555:4,RPM-2009-06-16,0,False
RPM-2009-06-16:2567:2,RPM-2009-06-16,0,False
RPM-2009-06-16:2567:5,RPM-2009-06-16,0,False
RPM-2009-06-16:2583:6,RPM-2009-06-16,0,False
RPM-2009-06-16:2591:5,RPM-2009-06-16,0,False
RPM-2009-06-16:2596:1,RPM-2009-06-16,0,False
RPM-2009-06-16:2602:1,RPM-2009-06-16,0,False
RPM-2009-06-16:2603:1,RPM-2009-06-16,0,False
RPM-2009-07-09:2629:3,RPM-2009-07-09,2,False
RPM-2009-07-09:2637:2,RPM-2009-07-09,2,False
RPM-2009-08-13:2656:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2660:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2665:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2668:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2674:3,RPM-2009-08-13,3,False
RPM-2009-08-13:2674:5,RPM-2009-08-13,3,False
RPM-2009-08-13:2677:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2679:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2680:3,RPM-2009-08-13,3,False
RPM-2009-08-13:2681:1,RPM-2009-08-13,3,False
RPM-2009-08-13:2688:1,RPM-2009-08-13,3,False
RPM-2009-09-08:2705:7,RPM-2009-09-08,1,False
RPM-2009-09-08:2706:1,RPM-2009-09-08,1,False
RPM-2009-10-13:2715:1,RPM-2009-10-13,2,False
RPM-2009-10-13:2718:1,RPM-2009-10-13,2,False
RPM-2009-10-13:2726:2,RPM-2009-10-13,2,False
RPM-2009-10-13:2728:1,RPM-2009-10-13,2,False
RPM-2009-10-13:2729:1,RPM-2009-10-13,2,False
RPM-2009-10-13:2734:2,RPM-2009-10-13,2,False
RPM-2009-10-13:2747:1,RPM-2009-10-13,2,False
RPM-2009-10-13:2757:2,RPM-2009-10-13,2,False
RPM-2009-10-13:2758:1,RPM-2009-10-13,2,False
RPM-2009-11-12:2778:3,RPM-2009-11-12,0,False
RPM-2009-11-12:2791:1,RPM-2009-11-12,0,False
RPM-2009-12-15:2828:1,RPM-2009-12-15,2,False
RPM-2010-01-14:2844:1,RPM-2010-01-14,0,False
RPM-2010-01-14:2857:3,RPM-2010-01-14,0,False
RPM-2010-01-14:2870:1,RPM-2010-01-14,0,False
RPM-2010-01-14:2871:1,RPM-2010-01-14,0,False
RPM-2010-01-14:2883:1,RPM-2010-01-14,0,False
RPM-2010-01-14:2887:1,RPM-2010-01-14,0,False
RPM-2010-02-11:2897:1,RPM-2010-02-11,5,False
RPM-2010-02-11:2915:1,RPM-2010-02-11,5,False
RPM-2010-02-11:2915:4,RPM-2010-02-11,5,False
RPM-2010-02-11:2931:3,RPM-2010-02-11,5,False
RPM-2010-02-11:2932:1,RPM-2010-02-11,5,False
RPM-2010-02-11:2943:1,RPM-2010-02-11,5,False
RPM-2010-02-11:2958:2,RPM-2010-02-11,5,False
RPM-2010-02-11:2962:2,RPM-2010-02-11,5,False
RPM-2010-03-18:2982:1,RPM-2010-03-18,0,False
RPM-2010-03-18:2993:1,RPM-2010-03-18,0,False
RPM-2010-04-15:3063:2,RPM-2010-04-15,5,False
RPM-2010-04-15:3065:1,RPM-2010-04-15,5,False
RPM-2010-04-15:3076:1,RPM-2010-04-15,5,False
RPM-2010-05-13:3095:1,RPM-2010-05-13,0,False
RPM-2010-06-15:3132:2,RPM-2010-06-15,3,False
RPM-2010-06-15:3134:1,RPM-2010-06-15,3,False
RPM-2010-06-15:3135:1,RPM-2010-06-15,3,False
RPM-2010-06-15:3147:1,RPM-2010-06-15,3,False
RPM-2010-06-15:3151:1,RPM-2010-06-15,3,False
RPM-2010-06-15:3188:1,RPM-2010-06-15,3,False
RPM-2010-06-15:3192:1,RPM-2010-06-15,3,False
RPM-2010-07-15:3214:1,RPM-2010-07-15,0,False
RPM-2010-07-15:3230:2,RPM-2010-07-15,0,False
RPM-2010-07-15:3276:1,RPM-2010-07-15,0,False
RPM-2010-08-12:3286:3,RPM-2010-08-12,1,False
RPM-2010-08-12:3302:1,RPM-2010-08-12,1,False
RPM-2010-08-12:3303:3,RPM-2010-08-12,1,False
RPM-2010-08-12:3308:2,RPM-2010-08-12,1,False
RPM-2010-08-12:3310:4,RPM-2010-08-12,1,False
RPM-2010-08-12:3337:1,RPM-2010-08-12,1,False
RPM-2010-09-16:3345:1,RPM-2010-09-16,2,False
RPM-2010-09-16:3346:1,RPM-2010-09-16,2,False
RPM-2010-09-16:3354:3,RPM-2010-09-16,2,False
RPM-2010-09-16:3374:1,RPM-2010-09-16,2,False
RPM-2010-09-16:3389:1,RPM-2010-09-16,2,False
RPM-2010-09-16:3395:4,RPM-2010-09-16,2,False
RPM-2010-09-16:3409:2,RPM-2010-09-16,2,False
RPM-2010-10-14:3434:3,RPM-2010-10-14,5,False
RPM-2010-10-14:3435:1,RPM-2010-10-14,5,False
RPM-2010-10-14:3449:4,RPM-2010-10-14,5,False
RPM-2010-10-14:3476:5,RPM-2010-10-14,5,False
RPM-2010-10-14:3491:1,RPM-2010-10-14,5,False
RPM-2010-10-14:3492:1,RPM-2010-10-14,5,False
RPM-2010-11-16:3499:2,RPM-2010-11-16,0,False
RPM-2010-11-16:3501:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3550:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3556:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3567:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3568:2,RPM-2010-11-16,0,False
RPM-2010-11-16:3569:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3572:1,RPM-2010-11-16,0,False
RPM-2010-11-16:3572:2,RPM-2010-11-16,0,False
RPM-2010-12-16:3598:1,RPM-2010-12-16,0,False
RPM-2010-12-16:3622:1,RPM-2010-12-16,0,False
RPM-2010-12-16:3626:1,RPM-2010-12-16,0,False
RPM-2011-01-13:3651:1,RPM-2011-01-13,2,False
RPM-2011-01-13:3656:3,RPM-2011-01-13,2,False
RPM-2011-01-13:3659:1,RPM-2011-01-13,2,False
RPM-2011-01-13:3672:1,RPM-2011-01-13,2,False
RPM-2011-01-13:3698:1,RPM-2011-01-13,2,False
RPM-2011-01-13:3717:1,RPM-2011-01-13,2,True
RPM-2011-02-17:3731:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3739:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3765:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3780:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3781:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3784:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3800:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3808:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3810:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3813:1,RPM-2011-02-17,0,False
RPM-2011-02-17:3813:3,RPM-2011-02-17,0,False
RPM-2011-03-17:3831:1,RPM-2011-03-17,0,False
RPM-2011-03-17:3833:1,RPM-2011-03-17,0,False
RPM-2011-03-17:3852:1,RPM-2011-03-17,0,False
RPM-2011-03-17:3862:1,RPM-2011-03-17,0,False
RPM-2011-03-17:3881:4,RPM-2011-03-17,0,False
RPM-2011-03-17:3889:2,RPM-2011-03-17,0,False
RPM-2011-04-12:3958:1,RPM-2011-04-12,0,False
RPM-2011-04-12:3966:1,RPM-2011-04-12,0,False
RPM-2011-05-12:4012:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4020:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4021:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4032:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4033:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4036:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4044:1,RPM-2011-05-12,0,False
RPM-2011-05-12:4045:1,RPM-2011-05-12,0,False
RPM-2011-06-14:4073:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4073:2,RPM-2011-06-14,0,False
RPM-2011-06-14:4084:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4092:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4098:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4110:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4114:1,RPM-2011-06-14,0,False
RPM-2011-06-14:4118:1,RPM-2011-06-14,0,False
RPM-2011-07-14:4160:1,RPM-2011-07-14,0,False
RPM-2011-07-14:4162:1,RPM-2011-07-14,0,False
RPM-2011-07-14:4187:1,RPM-2011-07-14,0,False
RPM-2011-07-14:4189:1,RPM-2011-07-14,0,False
RPM-2011-07-14:4202:1,RPM-2011-07-14,0,False
RPM-2011-07-14:4213:1,RPM-2011-07-14,0,False
RPM-2011-08-18:4216:1,RPM-2011-08-18,3,False
RPM-2011-08-18:4234:2,RPM-2011-08-18,3,False
RPM-2011-08-18:4252:2,RPM-2011-08-18,3,False
RPM-2011-08-18:4267:2,RPM-2011-08-18,3,False
RPM-2011-08-18:4267:3,RPM-2011-08-18,3,False
RPM-2011-08-18:4280:1,RPM-2011-08-18,3,False
RPM-2011-09-15:4314:2,RPM-2011-09-15,5,False
RPM-2011-09-15:4319:1,RPM-2011-09-15,5,False
RPM-2011-09-15:4329:1,RPM-2011-09-15,5,False
RPM-2011-09-15:4332:1,RPM-2011-09-15,5,False
RPM-2011-09-15:4333:1,RPM-2011-09-15,5,False
RPM-2011-10-13:4339:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4341:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4342:3,RPM-2011-10-13,0,False
RPM-2011-10-13:4351:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4361:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4366:3,RPM-2011-10-13,0,False
RPM-2011-10-13:4372:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4380:1,RPM-2011-10-13,0,False
RPM-2011-10-13:4384:1,RPM-2011-10-13,0,False
RPM-2011-11-15:4410:1,RPM-2011-11-15,5,False
RPM-2011-11-15:4420:1,RPM-2011-11-15,5,False
RPM-2011-11-15:4433:3,RPM-2011-11-15,5,False
RPM-2011-11-15:4437:3,RPM-2011-11-15,5,False
RPM-2011-11-15:4438:1,RPM-2011-11-15,5,False
RPM-2011-12-13:4469:1,RPM-2011-12-13,0,False
RPM-2011-12-13:4477:1,RPM-2011-12-13,0,False
RPM-2011-12-13:4507:4,RPM-2011-12-13,0,False
RPM-2012-01-12:4520:1,RPM-2012-01-12,4,False
RPM-2012-01-12:4525:1,RPM-2012-01-12,4,False
RPM-2012-01-12:4531:2,RPM-2012-01-12,4,False
RPM-2012-01-12:4555:3,RPM-2012-01-12,4,False
RPM-2012-02-14:4577:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4584:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4586:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4611:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4620:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4628:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4633:1,RPM-2012-02-14,4,False
RPM-2012-02-14:4648:1,RPM-2012-02-14,4,False
RPM-2012-03-15:4681:1,RPM-2012-03-15,2,False
RPM-2012-03-15:4689:2,RPM-2012-03-15,2,False
RPM-2012-03-15:4697:1,RPM-2012-03-15,2,False
RPM-2012-03-15:4701:1,RPM-2012-03-15,2,False
RPM-2012-03-15:4706:2,RPM-2012-03-15,2,False
RPM-2012-03-15:4720:1,RPM-2012-03-15,2,False
RPM-2012-03-15:4721:1,RPM-2012-03-15,2,False
RPM-2012-04-17:4743:1,RPM-2012-04-17,3,False
RPM-2012-04-17:4749:1,RPM-2012-04-17,3,False
RPM-2012-04-17:4770:1,RPM-2012-04-17,3,False
RPM-2012-04-17:4771:1,RPM-2012-04-17,3,False
RPM-2012-04-17:4778:3,RPM-2012-04-17,3,False
RPM-2012-04-17:4779:1,RPM-2012-04-17,3,False
RPM-2012-04-17:4788:2,RPM-2012-04-17,3,False
RPM-2012-04-17:4790:2,RPM-2012-04-17,3,False
RPM-2012-05-17:4793:1,RPM-2012-05-17,5,False
RPM-2012-05-17:4822:1,RPM-2012-05-17,5,False
RPM-2012-06-14:4863:1,RPM-2012-06-14,4,False
RPM-2012-06-14:4890:1,RPM-2012-06-14,4,False
RPM-2012-06-14:4897:1,RPM-2012-06-14,4,False
RPM-2012-07-12:4901:1,RPM-2012-07-12,0,False
RPM-2012-07-12:4903:2,RPM-2012-07-12,0,False
RPM-2012-07-12:4924:1,RPM-2012-07-12,0,False
RPM-2012-07-12:4959:1,RPM-2012-07-12,0,False
RPM-2012-07-12:4973:2,RPM-2012-07-12,0,False
RPM-2012-08-16:4976:1,RPM-2012-08-16,4,False
RPM-2012-08-16:5012:1,RPM-2012-08-16,4,False
RPM-2012-08-16:5030:1,RPM-2012-08-16,4,False
RPM-2012-08-16:5039:2,RPM-2012-08-16,4,True
RPM-2012-09-13:5060:1,RPM-2012-09-13,5,False
RPM-2012-09-13:5068:1,RPM-2012-09-13,5,False
RPM-2012-09-13:5075:1,RPM-2012-09-13,5,False
RPM-2012-09-13:5086:1,RPM-2012-09-13,5,True
RPM-2012-09-13:5089:1,RPM-2012-09-13,5,False
RPM-2012-10-18:5095:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5110:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5116:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5123:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5141:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5141:2,RPM-2012-10-18,0,False
RPM-2012-10-18:5153:1,RPM-2012-10-18,0,False
RPM-2012-10-18:5158:1,RPM-2012-10-18,0,False
RPM-2012-11-13:5207:3,RPM-2012-11-13,1,False
RPM-2012-11-13:5215:1,RPM-2012-11-13,1,False
RPM-2012-12-13:5223:1,RPM-2012-12-13,0,False
RPM-2013-01-17:5279:2,RPM-2013-01-17,3,False
RPM-2013-01-17:5283:1,RPM-2013-01-17,3,False
RPM-2013-01-17:5302:1,RPM-2013-01-17,3,False
RPM-2013-01-17:5322:1,RPM-2013-01-17,3,False
RPM-2013-02-14:5350:1,RPM-2013-02-14,0,False
RPM-2013-02-14:5358:1,RPM-2013-02-14,0,False
RPM-2013-02-14:5393:1,RPM-2013-02-14,0,False
RPM-2013-02-14:5398:2,RPM-2013-02-14,0,False
RPM-2013-03-14:5412:2,RPM-2013-03-14,4,False
RPM-2013-03-14:5421:1,RPM-2013-03-14,4,False
RPM-2013-03-14:5430:1,RPM-2013-03-14,4,False
RPM-2013-04-11:5458:1,RPM-2013-04-11,0,False
RPM-2013-04-11:5489:1,RPM-2013-04-11,0,False
RPM-2013-04-11:5492:1,RPM-2013-04-11,0,False
RPM-2013-04-11:5498:1,RPM-2013-04-11,0,False
RPM-2013-04-11:5498:3,RPM-2013-04-11,0,False
RPM-2013-04-11:5499:1,RPM-2013-04-11,0,False
RPM-2013-04-11:5508:1,RPM-2013-04-11,0,False
RPM-2013-05-16:5547:1,RPM-2013-05-16,0,False
RPM-2013-05-16:5550:1,RPM-2013-05-16,0,False
RPM-2013-05-16:5566:2,RPM-2013-05-16,0,False
RPM-2013-06-13:5578:2,RPM-2013-06-13,4,False
RPM-2013-06-13:5599:1,RPM-2013-06-13,4,False
RPM-2013-06-13:5626:1,RPM-2013-06-13,4,False
RPM-2013-06-13:5632:1,RPM-2013-06-13,4,False
RPM-2013-07-11:5641:1,RPM-2013-07-11,0,False
RPM-2013-07-11:5646:1,RPM-2013-07-11,0,False
RPM-2013-08-13:5718:1,RPM-2013-08-13,1,False
RPM-2013-08-13:5727:2,RPM-2013-08-13,1,False
RPM-2013-08-13:5738:2,RPM-2013-08-13,1,False
RPM-2013-08-13:5748:1,RPM-2013-08-13,1,False
RPM-2013-08-13:5752:2,RPM-2013-08-13,1,True
RPM-2013-09-12:5757:1,RPM-2013-09-12,0,False
RPM-2013-09-12:5812:3,RPM-2013-09-12,0,False
RPM-2013-10-17:5837:1,RPM-2013-10-17,0,False
RPM-2013-10-17:5844:1,RPM-2013-10-17,0,False
RPM-2013-10-17:5849:1,RPM-2013-10-17,0,False
RPM-2013-10-17:5857:2,RPM-2013-10-17,0,False
RPM-2013-11-19:5861:1,RPM-2013-11-19,2,False
RPM-2013-11-19:5866:1,RPM-2013-11-19,2,False
RPM-2013-11-19:5872:1,RPM-2013-11-19,2,False
RPM-2013-11-19:5884:3,RPM-2013-11-19,2,False
RPM-2013-11-19:5900:1,RPM-2013-11-19,2,False
RPM-2013-11-19:5901:1,RPM-2013-11-19,2,False
RPM-2013-12-12:5908:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5913:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5925:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5935:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5939:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5942:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5942:2,RPM-2013-12-12,0,False
RPM-2013-12-12:5945:1,RPM-2013-12-12,0,False
RPM-2013-12-12:5950:1,RPM-2013-12-12,0,False
RPM-2014-01-16:5968:1,RPM-2014-01-16,5,False
RPM-2014-01-16:5971:1,RPM-2014-01-16,5,True
RPM-2014-01-16:5972:1,RPM-2014-01-16,5,False
RPM-2014-01-16:5975:1,RPM-2014-01-16,5,False
RPM-2014-01-16:5990:1,RPM-2014-01-16,5,False
RPM-2014-01-16:5999:1,RPM-2014-01-16,5,False
RPM-2014-02-18:6015:4,RPM-2014-02-18,0,False
RPM-2014-02-18:6041:1,RPM-2014-02-18,0,False
RPM-2014-02-18:6055:1,RPM-2014-02-18,0,False
RPM-2014-02-18:6056:1,RPM-2014-02-18,0,False
RPM-2014-03-13:6063:1,RPM-2014-03-13,3,False
RPM-2014-03-13:6087:1,RPM-2014-03-13,3,False
RPM-2014-03-13:6093:2,RPM-2014-03-13,3,False
RPM-2014-03-13:6112:1,RPM-2014-03-13,3,False
RPM-2014-04-17:6133:1,RPM-2014-04-17,0,False
RPM-2014-04-17:6164:1,RPM-2014-04-17,0,False
RPM-2014-04-17:6165:1,RPM-2014-04-17,0,False
RPM-2014-05-15:6189:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6193:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6195:3,RPM-2014-05-15,5,False
RPM-2014-05-15:6202:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6207:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6212:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6214:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6218:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6220:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6221:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6229:1,RPM-2014-05-15,5,True
RPM-2014-05-15:6233:1,RPM-2014-05-15,5,False
RPM-2014-05-15:6234:1,RPM-2014-05-15,5,False
RPM-2014-06-12:6237:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6248:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6261:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6265:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6277:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6293:3,RPM-2014-06-12,0,False
RPM-2014-06-12:6294:1,RPM-2014-06-12,0,False
RPM-2014-06-12:6295:1,RPM-2014-06-12,0,False
RPM-2014-07-15:6319:3,RPM-2014-07-15,3,False
RPM-2014-07-15:6325:1,RPM-2014-07-15,3,False
RPM-2014-07-15:6337:1,RPM-2014-07-15,3,True
RPM-2014-07-15:6340:1,RPM-2014-07-15,3,False
RPM-2014-07-15:6340:3,RPM-2014-07-15,3,False
RPM-2014-07-15:6341:1,RPM-2014-07-15,3,False
RPM-2014-08-14:6368:3,RPM-2014-08-14,3,False
RPM-2014-08-14:6369:1,RPM-2014-08-14,3,False
RPM-2014-08-14:6386:1,RPM-2014-08-14,3,False
RPM-2014-09-11:6397:1,RPM-2014-09-11,2,False
RPM-2014-09-11:6405:1,RPM-2014-09-11,2,False
RPM-2014-09-11:6406:1,RPM-2014-09-11,2,False
RPM-2014-09-11:6414:1,RPM-2014-09-11,2,False
RPM-2014-09-11:6415:3,RPM-2014-09-11,2,False
RPM-2014-09-11:6423:1,RPM-2014-09-11,2,False
RPM-2014-09-11:6437:1,RPM-2014-09-11,2,False
RPM-2014-10-16:6451:2,RPM-2014-10-16,1,False
RPM-2014-10-16:6452:1,RPM-2014-10-16,1,False
RPM-2014-10-16:6484:1,RPM-2014-10-16,1,False
RPM-2014-11-18:6487:1,RPM-2014-11-18,0,False
RPM-2014-11-18:6492:1,RPM-2014-11-18,0,False
RPM-2014-11-18:6501:1,RPM-2014-11-18,0,False
RPM-2014-11-18:6506:1,RPM-2014-11-18,0,False
RPM-2014-11-18:6509:1,RPM-2014-11-18,0,False
RPM-2014-11-18:6511:1,RPM-2014-11-18,0,False
RPM-2014-12-11:6530:2,RPM-2014-12-11,0,False
RPM-2014-12-11:6547:1,RPM-2014-12-11,0,False
RPM-2015-01-15:6550:1,RPM-2015-01-15,2,False
RPM-2015-01-15:6585:1,RPM-2015-01-15,2,False
RPM-2015-01-15:6592:1,RPM-2015-01-15,2,True
RPM-2015-02-12:6620:1,RPM-2015-02-12,5,False
RPM-2015-02-12:6624:1,RPM-2015-02-12,5,False
RPM-2015-03-19:6664:1,RPM-2015-03-19,3,False
RPM-2015-03-19:6671:1,RPM-2015-03-19,3,False
RPM-2015-03-19:6682:1,RPM-2015-03-19,3,True
RPM-2015-04-16:6696:1,RPM-2015-04-16,4,False
RPM-2015-04-16:6698:1,RPM-2015-04-16,4,False
RPM-2015-04-16:6706:1,RPM-2015-04-16,4,False
RPM-2015-04-16:6737:1,RPM-2015-04-16,4,False
RPM-2015-04-16:6741:3,RPM-2015-04-16,4,False
RPM-2015-04-16:6744:2,RPM-2015-04-16,4,False
RPM-2015-05-14:6760:1,RPM-2015-05-14,1,False
RPM-2015-05-14:6762:1,RPM-2015-05-14,1,True
RPM-2015-05-14:6769:2,RPM-2015-05-14,1,False
RPM-2015-05-14:6772:1,RPM-2015-05-14,1,False
RPM-2015-05-14:6773:1,RPM-2015-05-14,1,False
RPM-2015-05-14:6774:1,RPM-2015-05-14,1,False
RPM-2015-05-14:6800:1,RPM-2015-05-14,1,False
RPM-2015-05-14:6804:1,RPM-2015-05-14,1,False
RPM-2015-06-11:6824:1,RPM-2015-06-11,4,True
RPM-2015-06-11:6839:2,RPM-2015-06-11,4,False
RPM-2015-06-11:6854:1,RPM-2015-06-11,4,False
RPM-2015-06-11:6856:1,RPM-2015-06-11,4,False
RPM-2015-07-14:6881:1,RPM-2015-07-14,0,False
RPM-2015-07-14:6884:1,RPM-2015-07-14,0,False
RPM-2015-07-14:6888:1,RPM-2015-07-14,0,False
RPM-2015-07-14:6917:1,RPM-2015-07-14,0,False
RPM-2015-08-13:6921:1,RPM-2015-08-13,5,True
RPM-2015-08-13:6925:1,RPM-2015-08-13,5,False
RPM-2015-08-13:6937:1,RPM-2015-08-13,5,False
RPM-2015-08-13:6965:1,RPM-2015-08-13,5,False
RPM-2015-09-15:6990:1,RPM-2015-09-15,5,False
RPM-2015-09-15:6996:1,RPM-2015-09-15,5,False
RPM-2015-09-15:7003:2,RPM-2015-09-15,5,False
RPM-2015-09-15:7011:1,RPM-2015-09-15,5,False
RPM-2015-09-15:7015:1,RPM-2015-09-15,5,False
RPM-2015-09-15:7021:1,RPM-2015-09-15,5,False
RPM-2015-10-15:7058:5,RPM-2015-10-15,4,False
RPM-2015-10-15:7063:2,RPM-2015-10-15,4,False
RPM-2015-10-15:7068:1,RPM-2015-10-15,4,False
RPM-2015-10-15:7080:1,RPM-2015-10-15,4,False
RPM-2015-10-15:7097:1,RPM-2015-10-15,4,False
RPM-2015-10-15:7097:2,RPM-2015-10-15,4,False
RPM-2015-10-15:7097:3,RPM-2015-10-15,4,False
RPM-2015-10-15:7103:1,RPM-2015-10-15,4,False
RPM-2015-10-15:7110:1,RPM-2015-10-15,4,False
RPM-2015-11-12:7131:1,RPM-2015-11-12,0,False
RPM-2015-11-12:7142:3,RPM-2015-11-12,0,False
RPM-2015-11-12:7145:1,RPM-2015-11-12,0,False
RPM-2015-12-17:7162:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7163:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7169:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7175:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7191:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7192:1,RPM-2015-12-17,4,False
RPM-2015-12-17:7194:2,RPM-2015-12-17,4,False
RPM-2015-12-17:7211:2,RPM-2015-12-17,4,False
RPM-2015-12-17:7212:1,RPM-2015-12-17,4,False
